date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,work_from_home,work_from_home_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size,t,dow,month,year,day,adm1_id,adm2_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_change_26feb2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-24","ITA","Abruzzo","Chieti",42.35103,14.16755,133,133,385588,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Abruzzo","Chieti",0,4.890349,.0305367,0,,,.934,1,1,1
"2020-03-25","ITA","Abruzzo","Chieti",42.35103,14.16755,146,146,385588,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Abruzzo","Chieti",0,4.983607,.0932579,0,,,.934,1,1,1
"2020-03-26","ITA","Abruzzo","Chieti",42.35103,14.16755,175,175,385588,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Abruzzo","Chieti",0,5.164786,.181179,0,,,.934,1,1,1
"2020-03-27","ITA","Abruzzo","Chieti",42.35103,14.16755,189,189,385588,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Abruzzo","Chieti",0,5.241747,.076961,0,,,.934,1,1,1
"2020-02-25","ITA","Lombardia","Como",45.80999,9.085159,,0,599204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Lombardia","Como",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Lombardia","Como",45.80999,9.085159,,0,599204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Lombardia","Como",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Lombardia","Como",45.80999,9.085159,,0,599204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Lombardia","Como",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Lombardia","Como",45.80999,9.085159,,0,599204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Lombardia","Como",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Lombardia","Como",45.80999,9.085159,,1,599204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Lombardia","Como",0,,,0,,,0,0,0,0
"2020-03-01","ITA","Lombardia","Como",45.80999,9.085159,,2,599204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,01mar2020,0,3,2020,1,"Lombardia","Como",0,,,0,,,.6,0,0,1
"2020-03-02","ITA","Lombardia","Como",45.80999,9.085159,,2,599204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,02mar2020,1,3,2020,2,"Lombardia","Como",0,,,0,,,.6,0,0,1
"2020-03-03","ITA","Lombardia","Como",45.80999,9.085159,,4,599204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,03mar2020,2,3,2020,3,"Lombardia","Como",0,,,0,,,.6,0,0,1
"2020-03-04","ITA","Lombardia","Como",45.80999,9.085159,,5,599204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,04mar2020,3,3,2020,4,"Lombardia","Como",0,,,0,,,.6,0,0,1
"2020-03-05","ITA","Lombardia","Como",45.80999,9.085159,11,11,599204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,05mar2020,4,3,2020,5,"Lombardia","Como",0,2.397895,,0,,,.6,0,0,1
"2020-03-06","ITA","Lombardia","Como",45.80999,9.085159,11,11,599204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,06mar2020,5,3,2020,6,"Lombardia","Como",0,2.397895,0,0,,,.6,0,0,1
"2020-03-07","ITA","Lombardia","Como",45.80999,9.085159,23,23,599204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,07mar2020,6,3,2020,7,"Lombardia","Como",0,3.135494,.7375989,0,,,.6,0,0,1
"2020-03-08","ITA","Lombardia","Como",45.80999,9.085159,27,27,599204,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,08mar2020,0,3,2020,8,"Lombardia","Como",0,3.295837,.1603427,0,,,.666,.5,1,1
"2020-03-09","ITA","Lombardia","Como",45.80999,9.085159,40,40,599204,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,09mar2020,1,3,2020,9,"Lombardia","Como",0,3.688879,.3930426,0,,,.666,.5,1,1
"2020-03-10","ITA","Lombardia","Como",45.80999,9.085159,,56,599204,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Lombardia","Como",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Lombardia","Como",45.80999,9.085159,77,77,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Lombardia","Como",0,4.343805,,0,,,.834,.5,1,1
"2020-03-12","ITA","Lombardia","Como",45.80999,9.085159,98,98,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Lombardia","Como",0,4.584968,.2411623,0,,,.834,.5,1,1
"2020-03-13","ITA","Lombardia","Como",45.80999,9.085159,118,118,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Lombardia","Como",0,4.770685,.1857171,0,,,.834,.5,1,1
"2020-03-14","ITA","Lombardia","Como",45.80999,9.085159,154,154,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Lombardia","Como",0,5.036952,.2662678,0,,,.834,.5,1,1
"2020-03-15","ITA","Lombardia","Como",45.80999,9.085159,184,184,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Lombardia","Como",0,5.214936,.1779833,0,,,.834,.5,1,1
"2020-03-16","ITA","Lombardia","Como",45.80999,9.085159,220,220,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Lombardia","Como",0,5.393628,.1786919,0,,,.834,.5,1,1
"2020-03-17","ITA","Lombardia","Como",45.80999,9.085159,256,256,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Lombardia","Como",0,5.545177,.1515498,0,,,.834,.5,1,1
"2020-03-18","ITA","Lombardia","Como",45.80999,9.085159,286,286,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Lombardia","Como",0,5.655992,.1108146,0,,,.834,.5,1,1
"2020-03-19","ITA","Lombardia","Como",45.80999,9.085159,338,338,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Lombardia","Como",0,5.823046,.1670537,0,,,.834,.5,1,1
"2020-03-20","ITA","Lombardia","Como",45.80999,9.085159,380,380,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Lombardia","Como",0,5.940171,.1171255,0,,,.834,.5,1,1
"2020-03-21","ITA","Lombardia","Como",45.80999,9.085159,452,452,599204,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Lombardia","Como",0,6.113682,.173511,0,,,.834,.5,1,1
"2020-03-22","ITA","Lombardia","Como",45.80999,9.085159,512,512,599204,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,22mar2020,0,3,2020,22,"Lombardia","Como",0,6.238325,.1246424,0,,,1,1,1,1
"2020-03-23","ITA","Lombardia","Como",45.80999,9.085159,581,581,599204,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,23mar2020,1,3,2020,23,"Lombardia","Como",0,6.364751,.1264262,0,,,1,1,1,1
"2020-03-24","ITA","Lombardia","Como",45.80999,9.085159,635,635,599204,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,24mar2020,2,3,2020,24,"Lombardia","Como",0,6.453625,.0888743,0,,,1,1,1,1
"2020-03-25","ITA","Lombardia","Como",45.80999,9.085159,706,706,599204,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,25mar2020,3,3,2020,25,"Lombardia","Como",0,6.559615,.1059899,0,,,1,1,1,1
"2020-03-26","ITA","Lombardia","Como",45.80999,9.085159,762,762,599204,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,26mar2020,4,3,2020,26,"Lombardia","Como",0,6.635947,.0763316,0,,,1,1,1,1
"2020-03-27","ITA","Lombardia","Como",45.80999,9.085159,816,816,599204,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,27mar2020,5,3,2020,27,"Lombardia","Como",0,6.704414,.0684676,0,,,1,1,1,1
"2020-02-25","ITA","Calabria","Cosenza",39.29309,16.2561,,0,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Calabria","Cosenza",39.29309,16.2561,,0,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Calabria","Cosenza",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Calabria","Cosenza",39.29309,16.2561,,0,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-03-01","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,01mar2020,0,3,2020,1,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-03-02","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,02mar2020,1,3,2020,2,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-03-03","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,03mar2020,2,3,2020,3,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-03-04","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,04mar2020,3,3,2020,4,"Calabria","Cosenza",0,,,0,,,0,0,0,0
"2020-03-05","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Calabria","Cosenza",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Calabria","Cosenza",0,,,0,,,0,0,0,1
"2020-03-07","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Calabria","Cosenza",0,,,0,,,0,0,0,1
"2020-03-08","ITA","Calabria","Cosenza",39.29309,16.2561,,1,705753,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Calabria","Cosenza",0,,,0,,,.666,0,1,1
"2020-03-09","ITA","Calabria","Cosenza",39.29309,16.2561,,4,705753,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Calabria","Cosenza",0,,,0,,,.666,0,1,1
"2020-03-10","ITA","Calabria","Cosenza",39.29309,16.2561,,5,705753,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Calabria","Cosenza",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Calabria","Cosenza",39.29309,16.2561,,5,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Calabria","Cosenza",0,,,0,,,.834,.5,1,1
"2020-03-12","ITA","Calabria","Cosenza",39.29309,16.2561,,8,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Calabria","Cosenza",0,,,0,,,.834,.5,1,1
"2020-03-13","ITA","Calabria","Cosenza",39.29309,16.2561,10,10,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Calabria","Cosenza",0,2.302585,,0,,,.834,.5,1,1
"2020-03-14","ITA","Calabria","Cosenza",39.29309,16.2561,15,15,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Calabria","Cosenza",0,2.70805,.4054651,0,,,.834,.5,1,1
"2020-03-15","ITA","Calabria","Cosenza",39.29309,16.2561,17,17,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Calabria","Cosenza",0,2.833213,.1251631,0,,,.834,.5,1,1
"2020-03-16","ITA","Calabria","Cosenza",39.29309,16.2561,17,17,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Calabria","Cosenza",0,2.833213,0,0,,,.834,.5,1,1
"2020-03-17","ITA","Calabria","Cosenza",39.29309,16.2561,27,27,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Calabria","Cosenza",0,3.295837,.4626236,0,,,.834,.5,1,1
"2020-03-18","ITA","Calabria","Cosenza",39.29309,16.2561,31,31,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Calabria","Cosenza",0,3.433987,.1381502,0,,,.834,.5,1,1
"2020-03-19","ITA","Calabria","Cosenza",39.29309,16.2561,38,38,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Calabria","Cosenza",0,3.637586,.203599,0,,,.834,.5,1,1
"2020-03-20","ITA","Calabria","Cosenza",39.29309,16.2561,45,45,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Calabria","Cosenza",0,3.806663,.1690764,0,,,.834,.5,1,1
"2020-03-21","ITA","Calabria","Cosenza",39.29309,16.2561,50,50,705753,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Calabria","Cosenza",0,3.912023,.1053605,0,,,.834,.5,1,1
"2020-03-22","ITA","Calabria","Cosenza",39.29309,16.2561,63,63,705753,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Calabria","Cosenza",0,4.143135,.2311115,0,,,.934,1,1,1
"2020-03-23","ITA","Calabria","Cosenza",39.29309,16.2561,68,68,705753,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,23mar2020,1,3,2020,23,"Calabria","Cosenza",0,4.219508,.0763731,0,,,.934,1,1,1
"2020-03-24","ITA","Calabria","Cosenza",39.29309,16.2561,84,84,705753,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Calabria","Cosenza",0,4.430817,.211309,0,,,.934,1,1,1
"2020-03-25","ITA","Calabria","Cosenza",39.29309,16.2561,99,99,705753,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Calabria","Cosenza",0,4.59512,.1643033,0,,,.934,1,1,1
"2020-03-26","ITA","Calabria","Cosenza",39.29309,16.2561,107,107,705753,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Calabria","Cosenza",0,4.672829,.0777087,0,,,.934,1,1,1
"2020-03-27","ITA","Calabria","Cosenza",39.29309,16.2561,128,128,705753,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Calabria","Cosenza",0,4.85203,.1792016,0,,,.934,1,1,1
"2020-02-25","ITA","Lombardia","Cremona",45.13337,10.02421,53,53,358955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Lombardia","Cremona",0,3.970292,,0,,,0,0,0,0
"2020-02-26","ITA","Lombardia","Cremona",45.13337,10.02421,57,57,358955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Lombardia","Cremona",0,4.043051,.0727594,1,,,0,0,0,0
"2020-02-27","ITA","Lombardia","Cremona",45.13337,10.02421,91,91,358955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Lombardia","Cremona",0,4.510859,.4678082,0,,,0,0,0,0
"2020-02-28","ITA","Lombardia","Cremona",45.13337,10.02421,123,123,358955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Lombardia","Cremona",0,4.812184,.3013248,0,,,0,0,0,0
"2020-02-29","ITA","Lombardia","Cremona",45.13337,10.02421,136,136,358955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Lombardia","Cremona",0,4.912655,.1004705,0,,,0,0,0,0
"2020-03-01","ITA","Lombardia","Cremona",45.13337,10.02421,214,214,358955,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,01mar2020,0,3,2020,1,"Lombardia","Cremona",0,5.365976,.453321,0,,,.6,0,0,1
"2020-03-02","ITA","Lombardia","Cremona",45.13337,10.02421,223,223,358955,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,02mar2020,1,3,2020,2,"Lombardia","Cremona",0,5.407172,.0411959,0,,,.6,0,0,1
"2020-03-03","ITA","Lombardia","Cremona",45.13337,10.02421,287,287,358955,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,03mar2020,2,3,2020,3,"Lombardia","Cremona",0,5.659482,.2523103,0,,,.6,0,0,1
"2020-03-04","ITA","Lombardia","Cremona",45.13337,10.02421,333,333,358955,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,04mar2020,3,3,2020,4,"Lombardia","Cremona",0,5.808143,.1486607,0,,,.6,0,0,1
"2020-03-05","ITA","Lombardia","Cremona",45.13337,10.02421,406,406,358955,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,05mar2020,4,3,2020,5,"Lombardia","Cremona",0,6.006353,.1982107,0,,,.6,0,0,1
"2020-03-06","ITA","Lombardia","Cremona",45.13337,10.02421,452,452,358955,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,06mar2020,5,3,2020,6,"Lombardia","Cremona",0,6.113682,.1073289,0,,,.6,0,0,1
"2020-03-07","ITA","Lombardia","Cremona",45.13337,10.02421,562,562,358955,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,07mar2020,6,3,2020,7,"Lombardia","Cremona",0,6.331502,.2178197,0,,,.6,0,0,1
"2020-03-08","ITA","Lombardia","Cremona",45.13337,10.02421,665,665,358955,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,08mar2020,0,3,2020,8,"Lombardia","Cremona",0,6.499787,.1682849,0,,,.666,.5,1,1
"2020-03-09","ITA","Lombardia","Cremona",45.13337,10.02421,916,916,358955,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,09mar2020,1,3,2020,9,"Lombardia","Cremona",0,6.820016,.3202295,0,,,.666,.5,1,1
"2020-03-10","ITA","Lombardia","Cremona",45.13337,10.02421,,986,358955,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Lombardia","Cremona",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Lombardia","Cremona",45.13337,10.02421,1061,1061,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Lombardia","Cremona",0,6.966967,,0,,,.834,.5,1,1
"2020-03-12","ITA","Lombardia","Cremona",45.13337,10.02421,1302,1302,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Lombardia","Cremona",0,7.171657,.2046895,0,,,.834,.5,1,1
"2020-03-13","ITA","Lombardia","Cremona",45.13337,10.02421,1344,1344,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Lombardia","Cremona",0,7.203405,.0317488,0,,,.834,.5,1,1
"2020-03-14","ITA","Lombardia","Cremona",45.13337,10.02421,1565,1565,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Lombardia","Cremona",0,7.355641,.1522355,0,,,.834,.5,1,1
"2020-03-15","ITA","Lombardia","Cremona",45.13337,10.02421,1792,1792,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Lombardia","Cremona",0,7.491087,.1354465,0,,,.834,.5,1,1
"2020-03-16","ITA","Lombardia","Cremona",45.13337,10.02421,1881,1881,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Lombardia","Cremona",0,7.539559,.0484715,0,,,.834,.5,1,1
"2020-03-17","ITA","Lombardia","Cremona",45.13337,10.02421,2073,2073,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Lombardia","Cremona",0,7.636752,.0971932,0,,,.834,.5,1,1
"2020-03-18","ITA","Lombardia","Cremona",45.13337,10.02421,2167,2167,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Lombardia","Cremona",0,7.681099,.0443468,0,,,.834,.5,1,1
"2020-03-19","ITA","Lombardia","Cremona",45.13337,10.02421,2286,2286,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Lombardia","Cremona",0,7.734559,.0534601,0,,,.834,.5,1,1
"2020-03-20","ITA","Lombardia","Cremona",45.13337,10.02421,2392,2392,358955,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Lombardia","Cremona",0,7.779885,.0453262,0,,,.834,.5,1,1
