date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_regime_change_20feb2020,testing_regime_change_29feb2020,testing_regime_change_22mar2020,testing_regime_change_27mar2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-25","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,0,0,,,.75,.6666667,0,.25
"2020-03-26","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,0,0,,,.75,.6666667,0,.25
"2020-03-27","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,0,1,,,.75,.6666667,0,.5
"2020-03-28","Jeollabuk-do","KOR",11,0,7,4,35.698,127.155,1,1815112,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Jeollabuk-do",0,1.386294,2.397895,.2876821,.3333333,.2876821,0,0,0,0,,,.75,.6666667,0,.5
"2020-03-29","Jeollabuk-do","KOR",13,0,7,6,35.698,127.155,2,1815112,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Jeollabuk-do",0,1.791759,2.564949,.4054651,.5,.4054651,0,0,0,0,,,.75,.6666667,0,.5
"2020-03-30","Jeollabuk-do","KOR",12,0,7,5,35.698,127.155,-1,1815112,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Jeollabuk-do",0,1.609438,2.484907,,-.1666667,-.1823215,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-03-31","Jeollabuk-do","KOR",14,0,7,7,35.698,127.155,2,1815112,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Jeollabuk-do",0,1.94591,2.639057,.3364722,.4,.3364722,0,0,0,0,,,.75,.6666667,0,.5
"2020-04-01","Jeollabuk-do","KOR",14,0,7,7,35.698,127.155,0,1815112,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Jeollabuk-do",0,1.94591,2.639057,0,0,0,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-02","Jeollabuk-do","KOR",15,0,7,8,35.698,127.155,1,1815112,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Jeollabuk-do",0,2.079442,2.70805,.1335315,.1428571,.1335315,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-03","Jeollabuk-do","KOR",15,0,7,8,35.698,127.155,0,1815112,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Jeollabuk-do",0,2.079442,2.70805,0,0,0,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-04","Jeollabuk-do","KOR",16,0,7,9,35.698,127.155,1,1815112,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Jeollabuk-do",0,2.197225,2.772589,.1177831,.125,.1177831,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-05","Jeollabuk-do","KOR",16,0,7,9,35.698,127.155,0,1815112,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Jeollabuk-do",0,2.197225,2.772589,0,0,0,0,0,0,0,,,.75,.6666667,0,1
"2020-04-06","Jeollabuk-do","KOR",16,0,7,9,35.698,127.155,0,1815112,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Jeollabuk-do",0,2.197225,2.772589,0,0,0,0,0,0,0,,,.75,.6666667,0,1
"2020-02-17","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,17feb2020,1,2,2020,17,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-18","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,18feb2020,2,2,2020,18,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-19","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,19feb2020,3,2,2020,19,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-20","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,20feb2020,4,2,2020,20,"Jeollanam-do",0,,,,,,1,0,0,0,.066091,,0,0,0,0
"2020-02-21","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,21feb2020,5,2,2020,21,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-22","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,22feb2020,6,2,2020,22,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-23","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,23feb2020,0,2,2020,23,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-24","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,24feb2020,1,2,2020,24,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-25","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,25feb2020,2,2,2020,25,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-26","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,26feb2020,3,2,2020,26,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-27","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,27feb2020,4,2,2020,27,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-28","Jeollanam-do","KOR",,0,0,,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,0,.6666667,0,0
"2020-02-29","Jeollanam-do","KOR",,0,0,,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Jeollanam-do",0,,,,,,0,1,0,0,.066091,,.25,.6666667,0,0
"2020-03-01","Jeollanam-do","KOR",,0,0,,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-02","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-03","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-04","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-05","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-06","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-07","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-08","Jeollanam-do","KOR",,0,0,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-09","Jeollanam-do","KOR",,0,1,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-10","Jeollanam-do","KOR",,0,1,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-11","Jeollanam-do","KOR",,0,1,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-12","Jeollanam-do","KOR",,0,1,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-13","Jeollanam-do","KOR",,0,1,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-14","Jeollanam-do","KOR",,0,2,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-15","Jeollanam-do","KOR",,0,2,,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-16","Jeollanam-do","KOR",,0,2,,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-17","Jeollanam-do","KOR",,0,2,,34.868,126.901,1,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-18","Jeollanam-do","KOR",,0,2,,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-19","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-20","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-21","Jeollanam-do","KOR",,0,3,,34.868,126.901,1,1861894,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-22","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Jeollanam-do",0,,,,,,0,0,1,0,.066091,,.75,.6666667,0,.25
"2020-03-23","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-24","Jeollanam-do","KOR",,0,3,,34.868,126.901,2,1861894,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-25","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-26","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-27","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Jeollanam-do",0,,,,,,0,0,0,1,.066091,,.75,.6666667,0,.5
"2020-03-28","Jeollanam-do","KOR",,0,3,,34.868,126.901,1,1861894,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-03-29","Jeollanam-do","KOR",,0,3,,34.868,126.901,0,1861894,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Jeollanam-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-03-30","Jeollanam-do","KOR",11,0,3,8,34.868,126.901,2,1861894,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Jeollanam-do",0,2.079442,2.397895,,,,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-03-31","Jeollanam-do","KOR",13,0,3,10,34.868,126.901,2,1861894,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Jeollanam-do",0,2.302585,2.564949,.2231436,.25,.2231436,0,0,0,0,,,.75,.6666667,0,.5
"2020-04-01","Jeollanam-do","KOR",14,0,3,11,34.868,126.901,1,1861894,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Jeollanam-do",0,2.397895,2.639057,.0953102,.1,.0953102,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-02","Jeollanam-do","KOR",15,0,3,12,34.868,126.901,1,1861894,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Jeollanam-do",0,2.484907,2.70805,.0870113,.0909091,.0870113,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-03","Jeollanam-do","KOR",15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Jeollanam-do",0,2.397895,2.70805,0,0,-.0870113,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-04","Jeollanam-do","KOR",15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Jeollanam-do",0,2.397895,2.70805,0,0,0,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-05","Jeollanam-do","KOR",15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Jeollanam-do",0,2.397895,2.70805,0,0,0,0,0,0,0,,,.75,.6666667,0,1
"2020-04-06","Jeollanam-do","KOR",15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Jeollanam-do",0,2.397895,2.70805,0,0,0,0,0,0,0,,,.75,.6666667,0,1
"2020-02-17","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,17feb2020,1,2,2020,17,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-18","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,18feb2020,2,2,2020,18,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-19","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,19feb2020,3,2,2020,19,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-20","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,20feb2020,4,2,2020,20,"Sejong",0,,,,,,1,0,0,0,.066091,,0,0,0,0
"2020-02-21","Sejong","KOR",,0,0,,36.548,127.239,1,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,21feb2020,5,2,2020,21,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-22","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,22feb2020,6,2,2020,22,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-23","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,23feb2020,0,2,2020,23,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-24","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,24feb2020,1,2,2020,24,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-25","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,25feb2020,2,2,2020,25,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-26","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,26feb2020,3,2,2020,26,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-27","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,27feb2020,4,2,2020,27,"Sejong",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-28","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,0,4,1,1,1,0,"","",4,28feb2020,5,2,2020,28,"Sejong",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-29","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,1,5,1,1,1,0,"","",5,29feb2020,6,2,2020,29,"Sejong",0,,,,,,0,1,0,0,.066091,,.25,.3333333,0,0
"2020-03-01","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,1,5,1,1,1,0,"","",5,01mar2020,0,3,2020,1,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-02","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,02mar2020,1,3,2020,2,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-03","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,03mar2020,2,3,2020,3,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-04","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,04mar2020,3,3,2020,4,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-05","Sejong","KOR",,0,0,,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,05mar2020,4,3,2020,5,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-06","Sejong","KOR",,0,0,,36.548,127.239,1,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,06mar2020,5,3,2020,6,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-07","Sejong","KOR",,0,0,,36.548,127.239,1,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,07mar2020,6,3,2020,7,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-08","Sejong","KOR",,0,0,,36.548,127.239,3,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,08mar2020,0,3,2020,8,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-09","Sejong","KOR",,0,0,,36.548,127.239,2,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,09mar2020,1,3,2020,9,"Sejong",0,,,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-10","Sejong","KOR",15,0,0,15,36.548,127.239,7,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"","",6,10mar2020,2,3,2020,10,"Sejong",0,2.70805,2.70805,,,,0,0,0,0,.066091,,.25,.3333333,0,0
"2020-03-11","Sejong","KOR",19,0,0,19,36.548,127.239,4,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"","",7,11mar2020,3,3,2020,11,"Sejong",0,2.944439,2.944439,.2363887,.2666667,.2363887,0,0,0,0,,,.5,.3333333,0,0
"2020-03-12","Sejong","KOR",33,0,0,33,36.548,127.239,14,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"","",7,12mar2020,4,3,2020,12,"Sejong",0,3.496508,3.496508,.5520687,.7368421,.5520687,0,0,0,0,,,.5,.3333333,0,0
"2020-03-13","Sejong","KOR",38,0,0,38,36.548,127.239,5,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"","",7,13mar2020,5,3,2020,13,"Sejong",0,3.637586,3.637586,.1410785,.1515152,.1410785,0,0,0,0,,,.5,.3333333,0,0
"2020-03-14","Sejong","KOR",39,0,0,39,36.548,127.239,1,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"","",7,14mar2020,6,3,2020,14,"Sejong",0,3.663562,3.663562,.0263158,.0263158,.0259755,0,0,0,0,,,.5,.3333333,0,0
"2020-03-15","Sejong","KOR",40,0,0,40,36.548,127.239,1,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"","",7,15mar2020,0,3,2020,15,"Sejong",0,3.688879,3.688879,.025641,.025641,.0253179,0,0,0,0,,,.5,.3333333,0,0
"2020-03-16","Sejong","KOR",40,0,0,40,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"","",8,16mar2020,1,3,2020,16,"Sejong",0,3.688879,3.688879,0,0,0,0,0,0,0,,,.75,.3333333,0,0
"2020-03-17","Sejong","KOR",41,0,0,41,36.548,127.239,1,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"","",8,17mar2020,2,3,2020,17,"Sejong",0,3.713572,3.713572,.025,.025,.0246925,0,0,0,0,,,.75,.3333333,0,0
"2020-03-18","Sejong","KOR",41,0,0,41,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"","",8,18mar2020,3,3,2020,18,"Sejong",0,3.713572,3.713572,0,0,0,0,0,0,0,,,.75,.3333333,0,0
"2020-03-19","Sejong","KOR",41,0,0,41,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"","",8,19mar2020,4,3,2020,19,"Sejong",0,3.713572,3.713572,0,0,0,0,0,0,0,,,.75,.3333333,0,0
"2020-03-20","Sejong","KOR",41,0,2,39,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"","",8,20mar2020,5,3,2020,20,"Sejong",0,3.663562,3.713572,0,0,-.0500104,0,0,0,0,,,.75,.3333333,0,0
"2020-03-21","Sejong","KOR",41,0,3,38,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"","",8,21mar2020,6,3,2020,21,"Sejong",0,3.637586,3.713572,0,0,-.0259755,0,0,0,0,,,.75,.3333333,0,0
"2020-03-22","Sejong","KOR",42,0,3,39,36.548,127.239,1,343788,0,0,1,0,1,.25,0,1,1,6,1,1,1,1,"","",9,22mar2020,0,3,2020,22,"Sejong",0,3.663562,3.73767,.0263158,.0263158,.0259755,0,0,1,0,,,.75,.3333333,0,.25
"2020-03-23","Sejong","KOR",42,0,3,39,36.548,127.239,0,343788,0,0,1,0,1,.25,0,1,1,6,1,1,1,1,"","",9,23mar2020,1,3,2020,23,"Sejong",0,3.663562,3.73767,0,0,0,0,0,0,0,,,.75,.3333333,0,.25
"2020-03-24","Sejong","KOR",44,0,3,41,36.548,127.239,2,343788,0,0,1,0,1,.25,0,1,1,6,1,1,1,1,"","",9,24mar2020,2,3,2020,24,"Sejong",0,3.713572,3.78419,.0500104,.0512821,.0500104,0,0,0,0,,,.75,.3333333,0,.25
"2020-03-25","Sejong","KOR",44,0,8,36,36.548,127.239,0,343788,0,0,1,0,1,.25,0,1,1,6,1,1,1,1,"","",9,25mar2020,3,3,2020,25,"Sejong",0,3.583519,3.78419,0,0,-.130053,0,0,0,0,,,.75,.3333333,0,.25
"2020-03-26","Sejong","KOR",44,0,9,35,36.548,127.239,0,343788,0,0,1,0,1,.25,0,1,1,6,1,1,1,1,"","",9,26mar2020,4,3,2020,26,"Sejong",0,3.555348,3.78419,0,0,-.0281708,0,0,0,0,,,.75,.3333333,0,.25
