adm0_name,adm1_name,adm2_name,date,cum_confirmed_cases,cum_deaths,cum_recoveries,travel_ban_local,home_isolation,emergency_declaration,testing_regime,cum_confirmed_cases_imputed,cum_deaths_imputed,cum_recoveries_imputed,population,pop_is_imputed,active_cases,active_cases_imputed,lat,lon,t,dow,month,year,day,adm2_id,adm1_id,adm12_id,ever_policy1,ever_policy2,ever_policy3,ever_policy,adm1_adm2_name,longest_series,l_active_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_regime_change_18jan2020,testing_regime_change_28jan2020,testing_regime_change_06feb2020,testing_regime_change_13feb2020,testing_regime_change_20feb2020,testing_regime_change_05mar2020,sample_avg,day_avg,home_isolation_L0_to_L7,home_isolation_L8_to_L14,home_isolation_L15_to_L21,home_isolation_L22_to_L28,home_isolation_L29_to_L70,travel_ban_local_L0_to_L7,travel_ban_local_L8_to_L14,travel_ban_local_L15_to_L21,travel_ban_local_L22_to_L28,travel_ban_local_L29_to_L70,emergency_declaration_L0_to_L7,emergency_declaration_L8_to_L14,emergency_declaration_L15_to_L21,emergency_declaration_L22_to_L28,emergency_declaration_L29_to_L70
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-16",,0,0,0,0,0,0,0,0,0,2920558,1,,0,32.37856,102.6235,16jan2020,4,1,2020,16,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-17",,0,0,0,0,0,0,0,0,0,2920558,1,,0,32.37856,102.6235,17jan2020,5,1,2020,17,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-18",,0,0,0,0,0,1,0,0,0,2920558,1,,0,32.37856,102.6235,18jan2020,6,1,2020,18,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,1,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-19",,0,0,0,0,0,1,0,0,0,2920558,1,,0,32.37856,102.6235,19jan2020,0,1,2020,19,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-20",,0,0,0,0,0,1,0,0,0,2920558,1,,0,32.37856,102.6235,20jan2020,1,1,2020,20,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-21",,0,0,0,0,0,1,0,0,0,2920558,1,,0,32.37856,102.6235,21jan2020,2,1,2020,21,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-22",,0,0,0,0,0,1,0,0,0,2920558,1,,0,32.37856,102.6235,22jan2020,3,1,2020,22,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-23",,0,0,0,0,0,1,0,0,0,2920558,1,,0,32.37856,102.6235,23jan2020,4,1,2020,23,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-24",,0,0,0,0,1,1,0,0,0,2920558,1,,0,32.37856,102.6235,24jan2020,5,1,2020,24,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-25",,0,0,0,0,1,1,0,0,0,2920558,1,,0,32.37856,102.6235,25jan2020,6,1,2020,25,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-26",,0,0,0,0,1,1,0,0,0,2920558,1,,0,32.37856,102.6235,26jan2020,0,1,2020,26,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-27",,0,0,0,0,1,1,0,0,0,2920558,1,,0,32.37856,102.6235,27jan2020,1,1,2020,27,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-28",,0,0,0,0,1,2,0,0,0,2920558,1,,0,32.37856,102.6235,28jan2020,2,1,2020,28,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,1,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-29",,0,0,0,0,1,2,0,0,0,2920558,1,,0,32.37856,102.6235,29jan2020,3,1,2020,29,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-30",,0,0,0,0,1,2,0,0,0,2920558,1,,0,32.37856,102.6235,30jan2020,4,1,2020,30,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-01-31",,0,0,0,0,1,2,1,0,0,2920558,1,,1,32.37856,102.6235,31jan2020,5,1,2020,31,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-01",,0,0,0,0,1,2,1,0,0,2920558,1,,1,32.37856,102.6235,01feb2020,6,2,2020,1,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-02",,0,0,0,0,1,2,1,0,0,2920558,1,,1,32.37856,102.6235,02feb2020,0,2,2020,2,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-03",,0,0,0,0,1,2,1,0,0,2920558,1,,1,32.37856,102.6235,03feb2020,1,2,2020,3,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-04",,0,0,0,0,1,2,1,0,0,2920558,1,,1,32.37856,102.6235,04feb2020,2,2,2020,4,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-05",,0,0,0,1,1,2,1,0,0,2920558,1,,1,32.37856,102.6235,05feb2020,3,2,2020,5,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-06",,0,0,0,1,1,3,1,0,0,2920558,1,,1,32.37856,102.6235,06feb2020,4,2,2020,6,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,1,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-07",,0,0,0,1,1,3,1,0,0,2920558,1,,1,32.37856,102.6235,07feb2020,5,2,2020,7,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-08",,0,0,0,1,1,3,1,0,0,2920558,1,,1,32.37856,102.6235,08feb2020,6,2,2020,8,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-09",,0,0,0,1,1,3,1,0,0,2920558,1,,1,32.37856,102.6235,09feb2020,0,2,2020,9,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-10",,0,0,0,1,1,3,1,0,0,2920558,1,,1,32.37856,102.6235,10feb2020,1,2,2020,10,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-11",,0,0,0,1,1,3,1,0,0,2920558,1,,1,32.37856,102.6235,11feb2020,2,2,2020,11,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-12",,0,0,0,1,1,3,1,0,0,2920558,1,,1,32.37856,102.6235,12feb2020,3,2,2020,12,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-13",,0,0,0,1,1,4,1,0,0,2920558,1,,1,32.37856,102.6235,13feb2020,4,2,2020,13,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,1,0,0,.0572363,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-14",,0,0,0,1,1,4,1,0,0,2920558,1,,1,32.37856,102.6235,14feb2020,5,2,2020,14,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-15",,0,0,0,1,1,4,1,0,0,2920558,1,,1,32.37856,102.6235,15feb2020,6,2,2020,15,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-16",,0,0,0,1,1,4,1,0,0,2920558,1,,1,32.37856,102.6235,16feb2020,0,2,2020,16,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-17",,0,1,0,1,1,4,1,0,1,2920558,1,,0,32.37856,102.6235,17feb2020,1,2,2020,17,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-18",,0,1,0,1,1,4,1,0,1,2920558,1,,0,32.37856,102.6235,18feb2020,2,2,2020,18,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-19",,0,1,0,1,1,4,1,0,1,2920558,1,,0,32.37856,102.6235,19feb2020,3,2,2020,19,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-20",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,20feb2020,4,2,2020,20,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,1,0,.0572363,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-21",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,21feb2020,5,2,2020,21,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-22",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,22feb2020,6,2,2020,22,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-23",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,23feb2020,0,2,2020,23,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-24",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,24feb2020,1,2,2020,24,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-25",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,25feb2020,2,2,2020,25,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-26",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,26feb2020,3,2,2020,26,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-27",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,27feb2020,4,2,2020,27,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-28",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,28feb2020,5,2,2020,28,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-02-29",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,29feb2020,6,2,2020,29,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-03-01",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,01mar2020,0,3,2020,1,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-03-02",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,02mar2020,1,3,2020,2,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-03-03",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,03mar2020,2,3,2020,3,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-03-04",,0,1,0,1,1,5,1,0,1,2920558,1,,0,32.37856,102.6235,04mar2020,3,3,2020,4,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Ngawa Tibetan and Qiang Autonomous Prefecture","2020-03-05",,0,1,0,1,1,6,1,0,1,2920558,1,,0,32.37856,102.6235,05mar2020,4,3,2020,5,"Ngawa Tibetan and Qiang Autonomous Prefecture","Sichuan",27177,1,0,1,1,"Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan",0,,,,,0,0,0,0,0,1,.0572363,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"CHN","Sichuan","Suining","2020-01-10",,0,0,0,0,0,0,0,0,0,3870500,0,,,30.63147,105.4704,10jan2020,5,1,2020,10,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-11",,0,0,0,0,0,0,0,0,0,3870500,0,,,30.63147,105.4704,11jan2020,6,1,2020,11,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-12",,0,0,0,0,0,0,0,0,0,3870500,0,,,30.63147,105.4704,12jan2020,0,1,2020,12,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-13",,0,0,0,0,0,0,0,0,0,3870500,0,,,30.63147,105.4704,13jan2020,1,1,2020,13,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-14",,0,0,0,0,0,0,0,0,0,3870500,0,,,30.63147,105.4704,14jan2020,2,1,2020,14,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-15",,0,0,0,0,0,0,0,0,0,3870500,0,,,30.63147,105.4704,15jan2020,3,1,2020,15,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-16",,0,0,0,0,0,0,0,0,0,3870500,0,,0,30.63147,105.4704,16jan2020,4,1,2020,16,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-17",,0,0,0,0,0,0,0,0,0,3870500,0,,0,30.63147,105.4704,17jan2020,5,1,2020,17,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-18",,0,0,0,0,0,1,0,0,0,3870500,0,,0,30.63147,105.4704,18jan2020,6,1,2020,18,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,1,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-19",,0,0,0,0,0,1,0,0,0,3870500,0,,0,30.63147,105.4704,19jan2020,0,1,2020,19,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-20",,0,0,0,0,0,1,0,0,0,3870500,0,,0,30.63147,105.4704,20jan2020,1,1,2020,20,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Sichuan","Suining","2020-01-21",,0,0,0,0,0,1,0,0,0,3870500,0,,0,30.63147,105.4704,21jan2020,2,1,2020,21,"Suining","Sichuan",27231,1,0,1,1,"Suining, Sichuan",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
