adm0_name,adm1_id,adm1_name,date,cum_confirmed_cases,cum_confirmed_cases_imputed,population,cum_hospitalized,event_cancel,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,social_distance_opt,business_closure,no_gathering,no_gathering_size,school_closure,school_closure_popwt,t,dow,month,year,day,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,l_cum_hospitalized,D_l_cum_hospitalized,sample_avg,day_avg,testing_regime_15mar2020,national_lockdown,no_gathering_5000,no_gathering_1000,no_gathering_100,pck_social_distance
"France",84,"AuvergneRhôneAlpes","2020-03-27",,,8032377,2076,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22001,5,3,2020,27,0,,,7.638198,.1800122,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-03-28",,,8032377,2308,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22002,6,3,2020,28,0,,,7.744137,.1059384,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-03-29",,,8032377,2508,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22003,0,3,2020,29,0,,,7.827241,.0831041,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-03-30",,,8032377,2778,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22004,1,3,2020,30,0,,,7.929487,.1022458,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-03-31",,,8032377,3008,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22005,2,3,2020,31,0,,,8.00903,.0795436,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-04-01",,,8032377,3163,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22006,3,4,2020,1,0,,,8.059277,.0502462,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-04-02",,,8032377,3326,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22007,4,4,2020,2,0,,,8.109526,.0502491,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-04-03",,,8032377,3513,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22008,5,4,2020,3,0,,,8.164226,.0546999,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-04-04",,,8032377,3648,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22009,6,4,2020,4,0,,,8.201935,.0377092,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-04-05",,,8032377,3758,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22010,0,4,2020,5,0,,,8.231642,.029707,,,0,1,1,1,1,.5
"France",84,"AuvergneRhôneAlpes","2020-04-06",,,8032377,3907,0,0,1,1,0,0,.5,.5,0,1,1,100,1,1,22011,1,4,2020,6,0,,,8.270525,.0388832,,,0,1,1,1,1,.5
"France",93,"Paca","2020-02-29",,3,5055651,6,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,21974,6,2,2020,29,0,,,1.791759,,,,0,0,1,0,0,0
"France",93,"Paca","2020-03-01",,4,5055651,8,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,21975,0,3,2020,1,0,,,2.079442,.2876821,,,0,0,1,0,0,0
"France",93,"Paca","2020-03-03",10,10,5055651,16,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,21977,2,3,2020,3,0,2.302585,,2.772589,,,,0,0,1,0,0,0
"France",93,"Paca","2020-03-04",13,13,5055651,22,0,0,0,0,0,0,0,0,0,0,1,5000,1,.4024148,21978,3,3,2020,4,0,2.564949,.2623641,3.091043,.3184538,.2057971,,0,0,1,0,0,0
"France",93,"Paca","2020-03-05",18,18,5055651,34,0,0,0,0,0,0,0,0,0,0,1,5000,1,.4024148,21979,4,3,2020,5,0,2.890372,.3254225,3.526361,.435318,.2057971,,0,0,1,0,0,0
"France",93,"Paca","2020-03-06",26,26,5055651,56,0,0,0,0,0,0,0,0,0,0,1,5000,1,.4024148,21980,5,3,2020,6,0,3.258096,.3677247,4.025352,.498991,.2057971,,0,0,1,0,0,0
"France",93,"Paca","2020-03-07",38,38,5055651,75,0,0,0,0,0,0,0,0,0,0,1,5000,1,.4024148,21981,6,3,2020,7,0,3.637586,.3794897,4.317488,.2921367,.2057971,,0,0,1,0,0,0
"France",93,"Paca","2020-03-08",52,52,5055651,100,0,0,0,0,0,0,0,0,0,0,1,1000,1,.614818,21982,0,3,2020,8,0,3.951244,.3136575,4.60517,.2876821,.2057971,,0,0,1,1,0,.2
"France",93,"Paca","2020-03-09",72,72,5055651,135,0,0,0,0,0,0,0,0,0,0,1,1000,1,.614818,21983,1,3,2020,9,0,4.276666,.3254225,4.905275,.3001046,.2057971,,0,0,1,1,0,.2
"France",93,"Paca","2020-03-10",89,89,5055651,157,0,0,0,0,0,0,0,0,0,0,1,1000,1,.614818,21984,2,3,2020,10,0,4.488636,.2119703,5.056246,.1509709,.2057971,,0,0,1,1,0,.2
"France",93,"Paca","2020-03-11",111,111,5055651,200,0,0,0,0,0,0,.5,.5,0,0,1,1000,1,.614818,21985,3,3,2020,11,0,4.70953,.2208939,5.298317,.2420716,.2057971,,0,0,1,1,0,.3
"France",93,"Paca","2020-03-12",147,147,5055651,220,0,0,0,0,0,0,.5,.5,0,0,1,1000,1,.614818,21986,4,3,2020,12,0,4.990433,.2809024,5.393628,.0953102,.2057971,,0,0,1,1,0,.3
"France",93,"Paca","2020-03-13",212,212,5055651,277,0,0,0,0,0,0,.5,.5,0,0,1,100,1,.614818,21987,5,3,2020,13,0,5.356586,.3661537,5.624018,.2303901,.2057971,,0,0,1,1,1,.5
"France",93,"Paca","2020-03-14",281,281,5055651,318,0,0,0,0,0,0,.5,.5,0,0,1,100,1,.614818,21988,6,3,2020,14,0,5.638355,.2817683,5.762052,.1380339,.2057971,,0,0,1,1,1,.5
"France",93,"Paca","2020-03-15",330,330,5055651,357,0,0,0,0,0,0,.5,.5,0,1,1,100,1,.614818,21989,0,3,2020,15,0,5.799093,.160738,5.877736,.115684,.2057971,,1,.5,1,1,1,.5
"France",93,"Paca","2020-03-16",405,405,5055651,401,0,0,0,0,0,0,.5,.5,0,1,1,100,1,1,21990,1,3,2020,16,0,6.003887,.2047944,5.993961,.1162257,.2057971,,0,.5,1,1,1,.5
"France",93,"Paca","2020-03-17",478,478,5055651,459,0,0,.8,.8,0,0,.5,.5,0,1,1,100,1,1,21991,2,3,2020,17,0,6.169611,.1657233,6.12905,.1350889,.2057971,,0,.9,1,1,1,.5
"France",93,"Paca","2020-03-18",574,574,5055651,515,0,0,.8,.8,0,0,.5,.5,0,1,1,100,1,1,21992,3,3,2020,18,0,6.352629,.1830187,6.244167,.1151166,.2057971,,0,.9,1,1,1,.5
"France",93,"Paca","2020-03-19",693,693,5055651,585,0,0,.8,.8,0,0,.5,.5,0,1,1,100,1,1,21993,4,3,2020,19,0,6.54103,.1884007,6.371612,.1274452,.2057971,,0,.9,1,1,1,.5
"France",93,"Paca","2020-03-20",826,826,5055651,667,0,0,.8,.8,0,0,.5,.5,0,1,1,100,1,1,21994,5,3,2020,20,0,6.716595,.1755648,6.50279,.1311779,.2057971,,0,.9,1,1,1,.5
"France",93,"Paca","2020-03-21",1041,1041,5055651,759,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,21995,6,3,2020,21,0,6.947937,.2313423,6.632002,.1292119,.2057971,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-22",1372,1372,5055651,849,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,21996,0,3,2020,22,0,7.224025,.2760878,6.744059,.1120572,.2057971,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-23",1510,1510,5055651,994,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,21997,1,3,2020,23,0,7.319865,.09584,6.901737,.1576781,.2057971,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-24",1595,1595,5055651,1112,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,21998,2,3,2020,24,0,7.374629,.0547643,7.013916,.1121783,.2057971,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-25",1927,1927,5055651,1251,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,21999,3,3,2020,25,0,7.56372,.1890907,7.131699,.1177831,.2057971,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-26",,,5055651,1403,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22000,4,3,2020,26,0,,,7.246368,.1146693,,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-27",,,5055651,1607,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22001,5,3,2020,27,0,,,7.382124,.1357565,,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-28",,,5055651,1789,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22002,6,3,2020,28,0,,,7.489412,.1072879,,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-29",,,5055651,1941,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22003,0,3,2020,29,0,,,7.570959,.0815463,,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-30",,,5055651,2108,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22004,1,3,2020,30,0,,,7.653495,.0825362,,,0,1,1,1,1,.5
"France",93,"Paca","2020-03-31",,,5055651,2244,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22005,2,3,2020,31,0,,,7.716015,.0625205,,,0,1,1,1,1,.5
"France",93,"Paca","2020-04-01",,,5055651,2383,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22006,3,4,2020,1,0,,,7.776115,.0601001,,,0,1,1,1,1,.5
"France",93,"Paca","2020-04-02",,,5055651,2513,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22007,4,4,2020,2,0,,,7.829233,.0531173,,,0,1,1,1,1,.5
"France",93,"Paca","2020-04-03",,,5055651,2662,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22008,5,4,2020,3,0,,,7.886833,.0576005,,,0,1,1,1,1,.5
"France",93,"Paca","2020-04-04",,,5055651,2764,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22009,6,4,2020,4,0,,,7.924434,.037601,,,0,1,1,1,1,.5
"France",93,"Paca","2020-04-05",,,5055651,2859,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22010,0,4,2020,5,0,,,7.958227,.033793,,,0,1,1,1,1,.5
"France",93,"Paca","2020-04-06",,,5055651,2968,0,0,1,.2135029,0,0,.5,.5,0,1,1,100,1,1,22011,1,4,2020,6,0,,,7.995644,.0374165,,,0,1,1,1,1,.5
"France",94,"Corse","2020-02-29",,0,327283,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,21974,6,2,2020,29,0,,,,,,,0,0,1,0,0,0
"France",94,"Corse","2020-03-01",,0,327283,3,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,21975,0,3,2020,1,0,,,1.098612,,,,0,0,1,0,0,0
"France",94,"Corse","2020-03-09",28,28,327283,107,1,1,0,0,1,1,0,0,0,0,1,1000,1,1,21983,1,3,2020,9,0,3.332205,,4.672829,,,,0,0,1,1,0,.6
"France",94,"Corse","2020-03-10",42,42,327283,121,1,1,0,0,1,1,0,0,0,0,1,1000,1,1,21984,2,3,2020,10,0,3.73767,.4054651,4.795791,.122962,.2057971,,0,0,1,1,0,.6
"France",94,"Corse","2020-03-11",51,51,327283,140,1,1,0,0,1,1,.5,.5,0,0,1,1000,1,1,21985,3,3,2020,11,0,3.931826,.1941559,4.941642,.1458516,.2057971,,0,0,1,1,0,.7
"France",94,"Corse","2020-03-12",64,64,327283,166,1,1,0,0,1,1,.5,.5,0,0,1,1000,1,1,21986,4,3,2020,12,0,4.158883,.2270575,5.111988,.1703453,.2057971,,0,0,1,1,0,.7
"France",94,"Corse","2020-03-13",85,85,327283,204,1,1,0,0,1,1,.5,.5,0,0,1,100,1,1,21987,5,3,2020,13,0,4.442651,.2837682,5.31812,.2061324,.2057971,,0,0,1,1,1,.9
"France",94,"Corse","2020-03-14",106,106,327283,224,1,1,0,0,1,1,.5,.5,0,0,1,100,1,1,21988,6,3,2020,14,0,4.663439,.220788,5.411646,.0935259,.2057971,,0,0,1,1,1,.9
"France",94,"Corse","2020-03-15",115,115,327283,259,1,1,0,0,1,1,.5,.5,0,1,1,100,1,1,21989,0,3,2020,15,0,4.744932,.0814929,5.556828,.1451821,.2057971,,1,.5,1,1,1,.9
"France",94,"Corse","2020-03-16",126,126,327283,294,1,1,0,0,1,1,.5,.5,0,1,1,100,1,1,21990,1,3,2020,16,0,4.836282,.0913496,5.68358,.1267519,.2057971,,0,.5,1,1,1,.9
"France",94,"Corse","2020-03-17",145,145,327283,327,1,1,.8,.8,1,1,.5,.5,0,1,1,100,1,1,21991,2,3,2020,17,0,4.976734,.1404519,5.78996,.1063805,.2057971,,0,.9,1,1,1,.9
"France",94,"Corse","2020-03-18",152,152,327283,354,1,1,.8,.8,1,1,.5,.5,0,1,1,100,1,1,21992,3,3,2020,18,0,5.02388,.0471468,5.869297,.0793366,.2057971,,0,.9,1,1,1,.9
"France",94,"Corse","2020-03-19",162,162,327283,393,1,1,.8,.8,1,1,.5,.5,0,1,1,100,1,1,21993,4,3,2020,19,0,5.087596,.0637159,5.97381,.1045127,.2057971,,0,.9,1,1,1,.9
"France",94,"Corse","2020-03-20",168,168,327283,432,1,1,.8,.8,1,1,.5,.5,0,1,1,100,1,1,21994,5,3,2020,20,0,5.123964,.0363674,6.068426,.0946159,.2057971,,0,.9,1,1,1,.9
"France",94,"Corse","2020-03-21",173,173,327283,456,1,1,.8,.8,1,1,.5,.5,0,1,1,100,1,1,21995,6,3,2020,21,0,5.153292,.0293279,6.122493,.0540671,.2057971,,0,.9,1,1,1,.9
"France",94,"Corse","2020-03-22",183,183,327283,496,1,1,.8,.8,1,1,.5,.5,0,1,1,100,1,1,21996,0,3,2020,22,0,5.209486,.0561943,6.206576,.0840831,.2057971,,0,.9,1,1,1,.9
"France",94,"Corse","2020-03-23",194,194,327283,587,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,21997,1,3,2020,23,0,5.267858,.058372,6.375025,.1684489,.2057971,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-24",217,217,327283,682,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,21998,2,3,2020,24,0,5.379897,.1120391,6.52503,.1500049,.2057971,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-25",225,225,327283,729,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,21999,3,3,2020,25,0,5.416101,.0362034,6.591674,.0666442,.2057971,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-26",,,327283,796,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22000,4,3,2020,26,0,,,6.679599,.0879254,,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-27",,,327283,864,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22001,5,3,2020,27,0,,,6.761573,.0819736,,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-28",,,327283,905,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22002,6,3,2020,28,0,,,6.807935,.0463619,,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-29",,,327283,949,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22003,0,3,2020,29,0,,,6.855409,.0474739,,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-30",,,327283,1002,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22004,1,3,2020,30,0,,,6.909753,.0543447,,,0,1,1,1,1,.9
"France",94,"Corse","2020-03-31",,,327283,1042,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22005,2,3,2020,31,0,,,6.948897,.039144,,,0,1,1,1,1,.9
"France",94,"Corse","2020-04-01",,,327283,1089,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22006,3,4,2020,1,0,,,6.993015,.0441179,,,0,1,1,1,1,.9
"France",94,"Corse","2020-04-02",,,327283,1132,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22007,4,4,2020,2,0,,,7.031741,.0387259,,,0,1,1,1,1,.9
"France",94,"Corse","2020-04-03",,,327283,1160,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22008,5,4,2020,3,0,,,7.056175,.0244341,,,0,1,1,1,1,.9
"France",94,"Corse","2020-04-04",,,327283,1165,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22009,6,4,2020,4,0,,,7.060476,.0043011,,,0,1,1,1,1,.9
"France",94,"Corse","2020-04-05",,,327283,1179,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22010,0,4,2020,5,0,,,7.072422,.0119457,,,0,1,1,1,1,.9
"France",94,"Corse","2020-04-06",,,327283,1199,1,1,1,1,1,1,.5,.5,0,1,1,100,1,1,22011,1,4,2020,6,0,,,7.089243,.0168209,,,0,1,1,1,1,.9
