adm0_name,adm1_id,adm1_name,date,cum_confirmed_cases,cum_confirmed_cases_imputed,population,cum_hospitalized,event_cancel,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,social_distance_opt,business_closure,no_gathering,testing_regime,no_gathering_size,school_closure,school_closure_popwt,t,dow,month,year,day,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,l_cum_hospitalized,D_l_cum_hospitalized,sample_avg,day_avg,testing_regime_15mar2020,national_lockdown,no_gathering_5000,no_gathering_1000,no_gathering_100,pck_social_distance,_reghdfe_resid,__hdfe1__,__hdfe2__,e,y_actual,lb_y_actual,ub_y_actual,treatment,y_counter,lb_counter,ub_counter,_est_base,_est_nlcom,m_y_actual,m_y_counter,t_random,t_random2,testing_regime_06apr2020,mask_opt
"FRA",27,"BourgogneFrancheComté","2020-03-12",219,219,2783039,191,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,0,0,21986,4,3,2020,12,0,5.389072,.3456469,5.252274,.1960278,.2057971,,0,0,1,1,0,.3,.02920349,.01629675,.03851358,.02920349,.3164434,.2962078,.3366789,-.0728711,.3893145,.3468092,.4318197,1,1,,,21986.09,21986.19,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-13",272,272,2783039,235,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,0,0,21987,5,3,2020,13,0,5.605802,.2167301,5.459586,.2073121,.2057971,,0,0,1,1,1,.5,-.05431209,.01629675,.04169315,-.05431209,.2710422,.2327666,.3093177,-.1214518,.392494,.3499888,.4349993,1,1,,,21986.92,21986.94,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-14",339,339,2783039,264,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,0,0,21988,6,3,2020,14,0,5.826,.2201982,5.575949,.1163635,.2057971,,0,0,1,1,1,.5,-.03157297,.01629675,.02242208,-.03157297,.2517711,.2134956,.2900467,-.1214518,.3732229,.3307177,.4157282,1,1,,,21987.83,21987.99,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-15",412,412,2783039,292,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,0,0,21989,0,3,2020,15,0,6.021023,.1950231,5.676754,.1008048,.2057971,,1,.5,1,1,1,.5,.00914997,.01629675,.02659879,.00914997,.1858731,.1587227,.2130235,-.0798882,.2657613,.2275018,.3040208,1,1,,,21989,21988.89,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-16",507,507,2783039,330,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,1,21990,1,3,2020,16,0,6.228511,.2074876,5.799093,.1223388,.2057971,,0,.5,1,1,1,.5,.00129945,.01629675,-.0554617,.00129945,.2061881,.1545169,.2578593,-.0891511,.2953392,.2528339,.3378445,1,1,,,21989.78,21990.17,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-17",549,549,2783039,384,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21991,2,3,2020,17,0,6.308098,.0795875,5.950643,.1515498,.2057971,,0,.665,1,1,1,1,-.02814138,.01629675,-.04618515,-.02814138,.1077288,.0882407,.127217,-.1968869,.3046157,.2621104,.347121,1,1,,,21990.97,21991.11,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-18",593,593,2783039,449,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21992,3,3,2020,18,0,6.385194,.077096,6.107023,.1563802,.2057971,,0,.665,1,1,1,1,-.06844805,.01629675,-.00836996,-.06844805,.145544,.1260559,.1650321,-.1968869,.3424309,.2999256,.3849362,1,1,,,21991.95,21991.97,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-19",696,696,2783039,515,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21993,4,3,2020,19,0,6.54535,.1601553,6.244167,.1371441,.2057971,,0,.665,1,1,1,1,-.03227229,.01629675,.03851358,-.03227229,.1924276,.1729394,.2119157,-.1968869,.3893145,.3468092,.4318197,1,1,,,21993,21993.16,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-20",770,770,2783039,612,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21994,5,3,2020,20,0,6.64639,.1010408,6.416732,.1725655,.2057971,,0,.665,1,1,1,1,-.09456631,.01629675,.04169315,-.09456631,.1956071,.176119,.2150953,-.1968869,.392494,.3499888,.4349993,1,1,,,21994.07,21994.15,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-21",903,903,2783039,681,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21995,6,3,2020,21,0,6.805723,.1593323,6.523562,.1068301,.2057971,,0,.665,1,1,1,1,-.0170038,.01629675,.02242208,-.0170038,.1763361,.1568479,.1958242,-.1968869,.3732229,.3307177,.4157282,1,1,,,21994.84,21995.3,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-22",1178,1178,2783039,762,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21996,0,3,2020,22,0,7.071573,.2658505,6.635947,.1123843,.2057971,,0,.665,1,1,1,1,.08533775,.01629675,.02659879,.08533775,.1805128,.1610246,.2000009,-.1968869,.3773997,.3348944,.4199049,1,1,,,21995.93,21995.99,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-23",1347,1347,2783039,893,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21997,1,3,2020,23,0,7.205635,.1340618,6.794587,.1586399,.2057971,,0,1,1,1,1,1,.0077619,.01629675,-.0554617,.0077619,.1262999,.0948063,.1577935,-.1690393,.2953392,.2528339,.3378445,1,1,,,21996.95,21997.13,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-24",1510,1510,2783039,1002,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21998,2,3,2020,24,0,7.319865,.1142297,6.909753,.1151667,.2057971,,0,1,1,1,1,1,-.02134678,.01629675,-.04618515,-.02134678,.1355764,.1040829,.16707,-.1690393,.3046157,.2621104,.347121,1,1,,,21997.93,21998.18,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-25",1569,1569,2783039,1115,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21999,3,3,2020,25,0,7.358194,.0383291,7.01661,.1068563,.2057971,,0,1,1,1,1,1,-.13506253,.01629675,-.00836996,-.13506253,.1733916,.1418981,.2048852,-.1690393,.3424309,.2999256,.3849362,1,1,,,21999.15,21998.83,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-26",,,2783039,1234,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22000,4,3,2020,26,0,,,7.118016,.1014066,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.1,22000.08,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-27",,,2783039,1414,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22001,5,3,2020,27,0,,,7.254178,.1361618,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22001.02,22001.05,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-28",,,2783039,1543,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22002,6,3,2020,28,0,,,7.341484,.087306,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22002.12,22001.7,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-29",,,2783039,1628,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22003,0,3,2020,29,0,,,7.395108,.0536237,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22003.26,22003.13,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-30",,,2783039,1754,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22004,1,3,2020,30,0,,,7.469654,.0745463,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22003.94,22003.9,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-31",,,2783039,1872,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22005,2,3,2020,31,0,,,7.534763,.0651088,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.19,22004.94,0,0
"FRA",27,"BourgogneFrancheComté","2020-04-01",,,2783039,1965,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22006,3,4,2020,1,0,,,7.583248,.0484848,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.97,22005.85,0,0
"FRA",27,"BourgogneFrancheComté","2020-04-02",,,2783039,2056,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22007,4,4,2020,2,0,,,7.628518,.04527,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22006.95,22007.06,0,0
"FRA",27,"BourgogneFrancheComté","2020-04-03",,,2783039,2180,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22008,5,4,2020,3,0,,,7.68708,.0585628,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22007.92,22008.06,0,1
"FRA",27,"BourgogneFrancheComté","2020-04-04",,,2783039,2268,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22009,6,4,2020,4,0,,,7.726654,.0395732,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22008.97,22009,0,1
"FRA",27,"BourgogneFrancheComté","2020-04-05",,,2783039,2341,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22010,0,4,2020,5,0,,,7.758334,.0316801,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22009.95,22009.87,0,1
"FRA",27,"BourgogneFrancheComté","2020-04-06",,,2783039,2420,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22011,1,4,2020,6,0,,,7.791523,.0331893,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22010.88,22010.89,1,1
"FRA",28,"Normandie","2020-03-06",11,11,3303500,7,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21980,5,3,2020,6,0,2.397895,,1.94591,,,,0,0,1,0,0,0,,,,,,,,,,,,0,0,,,21980.18,21979.84,0,0
"FRA",28,"Normandie","2020-03-07",11,11,3303500,9,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21981,6,3,2020,7,0,2.397895,0,2.197225,.2513145,.2057971,,0,0,1,0,0,0,-.38018866,.02326246,.02242208,-.38018866,.3801887,.3376834,.4226939,0,.3801887,.3376834,.4226939,1,1,,,21980.96,21981.03,0,0
"FRA",28,"Normandie","2020-03-08",22,22,3303500,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,21982,0,3,2020,8,0,3.091043,.6931472,2.302585,.1053605,.2057971,,0,0,1,1,0,.2,.35736255,.02326246,.02659879,.35736255,.3357846,.3139257,.3576436,-.0485807,.3843654,.3418601,.4268707,1,1,,,21981.93,21981.96,0,0
"FRA",28,"Normandie","2020-03-09",25,25,3303500,11,0,0,0,0,0,1,.2093092,.5,.1046546,0,0,1,0,1000,1,.2093092,21983,1,3,2020,9,0,3.218876,.1278334,2.397895,.0953102,.2057971,,0,0,1,1,0,.2627928,-.10869938,.02326246,-.0554617,-.10869938,.2365328,.2200628,.2530027,-.0657721,.3023049,.2597996,.3448102,1,1,,,21982.9,21982.99,0,0
"FRA",28,"Normandie","2020-03-10",37,37,3303500,12,0,0,0,0,0,1,.2093092,.5,.1046546,0,0,1,0,1000,1,.2093092,21984,2,3,2020,10,0,3.610918,.3920419,2.484907,.0870113,.2057971,,0,0,1,1,0,.2627928,.14623262,.02326246,-.04618515,.14623262,.2458093,.2293394,.2622792,-.0657721,.3115814,.2690761,.3540867,1,1,,,21983.8,21984,0,0
"FRA",28,"Normandie","2020-03-11",54,54,3303500,14,0,0,0,0,0,1,.2093092,1,.6046546,0,0,1,0,1000,1,.2093092,21985,3,3,2020,11,0,3.988984,.3780663,2.639057,.1541507,.2057971,,0,0,1,1,0,.3627928,.11873217,.02326246,-.00836996,.11873217,.2593341,.2459322,.272736,-.0900625,.3493966,.3068914,.3919019,1,1,,,21985.12,21984.78,0,0
"FRA",28,"Normandie","2020-03-12",68,68,3303500,16,0,0,0,0,0,1,.2093092,1,.6046546,0,0,1,0,1000,1,.2093092,21986,4,3,2020,12,0,4.219508,.2305236,2.772589,.1335313,.2057971,,0,0,1,1,0,.3627928,-.07569409,.02326246,.03851358,-.07569409,.3062177,.2928158,.3196196,-.0900625,.3962802,.3537749,.4387855,1,1,,,21986.09,21985.97,0,0
"FRA",28,"Normandie","2020-03-13",97,97,3303500,25,0,0,0,0,0,1,.2093092,1,.6046546,0,0,1,0,100,1,.2093092,21987,5,3,2020,13,0,4.574711,.3552032,3.218876,.4462872,.2057971,,0,0,1,1,1,.5627928,.09438665,.02326246,.04169315,.09438665,.2608165,.2263414,.2952915,-.1386432,.3994597,.3569545,.441965,1,1,,,21986.78,21987.05,0,0
"FRA",28,"Normandie","2020-03-14",127,127,3303500,29,0,0,0,0,0,1,.2093092,1,.6046546,0,0,1,0,100,1,.2093092,21988,6,3,2020,14,0,4.844187,.2694764,3.367296,.1484199,.2057971,,0,0,1,1,1,.5627928,.02793099,.02326246,.02242208,.02793099,.2415454,.2070704,.2760205,-.1386432,.3801887,.3376834,.4226939,1,1,,,21988.09,21987.96,0,0
"FRA",28,"Normandie","2020-03-15",143,143,3303500,33,0,0,0,0,0,1,.2093092,1,.6046546,0,1,1,1,100,1,.2093092,21989,0,3,2020,15,0,4.962845,.1186576,3.496508,.1292119,.2057971,,1,.5,1,1,1,.5627928,-.0569898,.02326246,.02659879,-.0569898,.1756474,.1544712,.1968236,-.0970796,.272727,.2344675,.3109865,1,1,,,21988.9,21988.97,0,0
"FRA",28,"Normandie","2020-03-16",156,156,3303500,36,0,0,0,0,0,1,.2093092,1,.6046546,0,1,1,1,100,1,1,21990,1,3,2020,16,0,5.049856,.0870113,3.583519,.0870113,.2057971,,0,.5,1,1,1,.5627928,-.11088989,.02326246,-.0554617,-.11088989,.1979012,.154219,.2415835,-.1044037,.3023049,.2597996,.3448102,1,1,,,21990.06,21990.06,0,0
"FRA",28,"Normandie","2020-03-17",174,174,3303500,44,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21991,2,3,2020,17,0,5.159055,.109199,3.78419,.2006707,.2057971,,0,.665,1,1,1,1,-.00549548,.02326246,-.04618515,-.00549548,.1146945,.0952064,.1341827,-.1968869,.3115814,.2690761,.3540867,1,1,,,21991.06,21991.11,0,0
"FRA",28,"Normandie","2020-03-18",208,208,3303500,59,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21992,3,3,2020,18,0,5.337538,.178483,4.077538,.2933478,.2057971,,0,.665,1,1,1,1,.02597329,.02326246,-.00836996,.02597329,.1525097,.1330216,.1719979,-.1968869,.3493966,.3068914,.3919019,1,1,,,21991.84,21992.07,0,0
"FRA",28,"Normandie","2020-03-19",241,241,3303500,68,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21993,4,3,2020,19,0,5.484797,.1472588,4.219508,.1419702,.2057971,,0,.665,1,1,1,1,-.05213451,.02326246,.03851358,-.05213451,.1993933,.1799051,.2188814,-.1968869,.3962802,.3537749,.4387855,1,1,,,21992.88,21992.93,0,0
"FRA",28,"Normandie","2020-03-20",287,287,3303500,80,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21994,5,3,2020,20,0,5.659482,.174685,4.382027,.162519,.2057971,,0,.665,1,1,1,1,-.02788783,.02326246,.04169315,-.02788783,.2025728,.1830847,.222061,-.1968869,.3994597,.3569545,.441965,1,1,,,21993.99,21993.93,0,0
"FRA",28,"Normandie","2020-03-21",345,345,3303500,107,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21995,6,3,2020,21,0,5.843544,.1840625,4.672829,.290802,.2057971,,0,.665,1,1,1,1,.00076072,.02326246,.02242208,.00076072,.1833018,.1638136,.2027899,-.1968869,.3801887,.3376834,.4226939,1,1,,,21994.99,21995.07,0,0
"FRA",28,"Normandie","2020-03-22",462,462,3303500,122,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21996,0,3,2020,22,0,6.135565,.2920203,4.804021,.1311922,.2057971,,0,.665,1,1,1,1,.10454185,.02326246,.02659879,.10454185,.1874785,.1679904,.2069666,-.1968869,.3843654,.3418601,.4268707,1,1,,,21995.98,21995.83,0,0
"FRA",28,"Normandie","2020-03-23",511,511,3303500,158,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21997,1,3,2020,23,0,6.23637,.1008048,5.062595,.258574,.2057971,,0,1,1,1,1,1,-.03246079,.02326246,-.0554617,-.03246079,.1332656,.101772,.1647592,-.1690393,.3023049,.2597996,.3448102,1,1,,,21996.94,21997.04,0,0
"FRA",28,"Normandie","2020-03-24",586,586,3303500,193,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21998,2,3,2020,24,0,6.37332,.13695,5.26269,.2000952,.2057971,,0,1,1,1,1,1,-.00559213,.02326246,-.04618515,-.00559213,.1425422,.1110486,.1740357,-.1690393,.3115814,.2690761,.3540867,1,1,,,21998.03,21998.02,0,0
"FRA",28,"Normandie","2020-03-25",688,688,3303500,226,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21999,3,3,2020,25,0,6.533789,.1604691,5.420535,.157845,.2057971,,0,1,1,1,1,1,-.01988829,.02326246,-.00836996,-.01988829,.1803574,.1488638,.2118509,-.1690393,.3493966,.3068914,.3919019,1,1,,,21998.99,21999.04,0,0
"FRA",28,"Normandie","2020-03-26",,,3303500,278,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22000,4,3,2020,26,0,,,5.627621,.2070861,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,21999.8,22000.05,0,0
"FRA",28,"Normandie","2020-03-27",,,3303500,315,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22001,5,3,2020,27,0,,,5.752573,.1249514,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.94,22000.96,0,0
"FRA",28,"Normandie","2020-03-28",,,3303500,356,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22002,6,3,2020,28,0,,,5.874931,.1223583,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22001.88,22001.97,0,0
"FRA",28,"Normandie","2020-03-29",,,3303500,392,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22003,0,3,2020,29,0,,,5.971262,.0963311,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22003.07,22002.96,0,0
"FRA",28,"Normandie","2020-03-30",,,3303500,434,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22004,1,3,2020,30,0,,,6.073044,.1017823,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22004.02,22003.86,0,0
"FRA",28,"Normandie","2020-03-31",,,3303500,480,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22005,2,3,2020,31,0,,,6.173786,.1007419,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.21,22005.06,0,0
"FRA",28,"Normandie","2020-04-01",,,3303500,523,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22006,3,4,2020,1,0,,,6.259582,.0857954,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.92,22005.96,0,0
"FRA",28,"Normandie","2020-04-02",,,3303500,564,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22007,4,4,2020,2,0,,,6.335054,.0754728,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22006.91,22007.15,0,0
"FRA",28,"Normandie","2020-04-03",,,3303500,607,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22008,5,4,2020,3,0,,,6.408529,.0734744,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22008.06,22008.07,0,1
"FRA",28,"Normandie","2020-04-04",,,3303500,628,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22009,6,4,2020,4,0,,,6.44254,.0340114,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22008.94,22008.84,0,1
"FRA",28,"Normandie","2020-04-05",,,3303500,657,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22010,0,4,2020,5,0,,,6.487684,.0451441,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22009.92,22009.89,0,1
"FRA",28,"Normandie","2020-04-06",,,3303500,672,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22011,1,4,2020,6,0,,,6.510258,.0225739,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22010.96,22010.93,1,1
"FRA",32,"HautsdeFrance","2020-03-03",59,59,5962662,9,0,0,0,0,.1383739,0,0,0,0,0,0,1,0,2,0,0,21977,2,3,2020,3,0,4.077538,.270875,2.197225,.1177831,.2057971,,0,0,1,1,1,.4,.11027081,-.03055333,-.04618515,.11027081,.1606042,.133428,.1877804,-.0971615,.2577657,.2152604,.3002709,1,1,,,21977.08,21977.01,0,0
"FRA",32,"HautsdeFrance","2020-03-04",65,65,5962662,10,0,0,0,0,.1383739,0,0,0,0,0,0,1,0,2,0,0,21978,3,3,2020,4,0,4.174387,.0968499,2.302585,.1053605,.2057971,,0,0,1,1,1,.4,-.10156945,-.03055333,-.00836996,-.10156945,.1984194,.1712432,.2255956,-.0971615,.2955808,.2530756,.3380861,1,1,,,21978,21978,0,0
"FRA",32,"HautsdeFrance","2020-03-05",74,74,5962662,13,0,0,0,0,.1383739,0,0,0,0,0,0,1,0,2,0,0,21979,4,3,2020,5,0,4.304065,.1296778,2.564949,.2623641,.2057971,,0,0,1,1,1,.4,-.11562514,-.03055333,.03851358,-.11562514,.2453029,.2181267,.2724791,-.0971615,.3424644,.2999591,.3849697,1,1,,,21979.13,21978.87,0,0
"FRA",32,"HautsdeFrance","2020-03-06",97,97,5962662,15,0,0,0,0,.1383739,0,0,0,0,0,0,1,0,2,1,.4342,21980,5,3,2020,6,0,4.574711,.2706456,2.70805,.143101,.2057971,,0,0,1,1,1,.4,.02618506,-.03055333,.04169315,.02618506,.2444606,.2251874,.2637337,-.1011834,.345644,.3031387,.3881492,1,1,,,21980.14,21980.1,0,0
"FRA",32,"HautsdeFrance","2020-03-07",173,173,5962662,18,0,0,0,0,.1383739,0,0,0,0,0,0,1,0,2,1,.4342,21981,6,3,2020,7,0,5.153292,.5785809,2.890372,.1823215,.2057971,,0,0,1,1,1,.4,.35339137,-.03055333,.02242208,.35339137,.2251895,.2059164,.2444626,-.1011834,.3263729,.2838676,.3688782,1,1,,,21980.94,21980.98,0,0
"FRA",32,"HautsdeFrance","2020-03-08",173,173,5962662,21,0,0,0,0,.1383739,0,0,0,0,0,0,1,0,2,1,.4342,21982,0,3,2020,8,0,5.153292,0,3.044523,.1541507,.2057971,,0,0,1,1,1,.4,-.2293662,-.03055333,.02659879,-.2293662,.2293662,.2100931,.2486393,-.1011834,.3305496,.2880443,.3730549,1,1,,,21981.95,21982,0,0
"FRA",32,"HautsdeFrance","2020-03-09",181,181,5962662,27,0,0,0,0,.1383739,1,.1383739,0,0,0,0,1,0,2,1,.4342,21983,1,3,2020,9,0,5.198497,.0452051,3.295837,.2513144,.2057971,,0,0,1,1,1,.4276748,-.09537827,-.03055333,-.0554617,-.09537827,.1405834,.1211904,.1599764,-.1079057,.2484891,.2059838,.2909944,1,1,,,21983.01,21982.9,0,0
"FRA",32,"HautsdeFrance","2020-03-10",209,209,5962662,37,0,0,0,0,.1383739,1,.1383739,0,0,0,0,1,0,2,1,.5297562,21984,2,3,2020,10,0,5.342334,.1438375,3.610918,.3150809,.2057971,,0,0,1,1,1,.4276748,-.00513737,-.03055333,-.04618515,-.00513737,.1489748,.1244965,.1734532,-.1087908,.2577657,.2152604,.3002709,1,1,,,21984.03,21984.09,0,0
"FRA",32,"HautsdeFrance","2020-03-11",263,263,5962662,50,0,0,0,0,.1383739,1,.1383739,.5,.5,0,0,1,0,2,1,.5297562,21985,3,3,2020,11,0,5.572154,.2298198,3.912023,.3011053,.2057971,,0,0,1,1,1,.5276748,.06732013,-.03055333,-.00836996,.06732013,.1624997,.1352038,.1897955,-.1330812,.2955808,.2530756,.3380861,1,1,,,21984.94,21984.76,0,0
"FRA",32,"HautsdeFrance","2020-03-12",349,349,5962662,60,0,0,0,0,.1383739,1,.1383739,.5,.5,0,0,1,0,2,1,.5297562,21986,4,3,2020,12,0,5.855072,.282918,4.094345,.1823215,.2057971,,0,0,1,1,1,.5276748,.07353478,-.03055333,.03851358,.07353478,.2093832,.1820874,.236679,-.1330812,.3424644,.2999591,.3849697,1,1,,,21985.97,21986.06,0,0
"FRA",32,"HautsdeFrance","2020-03-13",417,417,5962662,80,0,0,0,0,.1383739,1,.1383739,.5,.5,0,0,1,0,2,1,.5297562,21987,5,3,2020,13,0,6.033086,.1780143,4.382027,.2876821,.2057971,,0,0,1,1,1,.5276748,-.03454848,-.03055333,.04169315,-.03454848,.2125628,.185267,.2398586,-.1330812,.345644,.3031387,.3881492,1,1,,,21987.03,21987.08,0,0
"FRA",32,"HautsdeFrance","2020-03-14",466,466,5962662,100,0,0,0,0,.1383739,1,.1383739,.5,.5,0,0,1,0,2,1,.5297562,21988,6,3,2020,14,0,6.144186,.1110992,4.60517,.2231436,.2057971,,0,0,1,1,1,.5276748,-.08219244,-.03055333,.02242208,-.08219244,.1932917,.1659959,.2205875,-.1330812,.3263729,.2838676,.3688782,1,1,,,21988.06,21988.14,0,0
"FRA",32,"HautsdeFrance","2020-03-15",507,507,5962662,120,0,0,0,0,.1383739,1,.1383739,.5,.5,0,1,1,1,2,1,.5297562,21989,0,3,2020,15,0,6.228511,.0843253,4.787492,.1823215,.2057971,,1,.5,1,1,1,.5276748,-.04306834,-.03055333,.02659879,-.04306834,.1273936,.0992627,.1555246,-.0915176,.2189112,.1806517,.2571707,1,1,,,21988.73,21988.99,0,0
"FRA",32,"HautsdeFrance","2020-03-16",585,585,5962662,153,0,0,0,0,.1383739,1,.1383739,.5,.5,0,1,1,1,2,1,1,21990,1,3,2020,16,0,6.371612,.1431012,5.030438,.2429461,.2057971,,0,.5,1,1,1,.5276748,-.00951452,-.03055333,-.0554617,-.00951452,.1526157,.1045027,.2007288,-.0958734,.2484891,.2059838,.2909944,1,1,,,21990.06,21990.14,0,0
"FRA",32,"HautsdeFrance","2020-03-17",612,612,5962662,195,1,1,.33,.33,.1383739,1,1,1,1,0,1,1,1,2,1,1,21991,2,3,2020,17,0,6.416732,.0451202,5.273,.2425618,.2057971,,0,.665,1,1,1,1,-.01575851,-.03055333,-.04618515,-.01575851,.0608787,.0413906,.0803669,-.1968869,.2577657,.2152604,.3002709,1,1,,,21991.04,21991.02,0,0
"FRA",32,"HautsdeFrance","2020-03-18",665,665,5962662,245,1,1,.33,.33,.1383739,1,1,1,1,0,1,1,1,2,1,1,21992,3,3,2020,18,0,6.499787,.0830545,5.501258,.2282586,.2057971,,0,.665,1,1,1,1,-.0156394,-.03055333,-.00836996,-.0156394,.0986939,.0792058,.1181821,-.1968869,.2955808,.2530756,.3380861,1,1,,,21992.17,21992.12,0,0
"FRA",32,"HautsdeFrance","2020-03-19",700,700,5962662,295,1,1,.33,.33,.1383739,1,1,1,1,0,1,1,1,2,1,1,21993,4,3,2020,19,0,6.55108,.0512934,5.686975,.1857171,.2057971,,0,.665,1,1,1,1,-.09428412,-.03055333,.03851358,-.09428412,.1455775,.1260894,.1650656,-.1968869,.3424644,.2999591,.3849697,1,1,,,21993.04,21992.96,0,0
