date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,social_distance,emergency_declaration,work_from_home,pos_cases_quarantine,school_closure,business_closure,no_gathering,travel_ban_local,event_cancel,home_isolation,travel_ban_intl_in,travel_ban_intl_out,paid_sick_leave,transit_suspension,religious_closure,social_distance_popwt,emergency_declaration_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,school_closure_popwt,business_closure_popwt,no_gathering_popwt,travel_ban_local_popwt,event_cancel_popwt,home_isolation_popwt,paid_sick_leave_popwt,transit_suspension_popwt,religious_closure_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,pos_cases_quarantine_opt,pos_cases_quarantine_opt_popwt,school_closure_opt,school_closure_opt_popwt,business_closure_opt,business_closure_opt_popwt,no_gathering_opt,no_gathering_opt_popwt,travel_ban_local_opt,travel_ban_local_opt_popwt,home_isolation_opt,home_isolation_opt_popwt,paid_sick_leave_opt,paid_sick_leave_opt_popwt,transit_suspension_opt,transit_suspension_opt_popwt,religious_closure_opt,religious_closure_opt_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_13mar2020_NY,testing_regime_16mar2020_CA,testing_regime_18mar2020_NC,testing_regime_19mar2020_CT,testing_regime_19mar2020_NV,testing_regime_19mar2020_UT,testing_regime_20mar2020_IA,testing_regime_21mar2020_TN,testing_regime_22mar2020_AL,testing_regime_23mar2020_HI,testing_regime_24mar2020_KS,testing_regime_24mar2020_NJ,testing_regime_25mar2020_OH,testing_regime_27mar2020_AZ,testing_regime_28mar2020_MD,testing_regime_28mar2020_MO,testing_regime_30mar2020_DE,sample_avg,day_avg,school_closure_comb_popwt,travel_ban_local_comb_popwt,business_closure_comb_popwt,social_distance_comb_popwt,home_isolation_comb_popwt,work_from_home_comb_popwt,pos_cases_quarantine_comb_popwt,no_gathering_comb_popwt,paid_sick_leave_comb_popwt,transit_suspension_comb_popwt,religious_closure_comb_popwt,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9
"2020-03-17","USA","Arizona",20,20,0,0,7378494,34.294,-111.664,.2,1,0,0,1,0,0,0,1,0,1,1,1,0,0,.2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.2,0,17mar2020,2,3,2020,17,"Arizona","AZ",0,2.995732,.1053605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,.2,0,0,.5,.5,1,0,0,.75,.1,.5,1,0,1,0,0,0
"2020-03-18","USA","Arizona",27,27,0,0,7378494,34.294,-111.664,.2,1,0,0,1,0,0,0,1,0,1,1,1,0,0,.2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.2,0,18mar2020,3,3,2020,18,"Arizona","AZ",0,3.295837,.3001046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,.2,0,0,.5,.5,1,0,0,.75,.1,.5,1,0,1,0,0,0
"2020-03-19","USA","Arizona",44,44,0,0,7378494,34.294,-111.664,.4,1,0,0,1,.5,0,0,1,0,1,1,1,0,0,.4,1,0,0,1,.3869823,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.9,0,19mar2020,4,3,2020,19,"Arizona","AZ",0,3.78419,.4883528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3869823,.4,0,0,.5,.5,1,0,0,.75,.2,.5,1,0,1,0,.3869823,0
"2020-03-20","USA","Arizona",63,63,0,0,7378494,34.294,-111.664,.4,1,0,0,1,.5,0,0,1,0,1,1,1,0,0,.4,1,0,0,1,.3869823,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.9,0,20mar2020,5,3,2020,20,"Arizona","AZ",0,4.143135,.3589449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3869823,.4,0,0,.5,.5,1,0,0,.75,.2,.5,1,0,1,0,.3869823,0
"2020-03-21","USA","Arizona",103,103,1,1,7378494,34.294,-111.664,.4,1,0,0,1,.5,0,0,1,0,1,1,1,0,0,.4,1,0,0,1,.3869823,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.9,0,21mar2020,6,3,2020,21,"Arizona","AZ",0,4.634729,.4915943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3869823,.4,0,0,.5,.5,1,0,0,.75,.2,.5,1,0,1,0,.3869823,0
"2020-03-22","USA","Arizona",152,152,2,2,7378494,34.294,-111.664,.4,1,0,0,1,.5,0,0,1,0,1,1,1,0,0,.4,1,0,0,1,.3869823,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.9,0,22mar2020,0,3,2020,22,"Arizona","AZ",0,5.02388,.3891516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3869823,.4,0,0,.5,.5,1,0,0,.75,.2,.5,1,0,1,0,.3869823,0
"2020-03-23","USA","Arizona",234,234,2,2,7378494,34.294,-111.664,.4,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.4,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.4,0,23mar2020,1,3,2020,23,"Arizona","AZ",0,5.455321,.4314408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.4,0,1,.5,.5,1,0,0,.75,.2,.5,1,1,1,0,1,0
"2020-03-24","USA","Arizona",326,326,5,5,7378494,34.294,-111.664,.4,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.4,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.4,0,24mar2020,2,3,2020,24,"Arizona","AZ",0,5.786897,.3315759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.4,0,1,.5,.5,1,0,0,.75,.2,.5,1,1,1,0,1,0
"2020-03-25","USA","Arizona",401,401,5,5,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.6,0,25mar2020,3,3,2020,25,"Arizona","AZ",0,5.993961,.2070642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,0,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,0
"2020-03-26","USA","Arizona",508,508,8,8,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.6,0,26mar2020,4,3,2020,26,"Arizona","AZ",0,6.230482,.2365203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,0,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,0
"2020-03-27","USA","Arizona",663,663,13,13,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.6,1,27mar2020,5,3,2020,27,"Arizona","AZ",0,6.496775,.2662935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,1,0,1,.6,0,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,0
"2020-03-28","USA","Arizona",773,773,15,15,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.6,1,28mar2020,6,3,2020,28,"Arizona","AZ",0,6.650279,.1535039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,0,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,0
"2020-03-29","USA","Arizona",919,919,17,17,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.6,1,29mar2020,0,3,2020,29,"Arizona","AZ",0,6.823286,.173007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,0,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,0
"2020-03-30","USA","Arizona",1154,1154,20,20,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,0,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.6,1,30mar2020,1,3,2020,30,"Arizona","AZ",0,7.05099,.2277036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,0,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,0
"2020-03-31","USA","Arizona",1289,1289,24,24,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,1,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.6,1,31mar2020,2,3,2020,31,"Arizona","AZ",0,7.161622,.1106324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,1,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,1
"2020-04-01","USA","Arizona",1414,1414,29,29,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,1,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.6,1,01apr2020,3,4,2020,1,"Arizona","AZ",0,7.254178,.092556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,1,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,1
"2020-04-02","USA","Arizona",1596,1596,32,32,7378494,34.294,-111.664,.6,1,1,0,1,1,0,0,1,1,1,1,1,0,0,.6,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.6,1,02apr2020,4,4,2020,2,"Arizona","AZ",0,7.375256,.1210775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.6,1,1,.5,.5,1,0,0,.75,.3,.5,1,1,1,0,1,1
"2020-04-03","USA","Arizona",1769,1769,41,41,7378494,34.294,-111.664,.8,1,1,0,1,1,0,0,1,1,1,1,1,0,0,.8,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.8,1,03apr2020,5,4,2020,3,"Arizona","AZ",0,7.47817,.1029143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.8,1,1,.5,.5,1,0,0,.75,.4,.5,1,1,1,0,1,1
"2020-04-04","USA","Arizona",2018,2018,52,52,7378494,34.294,-111.664,.8,1,1,0,1,1,0,0,1,1,1,1,1,0,0,.8,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.8,1,04apr2020,6,4,2020,4,"Arizona","AZ",0,7.609862,.1316924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.8,1,1,.5,.5,1,0,0,.75,.4,.5,1,1,1,0,1,1
"2020-04-05","USA","Arizona",2269,2269,64,64,7378494,34.294,-111.664,.8,1,1,0,1,1,0,0,1,1,1,1,1,0,0,.8,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.8,1,05apr2020,0,4,2020,5,"Arizona","AZ",0,7.727095,.1172323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.8,1,1,.5,.5,1,0,0,.75,.4,.5,1,1,1,0,1,1
"2020-04-06","USA","Arizona",2456,2456,65,65,7378494,34.294,-111.664,.8,1,1,0,1,1,0,0,1,1,1,1,1,0,0,.8,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.8,1,06apr2020,1,4,2020,6,"Arizona","AZ",0,7.806289,.0791945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,.8,1,1,.5,.5,1,0,0,.75,.4,.5,1,1,1,0,1,1
"2020-03-14","USA","Arkansas",12,12,0,0,3038999,34.899,-92.44,.4,1,0,1,0,0,0,1,1,0,1,1,1,0,0,.4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,14mar2020,6,3,2020,14,"Arkansas","AR",0,2.484907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,0,1,0,.4,0,0,1,0,1,0,0,.5,.2,1,1,0,0,.5,0,0
"2020-03-15","USA","Arkansas",16,16,0,0,3038999,34.899,-92.44,.4,1,0,1,0,0,0,1,1,0,1,1,1,0,0,.4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.4,0,15mar2020,0,3,2020,15,"Arkansas","AR",0,2.772589,.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,.4,0,0,1,.5,1,0,0,.75,.2,1,1,0,0,.5,0,0
"2020-03-16","USA","Arkansas",22,22,0,0,3038999,34.899,-92.44,.4,1,0,1,0,0,0,1,1,0,1,1,1,0,0,.4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.4,0,16mar2020,1,3,2020,16,"Arkansas","AR",0,3.091043,.3184538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,.4,0,0,1,.5,1,0,0,.75,.2,1,1,0,0,.5,0,0
"2020-03-17","USA","Arkansas",28,28,0,0,3038999,34.899,-92.44,.4,1,0,1,.5,.33,0,1,1,0,1,1,1,0,0,.4,1,0,1,.5,.33,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.23,0,17mar2020,2,3,2020,17,"Arkansas","AR",0,3.332205,.2411621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.5,1,.33,.4,0,0,1,.5,1,0,0,.75,.2,1,1,0,.5,.5,.33,0
"2020-03-18","USA","Arkansas",37,37,0,0,3038999,34.899,-92.44,.4,1,0,1,.5,.33,0,1,1,0,1,1,1,0,0,.4,1,0,1,.5,.33,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.23,0,18mar2020,3,3,2020,18,"Arkansas","AR",0,3.610918,.2787132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.5,1,.33,.4,0,0,1,.5,1,0,0,.75,.2,1,1,0,.5,.5,.33,0
"2020-03-19","USA","Arkansas",62,62,0,0,3038999,34.899,-92.44,.4,1,1,1,1,.67,0,1,1,0,1,1,1,0,0,.4,1,1,1,1,.67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.07,0,19mar2020,4,3,2020,19,"Arkansas","AR",0,4.127134,.5162165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.67,.4,0,1,1,.5,1,0,0,.75,.2,1,1,1,1,.5,.67,0
"2020-03-20","USA","Arkansas",100,100,0,0,3038999,34.899,-92.44,.6,1,1,1,1,.67,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,.67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.27,0,20mar2020,5,3,2020,20,"Arkansas","AR",0,4.60517,.4780359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.67,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,.67,0
"2020-03-21","USA","Arkansas",118,118,0,0,3038999,34.899,-92.44,.6,1,1,1,1,.67,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,.67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.27,0,21mar2020,6,3,2020,21,"Arkansas","AR",0,4.770685,.1655145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.67,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,.67,0
"2020-03-22","USA","Arkansas",165,165,0,0,3038999,34.899,-92.44,.6,1,1,1,1,.67,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,.67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.27,0,22mar2020,0,3,2020,22,"Arkansas","AR",0,5.105946,.3352609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.67,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,.67,0
"2020-03-23","USA","Arkansas",192,192,0,0,3038999,34.899,-92.44,.6,1,1,1,1,.67,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,.67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.27,0,23mar2020,1,3,2020,23,"Arkansas","AR",0,5.257495,.1515498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.67,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,.67,0
"2020-03-24","USA","Arkansas",222,222,2,2,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,24mar2020,2,3,2020,24,"Arkansas","AR",0,5.402678,.1451821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-03-25","USA","Arkansas",296,296,1,1,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,25mar2020,3,3,2020,25,"Arkansas","AR",0,5.69036,.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-03-26","USA","Arkansas",328,328,2,2,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,26mar2020,4,3,2020,26,"Arkansas","AR",0,5.793014,.102654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-03-27","USA","Arkansas",375,375,6,6,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,27mar2020,5,3,2020,27,"Arkansas","AR",0,5.926926,.1339126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-03-28","USA","Arkansas",403,403,5,5,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,28mar2020,6,3,2020,28,"Arkansas","AR",0,5.998937,.0720105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-03-29","USA","Arkansas",445,445,5,5,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,29mar2020,0,3,2020,29,"Arkansas","AR",0,6.098074,.0991378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-03-30","USA","Arkansas",504,504,7,7,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,30mar2020,1,3,2020,30,"Arkansas","AR",0,6.222576,.1245017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-03-31","USA","Arkansas",560,560,8,8,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,31mar2020,2,3,2020,31,"Arkansas","AR",0,6.327937,.1053605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-04-01","USA","Arkansas",621,621,10,10,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,01apr2020,3,4,2020,1,"Arkansas","AR",0,6.431331,.1033945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-04-02","USA","Arkansas",678,678,12,12,3038999,34.899,-92.44,.6,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.6,0,02apr2020,4,4,2020,2,"Arkansas","AR",0,6.519147,.0878162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.6,0,1,1,.5,1,0,0,.75,.3,1,1,1,1,.5,1,0
"2020-04-03","USA","Arkansas",732,732,12,12,3038999,34.899,-92.44,.8,1,1,1,1,1,0,1,1,0,1,1,1,0,0,.8,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.8,0,03apr2020,5,4,2020,3,"Arkansas","AR",0,6.59578,.076633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.8,0,1,1,.5,1,0,0,.75,.4,1,1,1,1,.5,1,0
"2020-04-04","USA","Arkansas",740,740,13,13,3038999,34.899,-92.44,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,04apr2020,6,4,2020,4,"Arkansas","AR",0,6.60665,.01087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,1,1,.5,1,0,0,.75,.5,1,1,1,1,.5,1,0
"2020-04-05","USA","Arkansas",853,853,15,15,3038999,34.899,-92.44,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,05apr2020,0,4,2020,5,"Arkansas","AR",0,6.74876,.1421094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,1,1,.5,1,0,0,.75,.5,1,1,1,1,.5,1,0
"2020-04-06","USA","Arkansas",927,927,16,16,3038999,34.899,-92.44,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,06apr2020,1,4,2020,6,"Arkansas","AR",0,6.831954,.0831938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,1,1,.5,1,0,0,.75,.5,1,1,1,1,.5,1,0
"2020-03-03","USA","California",34,34,2,2,39937489,37.245,-119.608,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,03mar2020,2,3,2020,3,"California","CA",1,3.526361,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","USA","California",48,48,3,3,39937489,37.245,-119.608,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,04mar2020,3,3,2020,4,"California","CA",1,3.871201,.3448405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,.3562826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-05","USA","California",62,62,3,3,39937489,37.245,-119.608,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,05mar2020,4,3,2020,5,"California","CA",1,4.127134,.2559333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,.5261552,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,.5,0,0,0,0,0
