adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"IRN",08mar2020,.1658602,.1034838,.2282366,.4511483,.3289574,.5733392,,,
"IRN",09mar2020,.175546,.1131696,.2379224,.4608341,.3386433,.583025,,,
"IRN",10mar2020,.1586553,.0962789,.2210317,.4439434,.3217525,.5661343,,,
"IRN",11mar2020,.1350729,.0726965,.1974494,.420361,.2981701,.5425519,,,
"IRN",12mar2020,.1982796,.1359032,.260656,.4835677,.3613768,.6057586,,,
"IRN",13mar2020,.0619739,0,.2211622,.4979675,.2445635,.7513715,,,
"IRN",14mar2020,.0229318,0,.0640099,.4589254,.3367345,.5811163,,,
"IRN",15mar2020,.0151547,0,.0562328,.4511483,.3289574,.5733392,,,
"IRN",16mar2020,.0248405,0,.0659186,.4608341,.3386433,.583025,,,
"IRN",17mar2020,.0079498,0,.0490279,.4439434,.3217525,.5661343,,,
"IRN",18mar2020,0,0,.0254455,.420361,.2981701,.5425519,,,
"IRN",19mar2020,.0475741,.006496,.0886522,.4835677,.3613768,.6057586,,,
"IRN",20mar2020,.1364817,.0954036,.1775599,.5724754,.4502845,.6946663,,,
"IRN",21mar2020,.0229318,0,.0640099,.4589254,.3367345,.5811163,,,
"IRN",22mar2020,.0151547,0,.0562328,.4511483,.3289574,.5733392,,,
"IRN",01mar2020,.3710138,.2937343,.4482932,.4661098,.3439189,.5883007,,,
"IRN",05mar2020,.2132412,.1508648,.2756176,.4985293,.3763384,.6207201,,,
"IRN",06mar2020,.3021488,.2397724,.3645252,.5874369,.465246,.7096278,,,
"IRN",07mar2020,.1885988,.1262224,.2509752,.4738869,.351696,.5960778,,,
"IRN",08mar2020,.1808217,.1184453,.2431982,.4661098,.3439189,.5883007,,,
"IRN",09mar2020,.1905076,.1281312,.252884,.4757957,.3536048,.5979865,,,
"IRN",10mar2020,.1736168,.1112404,.2359932,.4589049,.336714,.5810958,,,
"IRN",11mar2020,.1500345,.0876581,.2124109,.4353226,.3131317,.5575135,,,
"IRN",12mar2020,.2132412,.1508648,.2756176,.4985293,.3763384,.6207201,,,
"IRN",13mar2020,.0769354,0,.2361237,.512929,.2595251,.766333,,,
"IRN",14mar2020,.0378933,0,.0789714,.4738869,.351696,.5960778,,,
"IRN",15mar2020,.0301162,0,.0711943,.4661098,.3439189,.5883007,,,
"IRN",16mar2020,.039802,0,.0808802,.4757957,.3536048,.5979865,,,
"IRN",17mar2020,.0229113,0,.0639894,.4589049,.336714,.5810958,,,
"IRN",18mar2020,0,0,.0404071,.4353226,.3131317,.5575135,,,
"IRN",19mar2020,.0625356,.0214575,.1036137,.4985293,.3763384,.6207201,,,
"IRN",20mar2020,.1514433,.1103652,.1925214,.5874369,.465246,.7096278,,,
"IRN",21mar2020,.0378933,0,.0789714,.4738869,.351696,.5960778,,,
"IRN",22mar2020,.0301162,0,.0711943,.4661098,.3439189,.5883007,,,
"IRN",06mar2020,.3521464,.2897699,.4145228,.6374344,.5152436,.7596253,,,
"IRN",07mar2020,.2385963,.1762199,.3009728,.5238845,.4016936,.6460753,,,
"IRN",08mar2020,.2308193,.1684429,.2931957,.5161074,.3939165,.6382983,,,
"IRN",09mar2020,.2405051,.1781287,.3028815,.5257932,.4036023,.6479841,,,
"IRN",10mar2020,.2236143,.1612379,.2859908,.5089024,.3867116,.6310933,,,
"IRN",11mar2020,.200032,.1376556,.2624084,.4853201,.3631292,.607511,,,
"IRN",12mar2020,.2632387,.2008623,.3256151,.5485268,.4263359,.6707177,,,
"IRN",13mar2020,.1269329,0,.2861212,.5629266,.3095226,.8163306,,,
"IRN",14mar2020,.0878908,.0468127,.1289689,.5238845,.4016936,.6460753,,,
"IRN",15mar2020,.0801137,.0390356,.1211919,.5161074,.3939165,.6382983,,,
"IRN",16mar2020,.0897996,.0487214,.1308777,.5257932,.4036023,.6479841,,,
"IRN",17mar2020,.0729088,.0318307,.1139869,.5089024,.3867116,.6310933,,,
"IRN",18mar2020,.0493265,.0082484,.0904046,.4853201,.3631292,.607511,,,
"IRN",19mar2020,.1125332,.071455,.1536113,.5485268,.4263359,.6707177,,,
"IRN",20mar2020,.2014408,.1603627,.2425189,.6374344,.5152436,.7596253,,,
"IRN",21mar2020,.0878908,.0468127,.1289689,.5238845,.4016936,.6460753,,,
"IRN",22mar2020,.0801137,.0390356,.1211919,.5161074,.3939165,.6382983,,,
"IRN",07mar2020,.2434774,.181101,.3058538,.5287655,.4065746,.6509564,,,
"IRN",08mar2020,.2357003,.1733239,.2980767,.5209884,.3987975,.6431793,,,
"IRN",09mar2020,.2453862,.1830097,.3077626,.5306742,.4084834,.6528651,,,
"IRN",10mar2020,.2284954,.166119,.2908718,.5137835,.3915926,.6359744,,,
"IRN",11mar2020,.2049131,.1425367,.2672895,.4902011,.3680103,.6123921,,,
"IRN",12mar2020,.2681198,.2057433,.3304962,.5534078,.431217,.6755987,,,
"IRN",13mar2020,.131814,0,.2910023,.5678076,.3144036,.8212116,,,
"IRN",14mar2020,.0927719,.0516937,.13385,.5287655,.4065746,.6509564,,,
"IRN",15mar2020,.0849948,.0439167,.1260729,.5209884,.3987975,.6431793,,,
"IRN",16mar2020,.0946806,.0536025,.1357587,.5306742,.4084834,.6528651,,,
"IRN",17mar2020,.0777899,.0367117,.118868,.5137835,.3915926,.6359744,,,
"IRN",18mar2020,.0542075,.0131294,.0952857,.4902011,.3680103,.6123921,,,
"IRN",19mar2020,.1174142,.0763361,.1584923,.5534078,.431217,.6755987,,,
"IRN",20mar2020,.2063219,.1652437,.2474,.6423155,.5201246,.7645064,,,
"IRN",21mar2020,.0927719,.0516937,.13385,.5287655,.4065746,.6509564,,,
"IRN",22mar2020,.0849948,.0439167,.1260729,.5209884,.3987975,.6431793,,,
"IRN",07mar2020,.2645242,.2021478,.3269006,.5498123,.4276214,.6720031,,,
"IRN",08mar2020,.2567471,.1943707,.3191235,.5420352,.4198443,.6642261,,,
"IRN",09mar2020,.2664329,.2040565,.3288093,.551721,.4295301,.6739119,,,
"IRN",10mar2020,.2495422,.1871658,.3119186,.5348303,.4126394,.6570212,,,
"IRN",11mar2020,.2259598,.1635834,.2883362,.5112479,.389057,.6334388,,,
"IRN",12mar2020,.2891665,.2267901,.3515429,.5744546,.4522637,.6966455,,,
"IRN",13mar2020,.1528608,0,.312049,.5888544,.3354504,.8422584,,,
"IRN",14mar2020,.1138186,.0727405,.1548968,.5498123,.4276214,.6720031,,,
"IRN",15mar2020,.1060416,.0649634,.1471197,.5420352,.4198443,.6642261,,,
"IRN",16mar2020,.1157274,.0746493,.1568055,.551721,.4295301,.6739119,,,
"IRN",17mar2020,.0988366,.0577585,.1399148,.5348303,.4126394,.6570212,,,
"IRN",18mar2020,.0752543,.0341762,.1163324,.5112479,.389057,.6334388,,,
"IRN",19mar2020,.138461,.0973828,.1795391,.5744546,.4522637,.6966455,,,
"IRN",20mar2020,.2273686,.1862905,.2684467,.6633623,.5411714,.7855532,,,
"IRN",21mar2020,.1138186,.0727405,.1548968,.5498123,.4276214,.6720031,,,
"IRN",22mar2020,.1060416,.0649634,.1471197,.5420352,.4198443,.6642261,,,
"IRN",05mar2020,.2407932,.1784168,.3031696,.5260813,.4038904,.6482722,,,
"IRN",06mar2020,.3297009,.2673244,.3920773,.614989,.4927981,.7371798,,,
"IRN",10mar2020,.2011689,.1387925,.2635453,.486457,.3642661,.6086478,,,
"IRN",11mar2020,.1775865,.1152101,.2399629,.4628746,.3406837,.5850655,,,
"IRN",12mar2020,.2407932,.1784168,.3031696,.5260813,.4038904,.6482722,,,
"IRN",13mar2020,.1044875,0,.2636757,.5404811,.2870771,.7938851,,,
"IRN",14mar2020,.0654453,.0243672,.1065235,.501439,.3792481,.6236298,,,
"IRN",15mar2020,.0576682,.0165901,.0987464,.4936619,.371471,.6158528,,,
"IRN",16mar2020,.0673541,.026276,.1084322,.5033477,.3811568,.6255386,,,
"IRN",17mar2020,.0504633,.0093852,.0915415,.486457,.3642661,.6086478,,,
"IRN",18mar2020,.026881,0,.0679591,.4628746,.3406837,.5850655,,,
"IRN",19mar2020,.0900877,.0490095,.1311658,.5260813,.4038904,.6482722,,,
"IRN",20mar2020,.1789953,.1379172,.2200735,.614989,.4927981,.7371798,,,
"IRN",21mar2020,.0654453,.0243672,.1065235,.501439,.3792481,.6236298,,,
"IRN",22mar2020,.0576682,.0165901,.0987464,.4936619,.371471,.6158528,,,
"IRN",05mar2020,.23479,.1724135,.2971664,.5200781,.3978872,.642269,,,
"IRN",06mar2020,.3236976,.2613212,.386074,.6089857,.4867948,.7311766,,,
"IRN",07mar2020,.2101476,.1477712,.272524,.4954357,.3732448,.6176266,,,
"IRN",08mar2020,.2023705,.1399941,.264747,.4876586,.3654678,.6098495,,,
"IRN",09mar2020,.2120564,.14968,.2744328,.4973445,.3751536,.6195353,,,
"IRN",10mar2020,.1951656,.1327892,.257542,.4804537,.3582628,.6026446,,,
"IRN",11mar2020,.1715833,.1092069,.2339597,.4568714,.3346805,.5790623,,,
"IRN",12mar2020,.23479,.1724135,.2971664,.5200781,.3978872,.642269,,,
"IRN",13mar2020,.0984842,0,.2576725,.5344778,.2810739,.7878819,,,
"IRN",14mar2020,.0594421,.018364,.1005202,.4954357,.3732448,.6176266,,,
"IRN",15mar2020,.051665,.0105869,.0927431,.4876586,.3654678,.6098495,,,
"IRN",16mar2020,.0613508,.0202727,.102429,.4973445,.3751536,.6195353,,,
"IRN",17mar2020,.0444601,.003382,.0855382,.4804537,.3582628,.6026446,,,
