adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"USA",02apr2020,.1765933,.1462854,.2069013,.3308688,.2554328,.4063047,,,
"USA",03apr2020,.1519694,.1194806,.1844583,.3180486,.2426127,.3934845,,,
"USA",04apr2020,.1311949,.098706,.1636837,.297274,.2218381,.3727099,,,
"USA",05apr2020,.0933626,.0608738,.1258514,.2594417,.1840058,.3348776,,,
"USA",06apr2020,.1195465,.0870576,.1520353,.2856256,.2101897,.3610615,,,
"USA",15mar2020,.3407485,.2994022,.3820949,.345476,.2700401,.4209119,,,
"USA",16mar2020,.3211319,.2811781,.3610856,.3716599,.296224,.4470958,,,
"USA",17mar2020,.3708174,.338817,.4028177,.3829718,.3075359,.4584077,,,
"USA",18mar2020,.3849003,.3529,.4169007,.3970548,.3216189,.4724907,,,
"USA",19mar2020,.4848032,.4255933,.5440131,.5028595,.4048444,.6008747,,,
"USA",20mar2020,.3860266,.3559224,.4161307,.4040829,.328647,.4795188,,,
"USA",21mar2020,.365252,.3351478,.3953561,.3833083,.3078724,.4587442,,,
"USA",22mar2020,.3274197,.2973155,.3575239,.345476,.2700401,.4209119,,,
"USA",23mar2020,.2006728,.1312688,.2700768,.3716599,.296224,.4470958,,,
"USA",24mar2020,.2119847,.1425807,.2813887,.3829718,.3075359,.4584077,,,
"USA",25mar2020,.2331645,.1600897,.3062393,.3970548,.3216189,.4724907,,,
"USA",26mar2020,.2302245,.1589659,.3014832,.416903,.3414671,.492339,,,
"USA",27mar2020,.2174044,.1461457,.288663,.4040829,.328647,.4795188,,,
"USA",28mar2020,.1966298,.1253711,.2678884,.3833083,.3078724,.4587442,,,
"USA",29mar2020,.1528956,.0817037,.2240876,.345476,.2700401,.4209119,,,
"USA",30mar2020,.1731776,.1018342,.244521,.3716599,.296224,.4470958,,,
"USA",31mar2020,.1844895,.1131462,.2558329,.3829718,.3075359,.4584077,,,
"USA",01apr2020,.1926707,.1209591,.2643823,.3970548,.3216189,.4724907,,,
"USA",02apr2020,.206617,.1343237,.2789104,.416903,.3414671,.492339,,,
"USA",03apr2020,.1937969,.1215036,.2660902,.4040829,.328647,.4795188,,,
"USA",04apr2020,.1730223,.100729,.2453156,.3833083,.3078724,.4587442,,,
"USA",05apr2020,.13519,.0628967,.2074834,.345476,.2700401,.4209119,,,
"USA",06apr2020,.1613739,.0890806,.2336672,.3716599,.296224,.4470958,,,
"USA",18mar2020,.288529,.2541666,.3228914,.309118,.2336821,.3845539,,,
"USA",19mar2020,.3083773,.2740149,.3427397,.3289663,.2535303,.4044022,,,
"USA",20mar2020,.2955571,.2611947,.3299195,.3161461,.2407102,.391582,,,
"USA",21mar2020,.2600279,.2279499,.2921058,.2953715,.2199356,.3708074,,,
"USA",22mar2020,.2221956,.1901177,.2542735,.2575392,.1821033,.3329751,,,
"USA",23mar2020,.2483795,.2163015,.2804574,.2837231,.2082872,.359159,,,
"USA",24mar2020,.1603453,.1281523,.1925384,.295035,.2195991,.3704709,,,
"USA",25mar2020,.1744283,.1422353,.2066214,.309118,.2336821,.3845539,,,
"USA",26mar2020,.1942766,.1620835,.2264696,.3289663,.2535303,.4044022,,,
"USA",27mar2020,.1814564,.1492633,.2136495,.3161461,.2407102,.391582,,,
"USA",28mar2020,.1606818,.1284888,.1928749,.2953715,.2199356,.3708074,,,
"USA",29mar2020,.1191047,.0847899,.1534194,.2575392,.1821033,.3329751,,,
"USA",30mar2020,.1292119,.0614055,.1970184,.2676465,.173045,.3622479,,,
"USA",31mar2020,.1566005,.1222857,.1909152,.295035,.2195991,.3704709,,,
"USA",01apr2020,.1706835,.1363687,.2049982,.309118,.2336821,.3845539,,,
"USA",02apr2020,.1905317,.1562169,.2248465,.3289663,.2535303,.4044022,,,
"USA",03apr2020,.1777115,.1433968,.2120263,.3161461,.2407102,.391582,,,
"USA",04apr2020,.1569369,.1226222,.1912517,.2953715,.2199356,.3708074,,,
"USA",05apr2020,.10435,.0694537,.1392463,.2575392,.1821033,.3329751,,,
"USA",06apr2020,.1305339,.0956375,.1654302,.2837231,.2082872,.359159,,,
"USA",12mar2020,.1820783,.1153945,.248762,.2359758,.1605399,.3114117,,,
"USA",13mar2020,.1692581,.1025744,.2359419,.2231556,.1477197,.2985915,,,
"USA",14mar2020,.2229917,.1833446,.2626389,.202381,.1269451,.277817,,,
"USA",15mar2020,.1595741,.1257171,.1934311,.1645488,.0891128,.2399847,,,
"USA",16mar2020,.1857579,.1519009,.219615,.1907326,.1152967,.2661685,,,
"USA",17mar2020,.1970699,.1632129,.2309269,.2020445,.1266086,.2774805,,,
"USA",18mar2020,.2111529,.1772959,.2450099,.2161275,.1406916,.2915635,,,
"USA",19mar2020,.2310011,.1971441,.2648581,.2359758,.1605399,.3114117,,,
"USA",20mar2020,.2181809,.1843239,.2520379,.2231556,.1477197,.2985915,,,
"USA",21mar2020,.1974064,.1635494,.2312634,.202381,.1269451,.277817,,,
"USA",22mar2020,.1595741,.1257171,.1934311,.1645488,.0891128,.2399847,,,
"USA",23mar2020,.1857579,.1519009,.219615,.1907326,.1152967,.2661685,,,
"USA",24mar2020,.1970699,.1632129,.2309269,.2020445,.1266086,.2774805,,,
"USA",25mar2020,.2111529,.1772959,.2450099,.2161275,.1406916,.2915635,,,
"USA",26mar2020,.2310011,.1971441,.2648581,.2359758,.1605399,.3114117,,,
"USA",27mar2020,.2181809,.1843239,.2520379,.2231556,.1477197,.2985915,,,
"USA",28mar2020,.1974064,.1635494,.2312634,.202381,.1269451,.277817,,,
"USA",29mar2020,.1595741,.1257171,.1934311,.1645488,.0891128,.2399847,,,
"USA",30mar2020,.1857579,.1519009,.219615,.1907326,.1152967,.2661685,,,
"USA",31mar2020,.1970699,.1632129,.2309269,.2020445,.1266086,.2774805,,,
"USA",01apr2020,.1407628,.0998534,.1816722,.2161275,.1406916,.2915635,,,
"USA",02apr2020,.160611,.1197016,.2015204,.2359758,.1605399,.3114117,,,
"USA",03apr2020,.1477908,.1068814,.1887002,.2231556,.1477197,.2985915,,,
"USA",04apr2020,.1270162,.0861069,.1679256,.202381,.1269451,.277817,,,
"USA",05apr2020,.089184,.0482746,.1300934,.1645488,.0891128,.2399847,,,
"USA",06apr2020,.1153678,.0744585,.1562772,.1907326,.1152967,.2661685,,,
"USA",10mar2020,.3166385,.2389694,.3943076,.3178743,.2424384,.3933102,,,
"USA",11mar2020,.2692282,.1811407,.3573157,.3319573,.2565214,.4073932,,,
"USA",12mar2020,.235179,.1402687,.3300892,.3518055,.2763696,.4272415,,,
"USA",13mar2020,.2223588,.1274485,.3172691,.3389854,.2635495,.4144213,,,
"USA",14mar2020,.2760924,.2299846,.3222003,.3182108,.2427749,.3936467,,,
"USA",15mar2020,.2382601,.1921523,.284368,.2803786,.2049426,.3558145,,,
"USA",16mar2020,.2836308,.2400459,.3272157,.3065624,.2311265,.3819983,,,
"USA",17mar2020,.2807415,.2452733,.3162096,.3178743,.2424384,.3933102,,,
"USA",18mar2020,.2948245,.2593563,.3302926,.3319573,.2565214,.4073932,,,
"USA",19mar2020,.3129244,.2782559,.3475929,.3518055,.2763696,.4272415,,,
"USA",20mar2020,.2979555,.2641937,.3317174,.3389854,.2635495,.4144213,,,
"USA",21mar2020,.277181,.2434191,.3109428,.3182108,.2427749,.3936467,,,
"USA",22mar2020,.2393487,.2055869,.2731105,.2803786,.2049426,.3558145,,,
"USA",23mar2020,.2642593,.2300217,.2984969,.3065624,.2311265,.3819983,,,
"USA",24mar2020,.2755712,.2413336,.3098088,.3178743,.2424384,.3933102,,,
"USA",25mar2020,.2896542,.2554166,.3238918,.3319573,.2565214,.4073932,,,
"USA",26mar2020,.3095025,.2752649,.34374,.3518055,.2763696,.4272415,,,
"USA",27mar2020,.2659371,.220674,.3112002,.3389854,.2635495,.4144213,,,
"USA",28mar2020,.2451626,.1998995,.2904257,.3182108,.2427749,.3936467,,,
"USA",29mar2020,.2073303,.1620672,.2525934,.2803786,.2049426,.3558145,,,
"USA",30mar2020,.2204026,.1753027,.2655024,.3065624,.2311265,.3819983,,,
"USA",31mar2020,.2317145,.1866146,.2768143,.3178743,.2424384,.3933102,,,
"USA",01apr2020,.2457975,.2006976,.2908973,.3319573,.2565214,.4073932,,,
"USA",02apr2020,.2656457,.2205459,.3107455,.3518055,.2763696,.4272415,,,
"USA",03apr2020,.1568402,.1212428,.1924376,.3389854,.2635495,.4144213,,,
"USA",04apr2020,.1360657,.1004683,.1716631,.3182108,.2427749,.3936467,,,
"USA",05apr2020,.0982334,.062636,.1338308,.2803786,.2049426,.3558145,,,
"USA",06apr2020,.1244172,.0888198,.1600146,.3065624,.2311265,.3819983,,,
"USA",10mar2020,.2670183,.1943069,.3397296,.2773408,.2019049,.3527767,,,
"USA",11mar2020,.2811012,.2083899,.3538126,.2914238,.2159879,.3668597,,,
"USA",12mar2020,.247052,.1894143,.3046897,.311272,.2358361,.3867079,,,
"USA",13mar2020,.2342318,.1765941,.2918695,.2984519,.2230159,.3738878,,,
"USA",14mar2020,.2879654,.254362,.3215689,.2776773,.2022414,.3531132,,,
"USA",15mar2020,.2245478,.1976592,.2514364,.239845,.1644091,.3152809,,,
"USA",16mar2020,.249419,.2220804,.2767577,.2660289,.190593,.3414648,,,
"USA",17mar2020,.260731,.2333923,.2880696,.2773408,.2019049,.3527767,,,
"USA",18mar2020,.2940007,.2638336,.3241678,.2914238,.2159879,.3668597,,,
"USA",19mar2020,.313849,.2836819,.3440161,.311272,.2358361,.3867079,,,
"USA",20mar2020,.3010288,.2708617,.3311959,.2984519,.2230159,.3738878,,,
"USA",21mar2020,.2802542,.2500871,.3104213,.2776773,.2022414,.3531132,,,
"USA",22mar2020,.242422,.2122549,.2725891,.239845,.1644091,.3152809,,,
"USA",23mar2020,.2022827,.1613706,.2431948,.2660289,.190593,.3414648,,,
"USA",24mar2020,.2135946,.1726825,.2545068,.2773408,.2019049,.3527767,,,
"USA",25mar2020,.212923,.174612,.2512339,.2914238,.2159879,.3668597,,,
"USA",26mar2020,.2327712,.1944602,.2710822,.311272,.2358361,.3867079,,,
"USA",27mar2020,.219951,.1816401,.258262,.2984519,.2230159,.3738878,,,
"USA",28mar2020,.1991765,.1608655,.2374874,.2776773,.2022414,.3531132,,,
"USA",29mar2020,.1613442,.1230332,.1996552,.239845,.1644091,.3152809,,,
"USA",30mar2020,.1727734,.1346161,.2109307,.2660289,.190593,.3414648,,,
"USA",31mar2020,.1840853,.145928,.2222426,.2773408,.2019049,.3527767,,,
"USA",01apr2020,.1981683,.160011,.2363256,.2914238,.2159879,.3668597,,,
"USA",02apr2020,.2180165,.1798592,.2561738,.311272,.2358361,.3867079,,,
"USA",03apr2020,.1348062,.1012654,.1683471,.2984519,.2230159,.3738878,,,
"USA",04apr2020,.1140317,.0804908,.1475725,.2776773,.2022414,.3531132,,,
"USA",05apr2020,.0614447,.025245,.0976445,.239845,.1644091,.3152809,,,
"USA",06apr2020,.0876286,.0514289,.1238283,.2660289,.190593,.3414648,,,
"USA",18mar2020,.2774093,.2365142,.3183045,.3120224,.2365864,.3874583,,,
"USA",19mar2020,.2972576,.2563624,.3381527,.3318706,.2564347,.4073065,,,
"USA",20mar2020,.2844374,.2435423,.3253326,.3190504,.2436145,.3944863,,,
"USA",21mar2020,.2341535,.1966204,.2716867,.2982759,.2228399,.3737118,,,
"USA",22mar2020,.1963212,.1587881,.2338544,.2604436,.1850077,.3358795,,,
"USA",23mar2020,.2040956,.1613938,.2467974,.2311176,.140488,.3217472,,,
"USA",24mar2020,.2425148,.2016842,.2833455,.2979394,.2225035,.3733753,,,
"USA",25mar2020,.1453066,.113411,.1772022,.3120224,.2365864,.3874583,,,
"USA",26mar2020,.1651548,.1332593,.1970504,.3318706,.2564347,.4073065,,,
"USA",27mar2020,.1523347,.1204391,.1842302,.3190504,.2436145,.3944863,,,
"USA",28mar2020,.1315601,.0996645,.1634556,.2982759,.2228399,.3737118,,,
"USA",29mar2020,.0937278,.0618322,.1256234,.2604436,.1850077,.3358795,,,
"USA",30mar2020,.1186759,.0862273,.1511244,.2866274,.2111915,.3620633,,,
"USA",31mar2020,.1299878,.0975392,.1624364,.2979394,.2225035,.3733753,,,
"USA",01apr2020,.1440708,.1116222,.1765194,.3120224,.2365864,.3874583,,,
"USA",02apr2020,.163919,.1314704,.1963676,.3318706,.2564347,.4073065,,,
"USA",03apr2020,.1510988,.1186503,.1835474,.3190504,.2436145,.3944863,,,
"USA",04apr2020,.1303243,.0978757,.1627729,.2982759,.2228399,.3737118,,,
"USA",05apr2020,.092492,.0600434,.1249406,.2604436,.1850077,.3358795,,,
"USA",06apr2020,.1186759,.0862273,.1511244,.2866274,.2111915,.3620633,,,
"USA",19mar2020,.3887178,.3479021,.4295335,.4170129,.341577,.4924488,,,
"USA",20mar2020,.3758976,.335082,.4167133,.4041927,.3287568,.4796286,,,
"USA",21mar2020,.3551231,.3143074,.3959388,.3834181,.3079822,.458854,,,
"USA",22mar2020,.3172908,.2764751,.3581065,.3455859,.2701499,.4210218,,,
"USA",23mar2020,.3818482,.3470633,.4166331,.3717697,.2963338,.4472056,,,
"USA",24mar2020,.3931602,.3583753,.4279451,.3830816,.3076457,.4585176,,,
"USA",25mar2020,.1996724,.1203249,.2790199,.3971646,.3217287,.4726005,,,
"USA",26mar2020,.2195207,.1401732,.2988681,.4170129,.341577,.4924488,,,
"USA",27mar2020,.2067005,.127353,.286048,.4041927,.3287568,.4796286,,,
"USA",28mar2020,.1859259,.1065784,.2652734,.3834181,.3079822,.458854,,,
"USA",29mar2020,.1480936,.0687461,.2274411,.3455859,.2701499,.4210218,,,
"USA",30mar2020,.1742775,.09493,.253625,.3717697,.2963338,.4472056,,,
"USA",31mar2020,.1855894,.1062419,.2649369,.3830816,.3076457,.4585176,,,
"USA",01apr2020,.1996724,.1203249,.2790199,.3971646,.3217287,.4726005,,,
"USA",02apr2020,.2195207,.1401732,.2988681,.4170129,.341577,.4924488,,,
"USA",03apr2020,.2067005,.127353,.286048,.4041927,.3287568,.4796286,,,
"USA",04apr2020,.1859259,.1065784,.2652734,.3834181,.3079822,.458854,,,
"USA",05apr2020,.1480936,.0687461,.2274411,.3455859,.2701499,.4210218,,,
