adm0_name,e
"ITA",.18778196
"ITA",.00288308
"ITA",-.02680278
"ITA",.017099
"ITA",.01313474
"ITA",.06649579
"ITA",.02168538
"ITA",.01963848
"ITA",-.00697001
"ITA",.03075889
"ITA",-.03233614
"ITA",.02082803
"ITA",.0665635
"ITA",.00865342
"ITA",-.05246073
"ITA",-.02188357
"ITA",-.0221152
"ITA",-.06002798
"ITA",.01936033
"ITA",-.20754086
"ITA",.00047225
"ITA",-.02251605
"ITA",.09802949
"ITA",.18105993
"ITA",.03401158
"ITA",-.00665757
"ITA",.08343717
"ITA",.13708289
"ITA",-.0329874
"ITA",.06286228
"ITA",-.11774173
"ITA",-.12805226
"ITA",.08765728
"ITA",.07207393
"ITA",.06430351
"ITA",-.04413033
"ITA",.02429739
"ITA",.03104271
"ITA",-.02505516
"ITA",-.06583326
"ITA",-.01013279
"ITA",-.00890864
"ITA",-.04729796
"ITA",-.05515608
"ITA",.00140919
"ITA",-.01393246
"ITA",-.05791443
"ITA",-.03388262
"ITA",.21505493
"ITA",-.2138278
"ITA",-.05460156
"ITA",.05072121
"ITA",-.14673525
"ITA",-.0875339
"ITA",.15295711
"ITA",-.03455464
"ITA",.08000798
"ITA",-.00609128
"ITA",.27601051
"ITA",.09818265
"ITA",.10317906
"ITA",-.04352269
"ITA",.05588706
"ITA",.01357645
"ITA",-.07020299
"ITA",-.09532309
"ITA",-.04607871
"ITA",-.06342784
"ITA",-.11257157
"ITA",-.07110564
"ITA",.18084293
"ITA",.13037703
"ITA",-.13884159
"ITA",.18437343
"ITA",.14197585
"ITA",.09973521
"ITA",.37283093
"ITA",-.08177554
"ITA",-.21083659
"ITA",-.02829082
"ITA",-.08529014
"ITA",.01874301
"ITA",-.15362125
"ITA",-.15503591
"ITA",.05800716
"ITA",-.07072344
"ITA",-.08160381
"ITA",-.0382712
"ITA",-.02186741
"ITA",.02469532
"ITA",-.04723778
"ITA",-.06768159
"ITA",-.08674565
"ITA",-.07432436
"ITA",-.08481623
"ITA",.01102481
"ITA",.25291054
"ITA",-.0485529
"ITA",.00724988
"ITA",-.19065836
"ITA",-.05045255
"ITA",.15343242
"ITA",-.07732967
"ITA",-.11549383
"ITA",.06485206
"ITA",.0626804
"ITA",.1808699
"ITA",-.00997452
"ITA",.07880768
"ITA",.07498551
"ITA",-.00998403
"ITA",.02421007
"ITA",-.01571496
"ITA",-.04227367
"ITA",.02841564
"ITA",.02594312
"ITA",-.03107404
"ITA",-.05289366
"ITA",-.01359167
"ITA",-.07526525
"ITA",-.01674047
"ITA",-.00868444
"ITA",.08108937
"ITA",-.200421
"ITA",.47392746
"ITA",-.01880166
"ITA",.09368582
"ITA",-.00184839
"ITA",-.06584291
"ITA",.06253611
"ITA",-.11434665
"ITA",-.09874252
"ITA",.02419502
"ITA",.00633048
"ITA",.0279852
"ITA",-.01967241
"ITA",.08457294
"ITA",-.07787787
"ITA",.23133826
"ITA",-.05392044
"ITA",-.03401328
"ITA",-.03800382
"ITA",-.0453849
"ITA",-.08025441
"ITA",-.07787787
"ITA",-.03140521
"ITA",-.08531159
"ITA",-.03325129
"ITA",-.24092675
"ITA",.02332598
"ITA",-.08667367
"ITA",.2907822
"ITA",-.03057411
"ITA",.1798509
"ITA",.0153919
"ITA",-.13752819
"ITA",-.06385067
"ITA",-.19876877
"ITA",.01366952
"ITA",-.14174938
"ITA",-.14232301
"ITA",-.13844288
"ITA",.78382701
"ITA",-.12601007
"ITA",-.37521905
"ITA",-.15420267
"ITA",.52942172
"ITA",-.0829361
"ITA",-.00206602
"ITA",-.13373924
"ITA",-.14334906
"ITA",.01291445
"ITA",-.05563758
"ITA",-.12441599
"ITA",.10010503
"ITA",-.01055106
"ITA",.09600475
"ITA",.17209783
"ITA",-.02314751
"ITA",.07709079
"ITA",.09128444
"ITA",.03428958
"ITA",.06796733
"ITA",.00198891
"ITA",-.03225335
"ITA",.00192602
"ITA",.088831
"ITA",-.02149661
"ITA",-.07516314
"ITA",-.03974446
"ITA",.046358
"ITA",-.2143889
"ITA",.03983351
"ITA",.10151565
"ITA",.14685116
"ITA",.1473057
"ITA",-.08484884
"ITA",-.18630031
"ITA",-.10967629
"ITA",.04789778
"ITA",-.15364539
"ITA",-.18349733
"ITA",-.14953497
"ITA",-.05358164
"ITA",.2015779
"ITA",-.00563344
"ITA",.273919
"ITA",-.05947423
"ITA",-.0693961
"ITA",.1727642
"ITA",-.01624679
"ITA",.16078527
"ITA",-.05258393
"ITA",-.19510923
"ITA",-.21069592
"ITA",.10563067
"ITA",.09610787
"ITA",-.08674195
"ITA",-.18485436
"ITA",-.18827318
"ITA",-.19510923
"ITA",-.21069592
"ITA",1.4049137
"ITA",-.02385148
"ITA",-.0330088
"ITA",.02298635
"ITA",.06937222
"ITA",.01169437
"ITA",-.04854384
"ITA",-.05327074
"ITA",-.05497961
"ITA",.00186468
"ITA",-.00144011
"ITA",-.05398841
"ITA",-.01584012
"ITA",-.05916538
"ITA",.00025709
"ITA",-.02400713
"ITA",-.04890131
"ITA",-.02435023
"ITA",-.246922
"ITA",-.19751398
"ITA",.00264129
"ITA",.21019818
"ITA",-.13502813
"ITA",.05746971
"ITA",.24845736
"ITA",-.13242712
"ITA",-.10697435
"ITA",.02556156
"ITA",-.01875318
"ITA",.06423112
"ITA",.16957225
"ITA",.02715683
"ITA",-.03867494
"ITA",.00355964
"ITA",.12793591
"ITA",.05222335
"ITA",-.08853177
"ITA",.15682687
"ITA",-.0167408
"ITA",.00057114
"ITA",.02230315
"ITA",-.04969785
"ITA",-.04528032
"ITA",-.07209281
"ITA",-.02007114
"ITA",.83395538
"ITA",.16029328
"ITA",.00636207
"ITA",.35174433
"ITA",-.03324591
"ITA",-.00362896
"ITA",-.04882114
"ITA",-.07313538
"ITA",-.06081237
"ITA",-.14117528
"ITA",-.08548102
"ITA",.03531469
"ITA",-.00438141
"ITA",-.06639639
"ITA",-.01998709
"ITA",-.00892579
"ITA",-.04056691
"ITA",-.04020865
"ITA",-.06528076
"ITA",-.0114176
"ITA",-.08211246
"ITA",-.04892443
