adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"ITA",02apr2020,.104307,.0884125,.1202016,.4097449,.2758331,.5436568,,,
"ITA",03apr2020,.0981354,.0822408,.1140299,.4035732,.2696614,.5374851,,,
"ITA",04apr2020,.0851853,.0692907,.1010799,.3906232,.2567113,.5245351,,,
"ITA",05apr2020,.120115,.1042204,.1360095,.4255529,.291641,.5594648,,,
"ITA",06apr2020,.0784655,.0625709,.09436,.3839034,.2499915,.5178152,,,
"ITA",08mar2020,.2936669,.2199138,.36742,.399065,.2651532,.5329769,,,
"ITA",09mar2020,.2520174,.1782643,.3257705,.3574155,.2235037,.4913274,,,
"ITA",10mar2020,.2026094,.1645455,.2406732,.3608344,.2269225,.4947462,,,
"ITA",11mar2020,.1847756,.1662261,.2033252,.3676704,.2337585,.5015823,,,
"ITA",12mar2020,.2003623,.1818128,.2189119,.3832571,.2493452,.5171689,,,
"ITA",13mar2020,.1941907,.1756411,.2127402,.3770854,.2431736,.5109972,,,
"ITA",14mar2020,.1812406,.1626911,.1997901,.3641354,.2302235,.4980472,,,
"ITA",15mar2020,.2161703,.1976207,.2347198,.399065,.2651532,.5329769,,,
"ITA",16mar2020,.1745208,.1559712,.1930703,.3574155,.2235037,.4913274,,,
"ITA",17mar2020,.1779396,.1593901,.1964891,.3608344,.2269225,.4947462,,,
"ITA",18mar2020,.1847756,.1662261,.2033252,.3676704,.2337585,.5015823,,,
"ITA",19mar2020,.2003623,.1818128,.2189119,.3832571,.2493452,.5171689,,,
"ITA",20mar2020,.1941907,.1756411,.2127402,.3770854,.2431736,.5109972,,,
"ITA",21mar2020,.1812406,.1626911,.1997901,.3641354,.2302235,.4980472,,,
"ITA",22mar2020,.0936272,.0777326,.1095217,.399065,.2651532,.5329769,,,
"ITA",23mar2020,.0519776,.0360831,.0678722,.3574155,.2235037,.4913274,,,
"ITA",24mar2020,.0553965,.0395019,.071291,.3608344,.2269225,.4947462,,,
"ITA",25mar2020,.0622325,.046338,.0781271,.3676704,.2337585,.5015823,,,
"ITA",26mar2020,.0778192,.0619246,.0937138,.3832571,.2493452,.5171689,,,
"ITA",27mar2020,.0716475,.055753,.0875421,.3770854,.2431736,.5109972,,,
"ITA",28mar2020,.0586975,.0428029,.074592,.3641354,.2302235,.4980472,,,
"ITA",29mar2020,.0936272,.0777326,.1095217,.399065,.2651532,.5329769,,,
"ITA",30mar2020,.0519776,.0360831,.0678722,.3574155,.2235037,.4913274,,,
"ITA",31mar2020,.0553965,.0395019,.071291,.3608344,.2269225,.4947462,,,
"ITA",01apr2020,.0622325,.046338,.0781271,.3676704,.2337585,.5015823,,,
"ITA",02apr2020,.0778192,.0619246,.0937138,.3832571,.2493452,.5171689,,,
"ITA",03apr2020,.0716475,.055753,.0875421,.3770854,.2431736,.5109972,,,
"ITA",04apr2020,.0586975,.0428029,.074592,.3641354,.2302235,.4980472,,,
"ITA",05apr2020,.0936272,.0777326,.1095217,.399065,.2651532,.5329769,,,
"ITA",06apr2020,.0519776,.0360831,.0678722,.3574155,.2235037,.4913274,,,
"ITA",22mar2020,.1683668,.1524723,.1842614,.4738047,.3398929,.6077166,,,
"ITA",23mar2020,.1267173,.1108228,.1426119,.4321552,.2982434,.5660671,,,
"ITA",24mar2020,.1301362,.1142416,.1460307,.4355741,.3016622,.5694859,,,
"ITA",25mar2020,.1369722,.1210776,.1528668,.4424101,.3084982,.576322,,,
"ITA",26mar2020,.1525589,.1366643,.1684535,.4579968,.3240849,.5919086,,,
"ITA",27mar2020,.1463872,.1304927,.1622818,.4518251,.3179132,.5857369,,,
"ITA",28mar2020,.1334372,.1175426,.1493317,.438875,.3049632,.5727869,,,
"ITA",29mar2020,.1683668,.1524723,.1842614,.4738047,.3398929,.6077166,,,
"ITA",30mar2020,.1267173,.1108228,.1426119,.4321552,.2982434,.5660671,,,
"ITA",31mar2020,.1301362,.1142416,.1460307,.4355741,.3016622,.5694859,,,
"ITA",01apr2020,.1369722,.1210776,.1528668,.4424101,.3084982,.576322,,,
"ITA",02apr2020,.1525589,.1366643,.1684535,.4579968,.3240849,.5919086,,,
"ITA",03apr2020,.1463872,.1304927,.1622818,.4518251,.3179132,.5857369,,,
"ITA",04apr2020,.1334372,.1175426,.1493317,.438875,.3049632,.5727869,,,
"ITA",05apr2020,.1683668,.1524723,.1842614,.4738047,.3398929,.6077166,,,
"ITA",06apr2020,.1267173,.1108228,.1426119,.4321552,.2982434,.5660671,,,
"ITA",27feb2020,.3481671,.2142552,.4820789,.3481671,.2142552,.4820789,,,
