date,adm0_name,adm1_id,adm1_name,lat,lon,cum_hospitalized_symptom,cum_intensive_care,cum_hospitalized,cum_home_confinement,active_cases,active_cases_new,cum_recoveries,cum_deaths,cum_confirmed_cases,cum_tests,cum_hospitalized_symptom_imputed,cum_intensive_care_imputed,cum_hospitalized_imputed,cum_home_confinement_imputed,cum_recoveries_imputed,cum_deaths_imputed,cum_confirmed_cases_imputed,cum_tests_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,work_from_home,work_from_home_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size
2020-03-16,ITA,19,Sicilia,38.11569725,13.362356699999998,75.0,20.0,95.0,108.0,203,24,8.0,2.0,213.0,2653.0,75,20,95,108,8,2,213,2653,4999891.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,9,Toscana,43.76923077,11.25588885,175.0,107.0,282.0,,841,78,11.0,14.0,866.0,5910.0,175,107,282,515,11,14,866,5910,3729641.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,4,P.A. Trento,46.06893511,11.12123097,,,,,367,0,,,,,88,21,109,190,7,7,382,1318,541098.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,10,Umbria,43.10675841,12.38824698,30.0,15.0,45.0,114.0,159,20,4.0,1.0,164.0,1093.0,30,15,45,114,4,1,164,1093,882015.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,2,Valle d'Aosta,45.73750286,7.320149366,28.0,,33.0,70.0,103,47,0.0,2.0,105.0,287.0,28,3,33,70,0,2,105,287,125666.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,5,Veneto,45.43490485,12.33845213,498.0,156.0,654.0,1620.0,2274,285,130.0,69.0,2473.0,35052.0,498,156,654,1620,130,69,2473,35052,4905854.0,1,1,1.0,1,0.19097655449999998,1,1.0,1,0.19097655449999998,1,0.0006811416922000001,1,0.0006811416922000001,1,1.0,1,1,0.19097655449999998,1,0.19097655449999998,1.0,1.0,1,1.0,1,14.0,0
2020-03-17,ITA,13,Abruzzo,42.35122196,13.39843823,94.0,32.0,126.0,90.0,216,51,7.0,6.0,229.0,1688.0,94,32,126,90,7,6,229,1688,1311580.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,17,Basilicata,40.63947052,15.80514834,5.0,2.0,7.0,13.0,20,8,0.0,0.0,20.0,262.0,5,2,7,13,0,0,20,262,562869.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,4,P.A. Bolzano,46.49933453,11.35662422,71.0,11.0,82.0,200.0,282,47,1.0,8.0,291.0,2149.0,71,11,82,200,1,8,291,2149,531178.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,18,Calabria,38.90597598,16.59440194,45.0,10.0,55.0,57.0,112,25,1.0,1.0,114.0,1293.0,45,10,55,57,1,1,114,1293,1947131.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,15,Campania,40.83956555,14.25084984,127.0,24.0,151.0,272.0,423,60,28.0,9.0,460.0,2685.0,127,24,151,272,28,9,460,2685,5801692.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1566.0,223.0,1789.0,1615.0,3404,316,134.0,393.0,3931.0,14510.0,1566,223,1789,1615,134,393,3931,14510,4459477.0,1,1,1.0,1,0.5185359117099999,1,1.0,1,0.5185359117099999,0,0.0,0,0.0,1,1.0,1,1,0.5185359117099999,1,0.5185359117099999,1.0,1.0,1,0.5185359117099999,1,12.0,0
2020-03-17,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,104.0,21.0,125.0,222.0,347,1,,30.0,394.0,,104,21,125,222,14,30,394,3716,1215220.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,12,Lazio,41.89277044,12.48366722,314.0,44.0,358.0,192.0,550,78,34.0,23.0,607.0,9436.0,314,44,358,192,34,23,607,9436,5879082.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,7,Liguria,44.41149315,8.9326992,299.0,85.0,384.0,,661,86,57.0,60.0,778.0,2509.0,299,85,384,217,57,60,778,2509,1550640.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,3,Lombardia,45.46679409,9.190347404,6953.0,879.0,7832.0,,12095,1234,2485.0,1640.0,16220.0,46449.0,6953,879,7832,3961,2485,1640,16220,46449,10060574.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1,0.00502794854646,1,0.00502794854646,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,14.0,0
2020-03-17,ITA,11,Marche,43.61675973,13.5188753,599.0,109.0,708.0,594.0,1302,117,0.0,69.0,1371.0,3225.0,599,109,708,594,0,69,1371,3225,1525271.0,1,1,1.0,1,0.2350992297,1,1.0,1,0.2350992297,0,0.0,0,0.0,1,1.0,1,1,0.2350992297,1,0.2350992297,1.0,1.0,1,0.2350992297,1,12.0,0
2020-03-17,ITA,14,Molise,41.55774754,14.65916051,7.0,5.0,12.0,7.0,19,4,5.0,1.0,25.0,301.0,7,5,12,7,5,1,25,301,305617.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,1,Piemonte,45.0732745,7.680687483,1378.0,206.0,1584.0,180.0,1764,359,0.0,133.0,1897.0,6543.0,1378,206,1584,180,0,133,1897,6543,4356406.0,1,1,1.0,1,0.30647843872,1,1.0,1,0.30647843872,0,0.0,0,0.0,1,1.0,1,1,0.30647843872,1,0.30647843872,1.0,1.0,1,0.30647843872,1,12.0,0
2020-03-17,ITA,16,Puglia,41.12559576,16.86736689,155.0,14.0,169.0,151.0,320,108,2.0,18.0,340.0,3077.0,155,14,169,151,2,18,340,3077,4029053.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,20,Sardegna,39.21531192,9.110616306,36.0,4.0,40.0,75.0,115,10,0.0,2.0,117.0,1003.0,36,4,40,75,0,2,117,1003,1639591.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,19,Sicilia,38.11569725,13.362356699999998,86.0,28.0,114.0,112.0,226,23,8.0,3.0,237.0,2916.0,86,28,114,112,8,3,237,2916,4999891.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,9,Toscana,43.76923077,11.25588885,329.0,143.0,472.0,552.0,1024,183,12.0,17.0,1053.0,6727.0,329,143,472,552,12,17,1053,6727,3729641.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,4,P.A. Trento,46.06893511,11.12123097,107.0,22.0,129.0,239.0,368,1,10.0,7.0,385.0,1727.0,107,22,129,239,10,7,385,1727,541098.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,10,Umbria,43.10675841,12.38824698,36.0,21.0,57.0,135.0,192,33,4.0,1.0,197.0,1323.0,36,21,57,135,4,1,197,1323,882015.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,2,Valle d'Aosta,45.73750286,7.320149366,35.0,,41.0,93.0,134,31,0.0,2.0,136.0,398.0,35,3,41,93,0,2,136,398,125666.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-17,ITA,5,Veneto,45.43490485,12.33845213,548.0,171.0,719.0,1769.0,2488,214,136.0,80.0,2704.0,35478.0,548,171,719,1769,136,80,2704,35478,4905854.0,1,1,1.0,1,0.19097655449999998,1,1.0,1,0.19097655449999998,1,0.0006811416922000001,1,0.0006811416922000001,1,1.0,1,1,0.19097655449999998,1,0.19097655449999998,1.0,1.0,1,1.0,1,14.0,0
2020-03-18,ITA,13,Abruzzo,42.35122196,13.39843823,99.0,41.0,140.0,109.0,249,33,7.0,7.0,263.0,2054.0,99,41,140,109,7,7,263,2054,1311580.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,17,Basilicata,40.63947052,15.80514834,,2.0,11.0,16.0,27,7,0.0,0.0,27.0,262.0,6,2,11,16,0,0,27,262,562869.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,4,P.A. Bolzano,46.49933453,11.35662422,79.0,18.0,97.0,269.0,366,84,1.0,9.0,376.0,2844.0,79,18,97,269,1,9,376,2844,531178.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,18,Calabria,38.90597598,16.59440194,45.0,11.0,56.0,70.0,126,14,2.0,1.0,129.0,1668.0,45,11,56,70,2,1,129,1668,1947131.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,15,Campania,40.83956555,14.25084984,,,,,423,0,,,,,128,29,157,311,29,12,548,3085,5801692.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1784.0,247.0,2031.0,1884.0,3915,511,152.0,458.0,4525.0,15461.0,1784,247,2031,1884,152,458,4525,15461,4459477.0,1,1,1.0,1,0.5185359117099999,1,1.0,1,0.5185359117099999,0,0.0,0,0.0,1,1.0,1,1,0.5185359117099999,1,0.5185359117099999,1.0,1.0,1,0.5185359117099999,1,12.0,0
2020-03-18,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,128.0,27.0,155.0,261.0,416,69,15.0,31.0,462.0,,128,27,155,261,15,31,462,3880,1215220.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,12,Lazio,41.89277044,12.48366722,374.0,44.0,418.0,232.0,650,100,42.0,32.0,724.0,11145.0,374,44,418,232,42,32,724,11145,5879082.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,7,Liguria,44.41149315,8.9326992,401.0,100.0,501.0,243.0,744,83,70.0,73.0,887.0,2912.0,401,100,501,243,70,73,887,2912,1550640.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,3,Lombardia,45.46679409,9.190347404,7285.0,924.0,8209.0,4057.0,12266,171,3488.0,1959.0,17713.0,48983.0,7285,924,8209,4057,3488,1959,17713,48983,10060574.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1,0.00502794854646,1,0.00502794854646,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,14.0,0
2020-03-18,ITA,11,Marche,43.61675973,13.5188753,638.0,119.0,757.0,719.0,1476,174,0.0,92.0,1568.0,4109.0,638,119,757,719,0,92,1568,4109,1525271.0,1,1,1.0,1,0.2350992297,1,1.0,1,0.2350992297,0,0.0,0,0.0,1,1.0,1,1,0.2350992297,1,0.2350992297,1.0,1.0,1,0.2350992297,1,12.0,0
2020-03-18,ITA,14,Molise,41.55774754,14.65916051,7.0,6.0,13.0,8.0,21,2,6.0,1.0,28.0,361.0,7,6,13,8,6,1,28,361,305617.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,1,Piemonte,45.0732745,7.680687483,,227.0,,180.0,2187,423,0.0,154.0,2341.0,7516.0,1430,227,1659,180,0,154,2341,7516,4356406.0,1,1,1.0,1,0.30647843872,1,1.0,1,0.30647843872,0,0.0,0,0.0,1,1.0,1,1,0.30647843872,1,0.30647843872,1.0,1.0,1,0.30647843872,1,12.0,0
2020-03-18,ITA,16,Puglia,41.12559576,16.86736689,156.0,30.0,186.0,176.0,362,42,2.0,19.0,383.0,3433.0,156,30,186,176,2,19,383,3433,4029053.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,20,Sardegna,39.21531192,9.110616306,42.0,7.0,49.0,83.0,132,17,0.0,2.0,134.0,1135.0,42,7,49,83,0,2,134,1135,1639591.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,19,Sicilia,38.11569725,13.362356699999998,100.0,29.0,129.0,138.0,267,41,12.0,3.0,282.0,3294.0,100,29,129,138,12,3,282,3294,4999891.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,9,Toscana,43.76923077,11.25588885,427.0,160.0,587.0,704.0,1291,267,17.0,22.0,1330.0,7606.0,427,160,587,704,17,22,1330,7606,3729641.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,4,P.A. Trento,46.06893511,11.12123097,141.0,22.0,163.0,273.0,436,68,12.0,7.0,455.0,2187.0,141,22,163,273,12,7,455,2187,541098.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,10,Umbria,43.10675841,12.38824698,54.0,21.0,75.0,166.0,241,49,4.0,2.0,247.0,1601.0,54,21,75,166,4,2,247,1601,882015.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,2,Valle d'Aosta,45.73750286,7.320149366,41.0,3.0,44.0,118.0,162,28,0.0,3.0,165.0,486.0,41,3,44,118,0,3,165,486,125666.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-18,ITA,5,Veneto,45.43490485,12.33845213,646.0,195.0,841.0,2112.0,2953,465,167.0,94.0,3214.0,40841.0,646,195,841,2112,167,94,3214,40841,4905854.0,1,1,1.0,1,0.19097655449999998,1,1.0,1,0.19097655449999998,1,0.0006811416922000001,1,0.0006811416922000001,1,1.0,1,1,0.19097655449999998,1,0.19097655449999998,1.0,1.0,1,1.0,1,14.0,0
