t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
12mar2020,.2022147,.1181553,.286274,.2855908,.2042044,.3669772,,,
13mar2020,.1960278,.1119684,.2800871,.2794038,.1980174,.3607902,,,
14mar2020,.1830538,.0989944,.2671131,.2664298,.1850435,.3478162,,,
15mar2020,.2165454,.132486,.3006048,.2999215,.2185351,.3813079,,,
16mar2020,.1744446,.0903852,.2585039,.2578206,.1764342,.339207,,,
17mar2020,.1798977,.0958383,.263957,.2632737,.1818873,.3446601,,,
18mar2020,.1873029,.1032435,.2713622,.2706789,.1892926,.3520653,,,
19mar2020,.2022147,.1181553,.286274,.2855908,.2042044,.3669772,,,
20mar2020,.1960278,.1119684,.2800871,.2794038,.1980174,.3607902,,,
21mar2020,.1830538,.0989944,.2671131,.2664298,.1850435,.3478162,,,
22mar2020,.0973776,.0158787,.1788765,.2999215,.2185351,.3813079,,,
23mar2020,.0552767,0,.1367757,.2578206,.1764342,.339207,,,
24mar2020,.0607298,0,.1422288,.2632737,.1818873,.3446601,,,
25mar2020,.068135,0,.149634,.2706789,.1892926,.3520653,,,
26mar2020,.0830469,.0015479,.1645458,.2855908,.2042044,.3669772,,,
27mar2020,.0768599,0,.1583589,.2794038,.1980174,.3607902,,,
28mar2020,.0638859,0,.1453848,.2664298,.1850435,.3478162,,,
29mar2020,.0973776,.0158787,.1788765,.2999215,.2185351,.3813079,,,
30mar2020,.0552767,0,.1367757,.2578206,.1764342,.339207,,,
31mar2020,.0607298,0,.1422288,.2632737,.1818873,.3446601,,,
01apr2020,.068135,0,.149634,.2706789,.1892926,.3520653,,,
02apr2020,.0830469,.0015479,.1645458,.2855908,.2042044,.3669772,,,
03apr2020,.0768599,0,.1583589,.2794038,.1980174,.3607902,,,
04apr2020,.0638859,0,.1453848,.2664298,.1850435,.3478162,,,
05apr2020,.0973776,.0158787,.1788765,.2999215,.2185351,.3813079,,,
06apr2020,.0552767,0,.1367757,.2578206,.1764342,.339207,,,
05mar2020,.3453242,.2616245,.429024,.4046139,.3232275,.4860003,,,
06mar2020,.3391373,.2554376,.422837,.398427,.3170406,.4798134,,,
07mar2020,.3261633,.2424636,.4098631,.385453,.3040666,.4668394,,,
08mar2020,.3298966,.2405899,.4192034,.4189446,.3375582,.500331,,,
09mar2020,.2877958,.198489,.3771025,.3768438,.2954574,.4582302,,,
10mar2020,.2195138,.1380747,.300953,.3822969,.3009105,.4636832,,,
11mar2020,.2003656,.1269275,.2738037,.3897021,.3083157,.4710885,,,
12mar2020,.2152774,.1418393,.2887155,.4046139,.3232275,.4860003,,,
13mar2020,.2090905,.1356524,.2825286,.398427,.3170406,.4798134,,,
14mar2020,.1961165,.1226784,.2695546,.385453,.3040666,.4668394,,,
15mar2020,.2296081,.15617,.3030462,.4189446,.3375582,.500331,,,
16mar2020,.1875073,.1140692,.2609454,.3768438,.2954574,.4582302,,,
17mar2020,.1929604,.1195223,.2663985,.3822969,.3009105,.4636832,,,
18mar2020,.2003656,.1269275,.2738037,.3897021,.3083157,.4710885,,,
19mar2020,.2152774,.1418393,.2887155,.4046139,.3232275,.4860003,,,
20mar2020,.2090905,.1356524,.2825286,.398427,.3170406,.4798134,,,
21mar2020,.1961165,.1226784,.2695546,.385453,.3040666,.4668394,,,
22mar2020,.1104403,.035851,.1850297,.4189446,.3375582,.500331,,,
23mar2020,.0683395,0,.1429288,.3768438,.2954574,.4582302,,,
24mar2020,.0737926,0,.1483819,.3822969,.3009105,.4636832,,,
25mar2020,.0811978,.0066084,.1557871,.3897021,.3083157,.4710885,,,
26mar2020,.0961096,.0215202,.1706989,.4046139,.3232275,.4860003,,,
27mar2020,.0899227,.0153333,.164512,.398427,.3170406,.4798134,,,
28mar2020,.0769487,.0023593,.151538,.385453,.3040666,.4668394,,,
29mar2020,.1104403,.035851,.1850297,.4189446,.3375582,.500331,,,
30mar2020,.0683395,0,.1429288,.3768438,.2954574,.4582302,,,
31mar2020,.0737926,0,.1483819,.3822969,.3009105,.4636832,,,
01apr2020,.0811978,.0066084,.1557871,.3897021,.3083157,.4710885,,,
02apr2020,.0961096,.0215202,.1706989,.4046139,.3232275,.4860003,,,
03apr2020,.0899227,.0153333,.164512,.398427,.3170406,.4798134,,,
04apr2020,.0769487,.0023593,.151538,.385453,.3040666,.4668394,,,
05apr2020,.1104403,.035851,.1850297,.4189446,.3375582,.500331,,,
06apr2020,.0683395,0,.1429288,.3768438,.2954574,.4582302,,,
11mar2020,.2073877,.1339496,.2808258,.3967242,.3153378,.4781106,,,
12mar2020,.2222995,.1488614,.2957377,.411636,.3302496,.4930224,,,
13mar2020,.2161126,.1426745,.2895508,.4054491,.3240627,.4868355,,,
14mar2020,.2031386,.1297005,.2765767,.3924751,.3110887,.4738615,,,
15mar2020,.2366303,.1631922,.3100684,.4259668,.3445804,.5073532,,,
16mar2020,.1945294,.1210913,.2679676,.3838659,.3024795,.4652523,,,
17mar2020,.1999825,.1265444,.2734206,.389319,.3079326,.4707054,,,
18mar2020,.2073877,.1339496,.2808258,.3967242,.3153378,.4781106,,,
19mar2020,.2222995,.1488614,.2957377,.411636,.3302496,.4930224,,,
20mar2020,.2161126,.1426745,.2895508,.4054491,.3240627,.4868355,,,
21mar2020,.2031386,.1297005,.2765767,.3924751,.3110887,.4738615,,,
22mar2020,.1174625,.0428731,.1920518,.4259668,.3445804,.5073532,,,
23mar2020,.0753616,.0007723,.149951,.3838659,.3024795,.4652523,,,
24mar2020,.0808147,.0062254,.155404,.389319,.3079326,.4707054,,,
25mar2020,.0882199,.0136306,.1628093,.3967242,.3153378,.4781106,,,
26mar2020,.1031317,.0285424,.1777211,.411636,.3302496,.4930224,,,
27mar2020,.0969448,.0223555,.1715342,.4054491,.3240627,.4868355,,,
28mar2020,.0839708,.0093815,.1585602,.3924751,.3110887,.4738615,,,
29mar2020,.1174625,.0428731,.1920518,.4259668,.3445804,.5073532,,,
30mar2020,.0753616,.0007723,.149951,.3838659,.3024795,.4652523,,,
31mar2020,.0808147,.0062254,.155404,.389319,.3079326,.4707054,,,
01apr2020,.0882199,.0136306,.1628093,.3967242,.3153378,.4781106,,,
02apr2020,.1031317,.0285424,.1777211,.411636,.3302496,.4930224,,,
03apr2020,.0969448,.0223555,.1715342,.4054491,.3240627,.4868355,,,
04apr2020,.0839708,.0093815,.1585602,.3924751,.3110887,.4738615,,,
05apr2020,.1174625,.0428731,.1920518,.4259668,.3445804,.5073532,,,
06apr2020,.0753616,.0007723,.149951,.3838659,.3024795,.4652523,,,
28feb2020,.36916,.2877736,.4505464,.36916,.2877736,.4505464,,,
29feb2020,.356186,.2747996,.4375724,.356186,.2747996,.4375724,,,
01mar2020,.330388,.2466883,.4140877,.3896777,.3082913,.4710641,,,
02mar2020,.2882872,.2045874,.3719869,.3475768,.2661904,.4289632,,,
03mar2020,.2937403,.2100405,.37744,.3530299,.2716435,.4344163,,,
04mar2020,.3011455,.2174457,.3848452,.3604351,.2790487,.4418215,,,
05mar2020,.3160573,.2323576,.399757,.3753469,.2939605,.4567333,,,
06mar2020,.3098704,.2261706,.3935701,.36916,.2877736,.4505464,,,
07mar2020,.2968964,.2131966,.3805961,.356186,.2747996,.4375724,,,
08mar2020,.2268946,.1454555,.3083338,.3896777,.3082913,.4710641,,,
09mar2020,.1847938,.1033546,.266233,.3475768,.2661904,.4289632,,,
12mar2020,.1860104,.1125723,.2594486,.3753469,.2939605,.4567333,,,
13mar2020,.1798235,.1063854,.2532617,.36916,.2877736,.4505464,,,
14mar2020,.1668495,.0934114,.2402876,.356186,.2747996,.4375724,,,
15mar2020,.2003412,.1269031,.2737793,.3896777,.3082913,.4710641,,,
16mar2020,.1582403,.0848022,.2316784,.3475768,.2661904,.4289632,,,
17mar2020,.1636934,.0902553,.2371315,.3530299,.2716435,.4344163,,,
18mar2020,.1710986,.0976605,.2445367,.3604351,.2790487,.4418215,,,
19mar2020,.1860104,.1125723,.2594486,.3753469,.2939605,.4567333,,,
20mar2020,.1798235,.1063854,.2532617,.36916,.2877736,.4505464,,,
21mar2020,.1668495,.0934114,.2402876,.356186,.2747996,.4375724,,,
22mar2020,.1008337,.0209139,.1807535,.3896777,.3082913,.4710641,,,
23mar2020,.0587328,0,.1386526,.3475768,.2661904,.4289632,,,
24mar2020,.0641859,0,.1441057,.3530299,.2716435,.4344163,,,
25mar2020,.0715911,0,.1515109,.3604351,.2790487,.4418215,,,
26mar2020,.0865029,.0065831,.1664227,.3753469,.2939605,.4567333,,,
27mar2020,.080316,.0003962,.1602358,.36916,.2877736,.4505464,,,
28mar2020,.067342,0,.1472618,.356186,.2747996,.4375724,,,
29mar2020,.1008337,.0209139,.1807535,.3896777,.3082913,.4710641,,,
30mar2020,.0587328,0,.1386526,.3475768,.2661904,.4289632,,,
31mar2020,.0641859,0,.1441057,.3530299,.2716435,.4344163,,,
01apr2020,.0715911,0,.1515109,.3604351,.2790487,.4418215,,,
02apr2020,.0865029,.0065831,.1664227,.3753469,.2939605,.4567333,,,
03apr2020,.080316,.0003962,.1602358,.36916,.2877736,.4505464,,,
04apr2020,.067342,0,.1472618,.356186,.2747996,.4375724,,,
05apr2020,.1008337,.0209139,.1807535,.3896777,.3082913,.4710641,,,
06apr2020,.0587328,0,.1386526,.3475768,.2661904,.4289632,,,
12mar2020,.1959206,.1118612,.27998,.2792967,.1979103,.3606831,,,
13mar2020,.1897337,.1056743,.2737931,.2731098,.1917234,.3544962,,,
14mar2020,.1767597,.0927003,.2608191,.2601358,.1787494,.3415222,,,
15mar2020,.2102514,.126192,.2943107,.2936274,.2122411,.3750138,,,
18mar2020,.1810088,.0969494,.2650682,.2643849,.1829985,.3457713,,,
19mar2020,.1959206,.1118612,.27998,.2792967,.1979103,.3606831,,,
20mar2020,.1897337,.1056743,.2737931,.2731098,.1917234,.3544962,,,
21mar2020,.1767597,.0927003,.2608191,.2601358,.1787494,.3415222,,,
22mar2020,.0910835,.0095846,.1725825,.2936274,.2122411,.3750138,,,
23mar2020,.0489827,0,.1304816,.2515266,.1701402,.332913,,,
24mar2020,.0544358,0,.1359347,.2569797,.1755933,.3383661,,,
25mar2020,.061841,0,.1433399,.2643849,.1829985,.3457713,,,
26mar2020,.0767528,0,.1582517,.2792967,.1979103,.3606831,,,
27mar2020,.0705659,0,.1520648,.2731098,.1917234,.3544962,,,
28mar2020,.0575919,0,.1390908,.2601358,.1787494,.3415222,,,
29mar2020,.0910835,.0095846,.1725825,.2936274,.2122411,.3750138,,,
30mar2020,.0489827,0,.1304816,.2515266,.1701402,.332913,,,
31mar2020,.0544358,0,.1359347,.2569797,.1755933,.3383661,,,
01apr2020,.061841,0,.1433399,.2643849,.1829985,.3457713,,,
02apr2020,.0767528,0,.1582517,.2792967,.1979103,.3606831,,,
03apr2020,.0705659,0,.1520648,.2731098,.1917234,.3544962,,,
04apr2020,.0575919,0,.1390908,.2601358,.1787494,.3415222,,,
05apr2020,.0910835,.0095846,.1725825,.2936274,.2122411,.3750138,,,
06apr2020,.0489827,0,.1304816,.2515266,.1701402,.332913,,,
13mar2020,.1841824,.100123,.2682417,.2675585,.1861721,.3489448,,,
14mar2020,.1712084,.087149,.2552677,.2545844,.1731981,.3359708,,,
15mar2020,.2047,.1206406,.2887594,.2880761,.2066897,.3694625,,,
16mar2020,.1625992,.0785398,.2466585,.2459752,.1645889,.3273616,,,
17mar2020,.1680523,.0839929,.2521116,.2514283,.1700419,.3328147,,,
18mar2020,.1754575,.0913981,.2595168,.2588336,.1774472,.3402199,,,
19mar2020,.1903693,.1063099,.2744287,.2737454,.192359,.3551317,,,
20mar2020,.1841824,.100123,.2682417,.2675585,.1861721,.3489448,,,
21mar2020,.1712084,.087149,.2552677,.2545844,.1731981,.3359708,,,
22mar2020,.0855322,.0040333,.1670311,.2880761,.2066897,.3694625,,,
23mar2020,.0434313,0,.1249303,.2459752,.1645889,.3273616,,,
24mar2020,.0488844,0,.1303834,.2514283,.1700419,.3328147,,,
25mar2020,.0562896,0,.1377886,.2588336,.1774472,.3402199,,,
26mar2020,.0712015,0,.1527004,.2737454,.192359,.3551317,,,
27mar2020,.0650145,0,.1465135,.2675585,.1861721,.3489448,,,
28mar2020,.0520405,0,.1335395,.2545844,.1731981,.3359708,,,
29mar2020,.0855322,.0040333,.1670311,.2880761,.2066897,.3694625,,,
30mar2020,.0434313,0,.1249303,.2459752,.1645889,.3273616,,,
31mar2020,.0488844,0,.1303834,.2514283,.1700419,.3328147,,,
01apr2020,.0562896,0,.1377886,.2588336,.1774472,.3402199,,,
02apr2020,.0712015,0,.1527004,.2737454,.192359,.3551317,,,
03apr2020,.0650145,0,.1465135,.2675585,.1861721,.3489448,,,
04apr2020,.0520405,0,.1335395,.2545844,.1731981,.3359708,,,
05apr2020,.0855322,.0040333,.1670311,.2880761,.2066897,.3694625,,,
06apr2020,.0434313,0,.1249303,.2459752,.1645889,.3273616,,,
20mar2020,.2303125,.1462531,.3143719,.3136885,.2323022,.3950749,,,
21mar2020,.2173385,.1332791,.3013978,.3007146,.2193282,.3821009,,,
22mar2020,.1316623,.0501634,.2131612,.3342062,.2528198,.4155926,,,
23mar2020,.0895614,.0080625,.1710604,.2921053,.210719,.3734917,,,
24mar2020,.0950145,.0135156,.1765134,.2975584,.2161721,.3789448,,,
25mar2020,.1024197,.0209208,.1839187,.3049636,.2235772,.38635,,,
26mar2020,.1173316,.0358326,.1988305,.3198754,.2384891,.4012618,,,
27mar2020,.1111446,.0296457,.1926436,.3136885,.2323022,.3950749,,,
28mar2020,.0981706,.0166717,.1796696,.3007146,.2193282,.3821009,,,
29mar2020,.1316623,.0501634,.2131612,.3342062,.2528198,.4155926,,,
30mar2020,.0895614,.0080625,.1710604,.2921053,.210719,.3734917,,,
31mar2020,.0950145,.0135156,.1765134,.2975584,.2161721,.3789448,,,
01apr2020,.1024197,.0209208,.1839187,.3049636,.2235772,.38635,,,
02apr2020,.1173316,.0358326,.1988305,.3198754,.2384891,.4012618,,,
03apr2020,.1111446,.0296457,.1926436,.3136885,.2323022,.3950749,,,
04apr2020,.0981706,.0166717,.1796696,.3007146,.2193282,.3821009,,,
05apr2020,.1316623,.0501634,.2131612,.3342062,.2528198,.4155926,,,
06apr2020,.0895614,.0080625,.1710604,.2921053,.210719,.3734917,,,
07mar2020,.2155656,.1341792,.296952,.2155656,.1341792,.296952,,,
08mar2020,.2659697,.169983,.3619564,.2490573,.1676709,.3304437,,,
09mar2020,.2238689,.1278822,.3198556,.2069564,.1255701,.2883428,,,
10mar2020,.1555869,.066384,.2447898,.2124095,.1310232,.2937959,,,
11mar2020,.1364387,.0523793,.220498,.2198147,.1384283,.3012011,,,
12mar2020,.1513505,.0672911,.2354099,.2347266,.1533402,.3161129,,,
13mar2020,.1451636,.0611042,.2292229,.2285396,.1471533,.309926,,,
14mar2020,.1321896,.0481302,.2162489,.2155656,.1341792,.296952,,,
15mar2020,.1656812,.0816218,.2497406,.2490573,.1676709,.3304437,,,
16mar2020,.1235804,.039521,.2076397,.2069564,.1255701,.2883428,,,
19mar2020,.1513505,.0672911,.2354099,.2347266,.1533402,.3161129,,,
20mar2020,.1451636,.0611042,.2292229,.2285396,.1471533,.309926,,,
21mar2020,.1321896,.0481302,.2162489,.2155656,.1341792,.296952,,,
22mar2020,.0465134,0,.1280123,.2490573,.1676709,.3304437,,,
23mar2020,.0044125,0,.0859115,.2069564,.1255701,.2883428,,,
24mar2020,.0098656,0,.0913646,.2124095,.1310232,.2937959,,,
25mar2020,.0172708,0,.0987698,.2198147,.1384283,.3012011,,,
26mar2020,.0321827,0,.1136816,.2347266,.1533402,.3161129,,,
27mar2020,.0259957,0,.1074947,.2285396,.1471533,.309926,,,
28mar2020,.0130217,0,.0945207,.2155656,.1341792,.296952,,,
29mar2020,.0465134,0,.1280123,.2490573,.1676709,.3304437,,,
30mar2020,.0044125,0,.0859115,.2069564,.1255701,.2883428,,,
31mar2020,.0098656,0,.0913646,.2124095,.1310232,.2937959,,,
01apr2020,.0172708,0,.0987698,.2198147,.1384283,.3012011,,,
02apr2020,.0321827,0,.1136816,.2347266,.1533402,.3161129,,,
03apr2020,.0259957,0,.1074947,.2285396,.1471533,.309926,,,
04apr2020,.0130217,0,.0945207,.2155656,.1341792,.296952,,,
05apr2020,.0465134,0,.1280123,.2490573,.1676709,.3304437,,,
06apr2020,.0044125,0,.0859115,.2069564,.1255701,.2883428,,,
12mar2020,.177571,.0935116,.2616304,.2609471,.1795607,.3423335,,,
13mar2020,.1713841,.0873247,.2554435,.2547602,.1733738,.3361466,,,
14mar2020,.1584101,.0743507,.2424695,.2417862,.1603998,.3231726,,,
15mar2020,.1919017,.1078424,.2759611,.2752778,.1938915,.3566642,,,
16mar2020,.1498009,.0657415,.2338603,.233177,.1517906,.3145634,,,
17mar2020,.155254,.0711946,.2393134,.2386301,.1572437,.3200165,,,
20mar2020,.1713841,.0873247,.2554435,.2547602,.1733738,.3361466,,,
21mar2020,.1584101,.0743507,.2424695,.2417862,.1603998,.3231726,,,
22mar2020,.0727339,0,.1542328,.2752778,.1938915,.3566642,,,
23mar2020,.0306331,0,.112132,.233177,.1517906,.3145634,,,
24mar2020,.0360862,0,.1175851,.2386301,.1572437,.3200165,,,
25mar2020,.0434914,0,.1249903,.2460353,.1646489,.3274217,,,
26mar2020,.0584032,0,.1399021,.2609471,.1795607,.3423335,,,
27mar2020,.0522163,0,.1337152,.2547602,.1733738,.3361466,,,
28mar2020,.0392423,0,.1207412,.2417862,.1603998,.3231726,,,
29mar2020,.0727339,0,.1542328,.2752778,.1938915,.3566642,,,
30mar2020,.0306331,0,.112132,.233177,.1517906,.3145634,,,
31mar2020,.0360862,0,.1175851,.2386301,.1572437,.3200165,,,
01apr2020,.0434914,0,.1249903,.2460353,.1646489,.3274217,,,
02apr2020,.0584032,0,.1399021,.2609471,.1795607,.3423335,,,
03apr2020,.0522163,0,.1337152,.2547602,.1733738,.3361466,,,
04apr2020,.0392423,0,.1207412,.2417862,.1603998,.3231726,,,
05apr2020,.0727339,0,.1542328,.2752778,.1938915,.3566642,,,
06apr2020,.0306331,0,.112132,.233177,.1517906,.3145634,,,
07mar2020,.2463051,.1649187,.3276915,.2463051,.1649187,.3276915,,,
08mar2020,.2967092,.2007224,.3926958,.2797967,.1984103,.3611831,,,
09mar2020,.2546083,.1586216,.350595,.2376959,.1563095,.3190823,,,
10mar2020,.1863264,.0971234,.2755293,.243149,.1617626,.3245354,,,
11mar2020,.1671781,.0831187,.2512375,.2505542,.1691678,.3319406,,,
12mar2020,.1820899,.0980305,.2661493,.265466,.1840796,.3468524,,,
13mar2020,.175903,.0918436,.2599624,.2592791,.1778927,.3406655,,,
14mar2020,.162929,.0788696,.2469884,.2463051,.1649187,.3276915,,,
15mar2020,.1964207,.1123613,.28048,.2797967,.1984103,.3611831,,,
16mar2020,.1543198,.0702604,.2383792,.2376959,.1563095,.3190823,,,
17mar2020,.1597729,.0757135,.2438323,.243149,.1617626,.3245354,,,
18mar2020,.1671781,.0831187,.2512375,.2505542,.1691678,.3319406,,,
19mar2020,.1820899,.0980305,.2661493,.265466,.1840796,.3468524,,,
20mar2020,.175903,.0918436,.2599624,.2592791,.1778927,.3406655,,,
21mar2020,.162929,.0788696,.2469884,.2463051,.1649187,.3276915,,,
22mar2020,.0772528,0,.1587518,.2797967,.1984103,.3611831,,,
23mar2020,.035152,0,.1166509,.2376959,.1563095,.3190823,,,
24mar2020,.0406051,0,.122104,.243149,.1617626,.3245354,,,
25mar2020,.0480103,0,.1295092,.2505542,.1691678,.3319406,,,
26mar2020,.0629221,0,.144421,.265466,.1840796,.3468524,,,
27mar2020,.0567352,0,.1382341,.2592791,.1778927,.3406655,,,
28mar2020,.0437612,0,.1252601,.2463051,.1649187,.3276915,,,
29mar2020,.0772528,0,.1587518,.2797967,.1984103,.3611831,,,
30mar2020,.035152,0,.1166509,.2376959,.1563095,.3190823,,,
31mar2020,.0406051,0,.122104,.243149,.1617626,.3245354,,,
01apr2020,.0480103,0,.1295092,.2505542,.1691678,.3319406,,,
02apr2020,.0629221,0,.144421,.265466,.1840796,.3468524,,,
03apr2020,.0567352,0,.1382341,.2592791,.1778927,.3406655,,,
04apr2020,.0437612,0,.1252601,.2463051,.1649187,.3276915,,,
05apr2020,.0772528,0,.1587518,.2797967,.1984103,.3611831,,,
06apr2020,.035152,0,.1166509,.2376959,.1563095,.3190823,,,
18mar2020,.2118859,.1278265,.2959453,.2952619,.2138756,.3766483,,,
19mar2020,.2267977,.1427383,.3108571,.3101738,.2287874,.3915602,,,
20mar2020,.2206108,.1365514,.3046702,.3039868,.2226005,.3853732,,,
21mar2020,.2076368,.1235774,.2916962,.2910129,.2096265,.3723992,,,
22mar2020,.1219606,.0404617,.2034595,.3245045,.2431181,.4058909,,,
23mar2020,.0798598,0,.1613587,.2824036,.2010173,.36379,,,
24mar2020,.0853129,.0038139,.1668118,.2878568,.2064704,.3692431,,,
25mar2020,.092718,.0112191,.174217,.2952619,.2138756,.3766483,,,
26mar2020,.1076299,.026131,.1891288,.3101738,.2287874,.3915602,,,
27mar2020,.101443,.019944,.1829419,.3039868,.2226005,.3853732,,,
28mar2020,.088469,.00697,.1699679,.2910129,.2096265,.3723992,,,
29mar2020,.1219606,.0404617,.2034595,.3245045,.2431181,.4058909,,,
30mar2020,.0798598,0,.1613587,.2824036,.2010173,.36379,,,
31mar2020,.0853129,.0038139,.1668118,.2878568,.2064704,.3692431,,,
01apr2020,.092718,.0112191,.174217,.2952619,.2138756,.3766483,,,
02apr2020,.1076299,.026131,.1891288,.3101738,.2287874,.3915602,,,
03apr2020,.101443,.019944,.1829419,.3039868,.2226005,.3853732,,,
04apr2020,.088469,.00697,.1699679,.2910129,.2096265,.3723992,,,
05apr2020,.1219606,.0404617,.2034595,.3245045,.2431181,.4058909,,,
06apr2020,.0798598,0,.1613587,.2824036,.2010173,.36379,,,
13mar2020,.192523,.1190849,.2659611,.3818595,.3004731,.4632459,,,
14mar2020,.179549,.1061109,.2529871,.3688855,.2874991,.4502719,,,
15mar2020,.2130407,.1396026,.2864788,.4023772,.3209908,.4837635,,,
16mar2020,.1709398,.0975017,.2443779,.3602763,.2788899,.4416627,,,
17mar2020,.1763929,.1029548,.249831,.3657294,.284343,.4471158,,,
18mar2020,.1837981,.11036,.2572362,.3731346,.2917482,.454521,,,
19mar2020,.1987099,.1252718,.272148,.3880464,.3066601,.4694328,,,
20mar2020,.192523,.1190849,.2659611,.3818595,.3004731,.4632459,,,
21mar2020,.179549,.1061109,.2529871,.3688855,.2874991,.4502719,,,
22mar2020,.0938729,.0192835,.1684622,.4023772,.3209908,.4837635,,,
23mar2020,.051772,0,.1263614,.3602763,.2788899,.4416627,,,
24mar2020,.0572251,0,.1318145,.3657294,.284343,.4471158,,,
25mar2020,.0646303,0,.1392197,.3731346,.2917482,.454521,,,
26mar2020,.0795421,.0049528,.1541315,.3880464,.3066601,.4694328,,,
27mar2020,.0733552,0,.1479446,.3818595,.3004731,.4632459,,,
28mar2020,.0603812,0,.1349705,.3688855,.2874991,.4502719,,,
29mar2020,.0938729,.0192835,.1684622,.4023772,.3209908,.4837635,,,
30mar2020,.051772,0,.1263614,.3602763,.2788899,.4416627,,,
31mar2020,.0572251,0,.1318145,.3657294,.284343,.4471158,,,
01apr2020,.0646303,0,.1392197,.3731346,.2917482,.454521,,,
02apr2020,.0795421,.0049528,.1541315,.3880464,.3066601,.4694328,,,
03apr2020,.0733552,0,.1479446,.3818595,.3004731,.4632459,,,
04apr2020,.0603812,0,.1349705,.3688855,.2874991,.4502719,,,
05apr2020,.0938729,.0192835,.1684622,.4023772,.3209908,.4837635,,,
06apr2020,.051772,0,.1263614,.3602763,.2788899,.4416627,,,
06mar2020,.3180858,.2343861,.4017856,.3773755,.2959891,.4587619,,,
07mar2020,.3051119,.2214121,.3888116,.3644015,.2830151,.4457879,,,
08mar2020,.2351101,.1536709,.3165493,.3978931,.3165067,.4792795,,,
09mar2020,.1930093,.1115701,.2744484,.3557923,.2744059,.4371787,,,
12mar2020,.1942259,.1207878,.267664,.3835624,.302176,.4649488,,,
13mar2020,.188039,.1146009,.2614771,.3773755,.2959891,.4587619,,,
14mar2020,.175065,.1016269,.2485031,.3644015,.2830151,.4457879,,,
15mar2020,.2085567,.1351185,.2819948,.3978931,.3165067,.4792795,,,
16mar2020,.1664558,.0930177,.2398939,.3557923,.2744059,.4371787,,,
17mar2020,.1719089,.0984708,.245347,.3612454,.279859,.4426318,,,
18mar2020,.1793141,.105876,.2527522,.3686506,.2872642,.450037,,,
19mar2020,.1942259,.1207878,.267664,.3835624,.302176,.4649488,,,
20mar2020,.188039,.1146009,.2614771,.3773755,.2959891,.4587619,,,
21mar2020,.175065,.1016269,.2485031,.3644015,.2830151,.4457879,,,
22mar2020,.1090491,.0291293,.1889689,.3978931,.3165067,.4792795,,,
23mar2020,.0669483,0,.1468681,.3557923,.2744059,.4371787,,,
24mar2020,.0724014,0,.1523212,.3612454,.279859,.4426318,,,
25mar2020,.0798066,0,.1597264,.3686506,.2872642,.450037,,,
26mar2020,.0947184,.0147986,.1746382,.3835624,.302176,.4649488,,,
27mar2020,.0885315,.0086117,.1684513,.3773755,.2959891,.4587619,,,
28mar2020,.0755575,0,.1554773,.3644015,.2830151,.4457879,,,
29mar2020,.1090491,.0291293,.1889689,.3978931,.3165067,.4792795,,,
30mar2020,.0669483,0,.1468681,.3557923,.2744059,.4371787,,,
31mar2020,.0724014,0,.1523212,.3612454,.279859,.4426318,,,
