t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
15mar2020,,.2116065,.1367341,.2864788,,.4032435,.3193368,.4871501
16mar2020,,.1695009,.0946285,.2443732,,.3611379,.2772312,.4450445
17mar2020,,.1749961,.1001237,.2498685,,.3666331,.2827264,.4505398
18mar2020,,.1824191,.1075468,.2572915,,.3740562,.2901495,.4579628
19mar2020,,.1973318,.1224594,.2722042,,.3889688,.3050621,.4728755
20mar2020,,.1911209,.1162485,.2659933,,.3827579,.2988513,.4666646
21mar2020,,.1781473,.1032749,.2530197,,.3697843,.2858776,.453691
22mar2020,,.0926484,.0170063,.1682905,,.4032435,.3193368,.4871501
23mar2020,,.0505428,0,.1261849,,.3611379,.2772312,.4450445
24mar2020,,.056038,0,.1316801,,.3666331,.2827264,.4505398
25mar2020,,.0634611,0,.1391032,,.3740562,.2901495,.4579628
26mar2020,,.0783737,.0027316,.1540158,,.3889688,.3050621,.4728755
27mar2020,,.0721628,0,.1478049,,.3827579,.2988513,.4666646
28mar2020,,.0591892,0,.1348313,,.3697843,.2858776,.453691
29mar2020,,.0926484,.0170063,.1682905,,.4032435,.3193368,.4871501
30mar2020,,.0505428,0,.1261849,,.3611379,.2772312,.4450445
31mar2020,,.056038,0,.1316801,,.3666331,.2827264,.4505398
01apr2020,,.0634611,0,.1391032,,.3740562,.2901495,.4579628
02apr2020,,.0783737,.0027316,.1540158,,.3889688,.3050621,.4728755
03apr2020,,.0721628,0,.1478049,,.3827579,.2988513,.4666646
04apr2020,,.0591892,0,.1348313,,.3697843,.2858776,.453691
05apr2020,,.0926484,.0170063,.1682905,,.4032435,.3193368,.4871501
06apr2020,,.0505428,0,.1261849,,.3611379,.2772312,.4450445
22mar2020,,.1674117,.0831262,.2516972,,.3695019,.2855953,.4534086
23mar2020,,.1253061,.0410206,.2095916,,.3273963,.2434897,.411303
24mar2020,,.1308013,.0465158,.2150868,,.3328916,.2489849,.4167982
25mar2020,,.1382244,.0539389,.2225098,,.3403146,.2564079,.4242213
26mar2020,,.153137,.0688515,.2374225,,.3552273,.2713206,.4391339
27mar2020,,.1469261,.0626407,.2312116,,.3490164,.2651097,.432923
28mar2020,,.1339525,.049667,.218238,,.3360428,.2521361,.4199494
29mar2020,,.1674117,.0831262,.2516972,,.3695019,.2855953,.4534086
30mar2020,,.1253061,.0410206,.2095916,,.3273963,.2434897,.411303
31mar2020,,.1308013,.0465158,.2150868,,.3328916,.2489849,.4167982
01apr2020,,.1382244,.0539389,.2225098,,.3403146,.2564079,.4242213
02apr2020,,.153137,.0688515,.2374225,,.3552273,.2713206,.4391339
03apr2020,,.1469261,.0626407,.2312116,,.3490164,.2651097,.432923
04apr2020,,.1339525,.049667,.218238,,.3360428,.2521361,.4199494
05apr2020,,.1674117,.0831262,.2516972,,.3695019,.2855953,.4534086
06apr2020,,.1253061,.0410206,.2095916,,.3273963,.2434897,.411303
27feb2020,,.3560744,.2721678,.4399811,,.3560744,.2721678,.4399811
28feb2020,,.3498636,.2659569,.4337702,,.3498636,.2659569,.4337702
29feb2020,,.3368899,.2529833,.4207966,,.3368899,.2529833,.4207966
01mar2020,,.3106411,.2278906,.3933917,,.3703491,.2864424,.4542558
02mar2020,,.2685355,.1857849,.3512861,,.3282435,.2443368,.4121501
03mar2020,,.2740307,.1912802,.3567813,,.3337387,.249832,.4176454
04mar2020,,.2814538,.1987032,.3642044,,.3411618,.2572551,.4250684
05mar2020,,.2963665,.2136159,.379117,,.3560744,.2721678,.4399811
06mar2020,,.2901556,.207405,.3729062,,.3498636,.2659569,.4337702
07mar2020,,.277182,.1944314,.3599325,,.3368899,.2529833,.4207966
08mar2020,,.2054741,.1229979,.2879502,,.3703491,.2864424,.4542558
09mar2020,,.1633685,.0808923,.2458446,,.3282435,.2443368,.4121501
12mar2020,,.1644374,.089565,.2393098,,.3560744,.2721678,.4399811
13mar2020,,.1582265,.0833542,.2330989,,.3498636,.2659569,.4337702
14mar2020,,.1452529,.0703805,.2201253,,.3368899,.2529833,.4207966
15mar2020,,.1787121,.1038397,.2535844,,.3703491,.2864424,.4542558
16mar2020,,.1366065,.0617341,.2114788,,.3282435,.2443368,.4121501
17mar2020,,.1421017,.0672293,.2169741,,.3337387,.249832,.4176454
18mar2020,,.1495247,.0746524,.2243971,,.3411618,.2572551,.4250684
19mar2020,,.1644374,.089565,.2393098,,.3560744,.2721678,.4399811
20mar2020,,.1582265,.0833542,.2330989,,.3498636,.2659569,.4337702
21mar2020,,.1452529,.0703805,.2201253,,.3368899,.2529833,.4207966
22mar2020,,.0787826,0,.1609527,,.3703491,.2864424,.4542558
23mar2020,,.036677,0,.1188471,,.3282435,.2443368,.4121501
24mar2020,,.0421722,0,.1243424,,.3337387,.249832,.4176454
25mar2020,,.0495953,0,.1317654,,.3411618,.2572551,.4250684
26mar2020,,.0645079,0,.1466781,,.3560744,.2721678,.4399811
27mar2020,,.0582971,0,.1404672,,.3498636,.2659569,.4337702
28mar2020,,.0453234,0,.1274936,,.3368899,.2529833,.4207966
29mar2020,,.0787826,0,.1609527,,.3703491,.2864424,.4542558
30mar2020,,.036677,0,.1188471,,.3282435,.2443368,.4121501
31mar2020,,.0421722,0,.1243424,,.3337387,.249832,.4176454
01apr2020,,.0495953,0,.1317654,,.3411618,.2572551,.4250684
02apr2020,,.0645079,0,.1466781,,.3560744,.2721678,.4399811
03apr2020,,.0582971,0,.1404672,,.3498636,.2659569,.4337702
04apr2020,,.0453234,0,.1274936,,.3368899,.2529833,.4207966
05apr2020,,.0787826,0,.1609527,,.3703491,.2864424,.4542558
