t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
18feb2020,,.2977774,.1146981,.4808566,,.2977774,.1146981,.4808566
19feb2020,,.3019868,.1189075,.4850661,,.3019868,.1189075,.4850661
20feb2020,,.3768287,.3500512,.4036062,,.3768287,.3500512,.4036062
21feb2020,,.3400145,.1569352,.5230938,,.3400145,.1569352,.5230938
22feb2020,,.3045265,.1214473,.4876058,,.3045265,.1214473,.4876058
23feb2020,,.3099259,.1268466,.4930052,,.3099259,.1268466,.4930052
24feb2020,,.1841892,.0945069,.2738716,,.2854641,.1023848,.4685434
25feb2020,,.1965025,.1068201,.2861849,,.2977774,.1146981,.4808566
26feb2020,,.2007119,.1110296,.2903943,,.3019868,.1189075,.4850661
27feb2020,,.2013479,.1116655,.2910303,,.3026228,.1195435,.485702
28feb2020,,.1374648,.0930996,.18183,,.3400145,.1569352,.5230938
29feb2020,,.1211315,.0946966,.1475665,,.3444692,.1468589,.5420795
01mar2020,,.0865882,.058303,.1148734,,.3099259,.1268466,.4930052
02mar2020,,.0621264,.0338412,.0904116,,.2854641,.1023848,.4685434
03mar2020,,.0744397,.0461545,.1027249,,.2977774,.1146981,.4808566
04mar2020,,.0786491,.0503639,.1069343,,.3019868,.1189075,.4850661
05mar2020,,.0792851,.0509999,.1075703,,.3026228,.1195435,.485702
06mar2020,,.1166768,.0883916,.144962,,.3400145,.1569352,.5230938
07mar2020,,.0811889,.0529037,.109474,,.3045265,.1214473,.4876058
08mar2020,,.0865882,.058303,.1148734,,.3099259,.1268466,.4930052
09mar2020,,.0621264,.0338412,.0904116,,.2854641,.1023848,.4685434
10mar2020,,.0744397,.0461545,.1027249,,.2977774,.1146981,.4808566
11mar2020,,.0578611,.0401765,.0755457,,.3019868,.1189075,.4850661
12mar2020,,.0584971,.0408125,.0761817,,.3026228,.1195435,.485702
13mar2020,,.0958888,.0782042,.1135734,,.3400145,.1569352,.5230938
14mar2020,,.0604009,.0427163,.0780855,,.3045265,.1214473,.4876058
15mar2020,,.0658002,.0481156,.0834848,,.3099259,.1268466,.4930052
16mar2020,,.0205504,0,.0430527,,.2854641,.1023848,.4685434
17mar2020,,.0328637,.0103614,.055366,,.2977774,.1146981,.4808566
18mar2020,,.0162851,0,.0534453,,.3019868,.1189075,.4850661
19mar2020,,.0169211,0,.0540812,,.3026228,.1195435,.485702
20mar2020,,.0543129,.0171527,.091473,,.3400145,.1569352,.5230938
21mar2020,,.0188249,0,.055985,,.3045265,.1214473,.4876058
22mar2020,,.0189592,0,.0592176,,.2996158,.1212299,.4780017
23mar2020,,.0048075,0,.0371639,,.2854641,.1023848,.4685434
24mar2020,,.0171207,0,.0494771,,.2977774,.1146981,.4808566
25mar2020,,.0213301,0,.0536865,,.3019868,.1189075,.4850661
26mar2020,,.0219661,0,.0543225,,.3026228,.1195435,.485702
27mar2020,,.0256626,0,.0947385,,.3012742,.1307565,.471792
28mar2020,,.0289149,0,.0586992,,.3045265,.1214473,.4876058
29mar2020,,.0343143,.00453,.0640986,,.3099259,.1268466,.4930052
30mar2020,,.0098525,0,.0396368,,.2854641,.1023848,.4685434
31mar2020,,.0221658,0,.05195,,.2977774,.1146981,.4808566
01apr2020,,.0314202,.0013972,.0614431,,.3019868,.1189075,.4850661
02apr2020,,.0320562,.0020332,.0620791,,.3026228,.1195435,.485702
03apr2020,,.0694479,.0394249,.0994709,,.3400145,.1569352,.5230938
04apr2020,,.0339599,.003937,.0639829,,.3045265,.1214473,.4876058
05apr2020,,.0444043,.0113928,.0774158,,.3099259,.1268466,.4930052
06apr2020,,.0199425,0,.052954,,.2854641,.1023848,.4685434
21feb2020,,.3049466,.2152643,.394629,,.4062215,.2231422,.5893008
22feb2020,,.2694587,.1797763,.3591411,,.3707335,.1876543,.5538128
23feb2020,,.274858,.1851757,.3645404,,.3761329,.1930536,.5592121
24feb2020,,.2503962,.1607139,.3400786,,.3516711,.1685918,.5347503
25feb2020,,.2627095,.1730271,.3523919,,.3639844,.1809051,.5470636
26feb2020,,.2669189,.1772365,.3566013,,.3681938,.1851145,.551273
27feb2020,,.2675549,.1778725,.3572373,,.3688298,.1857505,.551909
28feb2020,,.2036718,.1593066,.248037,,.4062215,.2231422,.5893008
29feb2020,,.1873385,.1609036,.2137735,,.4106762,.2130659,.6082865
01mar2020,,.1527952,.12451,.1810804,,.3761329,.1930536,.5592121
