t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter2,ub_counter2,m_y_actual,m_y_counter,day_avg
28feb2020,.0156809,0,.0348576,.1751713,.1400824,.2102601,,,
29feb2020,.0156809,0,.0348576,.1751713,.1400824,.2102601,,,
01mar2020,.0156809,0,.0348576,.1751713,.1400824,.2102601,,,
02mar2020,.0156809,0,.0348576,.1751713,.1400824,.2102601,,,
03mar2020,.0156809,0,.0348576,.1751713,.1400824,.2102601,,,
08feb2020,.0676531,.0451916,.0901145,.1621419,.1270531,.1972308,,,
09feb2020,.0676531,.0451916,.0901145,.1621419,.1270531,.1972308,,,
10feb2020,.0676531,.0451916,.0901145,.1621419,.1270531,.1972308,,,
11feb2020,.0676531,.0451916,.0901145,.1621419,.1270531,.1972308,,,
12feb2020,.0676531,.0451916,.0901145,.1621419,.1270531,.1972308,,,
13feb2020,.0655114,.0439113,.0871115,.1600002,.1243263,.1956742,,,
14feb2020,.0270238,.006678,.0473696,.1621419,.1270531,.1972308,,,
15feb2020,.0270238,.006678,.0473696,.1621419,.1270531,.1972308,,,
16feb2020,.0270238,.006678,.0473696,.1621419,.1270531,.1972308,,,
17feb2020,.0270238,.006678,.0473696,.1621419,.1270531,.1972308,,,
18feb2020,.0270238,.006678,.0473696,.1621419,.1270531,.1972308,,,
19feb2020,.0270238,.006678,.0473696,.1621419,.1270531,.1972308,,,
20feb2020,.0190037,0,.0388401,.1541218,.1190486,.1891951,,,
21feb2020,.0092523,0,.0289742,.1621419,.1270531,.1972308,,,
22feb2020,.0092523,0,.0289742,.1621419,.1270531,.1972308,,,
27feb2020,.0092523,0,.0289742,.1621419,.1270531,.1972308,,,
28feb2020,.0026516,0,.0218283,.1621419,.1270531,.1972308,,,
29feb2020,.0026516,0,.0218283,.1621419,.1270531,.1972308,,,
01mar2020,.0026516,0,.0218283,.1621419,.1270531,.1972308,,,
02mar2020,.0026516,0,.0218283,.1621419,.1270531,.1972308,,,
03mar2020,.0026516,0,.0218283,.1621419,.1270531,.1972308,,,
03feb2020,.1653356,.1302468,.2004244,.1653356,.1302468,.2004244,,,
04feb2020,.1653356,.1302468,.2004244,.1653356,.1302468,.2004244,,,
05feb2020,.1653356,.1302468,.2004244,.1653356,.1302468,.2004244,,,
06feb2020,.0473887,.0231068,.0716706,.1418775,.1132171,.1705379,,,
07feb2020,.0708468,.0483853,.0933082,.1653356,.1302468,.2004244,,,
08feb2020,.0708468,.0483853,.0933082,.1653356,.1302468,.2004244,,,
09feb2020,.0708468,.0483853,.0933082,.1653356,.1302468,.2004244,,,
10feb2020,.0708468,.0483853,.0933082,.1653356,.1302468,.2004244,,,
11feb2020,.0708468,.0483853,.0933082,.1653356,.1302468,.2004244,,,
12feb2020,.0708468,.0483853,.0933082,.1653356,.1302468,.2004244,,,
13feb2020,.0687051,.047105,.0903051,.1631939,.1275199,.1988679,,,
14feb2020,.0302175,.0098717,.0505632,.1653356,.1302468,.2004244,,,
15feb2020,.0302175,.0098717,.0505632,.1653356,.1302468,.2004244,,,
16feb2020,.0302175,.0098717,.0505632,.1653356,.1302468,.2004244,,,
17feb2020,.0302175,.0098717,.0505632,.1653356,.1302468,.2004244,,,
18feb2020,.0302175,.0098717,.0505632,.1653356,.1302468,.2004244,,,
19feb2020,.0302175,.0098717,.0505632,.1653356,.1302468,.2004244,,,
20feb2020,.0221974,.002361,.0420337,.1573155,.1222422,.1923887,,,
21feb2020,.012446,0,.0321678,.1653356,.1302468,.2004244,,,
22feb2020,.012446,0,.0321678,.1653356,.1302468,.2004244,,,
23feb2020,.012446,0,.0321678,.1653356,.1302468,.2004244,,,
24feb2020,.012446,0,.0321678,.1653356,.1302468,.2004244,,,
25feb2020,.012446,0,.0321678,.1653356,.1302468,.2004244,,,
26feb2020,.012446,0,.0321678,.1653356,.1302468,.2004244,,,
27feb2020,.012446,0,.0321678,.1653356,.1302468,.2004244,,,
28feb2020,.0058453,0,.025022,.1653356,.1302468,.2004244,,,
29feb2020,.0058453,0,.025022,.1653356,.1302468,.2004244,,,
01mar2020,.0058453,0,.025022,.1653356,.1302468,.2004244,,,
02mar2020,.0058453,0,.025022,.1653356,.1302468,.2004244,,,
03mar2020,.0058453,0,.025022,.1653356,.1302468,.2004244,,,
04mar2020,.0058453,0,.025022,.1653356,.1302468,.2004244,,,
05mar2020,.008828,0,.0292977,.1683183,.1313025,.2053341,,,
02feb2020,.1472049,.112116,.1822937,.1472049,.112116,.1822937,,,
03feb2020,.1472049,.112116,.1822937,.1472049,.112116,.1822937,,,
04feb2020,.1472049,.112116,.1822937,.1472049,.112116,.1822937,,,
05feb2020,.052716,.0302546,.0751775,.1472049,.112116,.1822937,,,
06feb2020,.029258,.0049761,.0535398,.1237468,.0950864,.1524072,,,
07feb2020,.052716,.0302546,.0751775,.1472049,.112116,.1822937,,,
08feb2020,.052716,.0302546,.0751775,.1472049,.112116,.1822937,,,
09feb2020,.052716,.0302546,.0751775,.1472049,.112116,.1822937,,,
10feb2020,.052716,.0302546,.0751775,.1472049,.112116,.1822937,,,
11feb2020,.052716,.0302546,.0751775,.1472049,.112116,.1822937,,,
12feb2020,.052716,.0302546,.0751775,.1472049,.112116,.1822937,,,
13feb2020,.009945,0,.0316755,.1450632,.1093892,.1807372,,,
14feb2020,.0120867,0,.0324325,.1472049,.112116,.1822937,,,
15feb2020,.0120867,0,.0324325,.1472049,.112116,.1822937,,,
16feb2020,.0120867,0,.0324325,.1472049,.112116,.1822937,,,
17feb2020,.0120867,0,.0324325,.1472049,.112116,.1822937,,,
18feb2020,.0120867,0,.0324325,.1472049,.112116,.1822937,,,
19feb2020,.0120867,0,.0324325,.1472049,.112116,.1822937,,,
20feb2020,0,0,.0057189,.1391848,.1041115,.174258,,,
21feb2020,0,0,.0140371,.1472049,.112116,.1822937,,,
22feb2020,0,0,.0140371,.1472049,.112116,.1822937,,,
23feb2020,0,0,.0140371,.1472049,.112116,.1822937,,,
24feb2020,0,0,.0140371,.1472049,.112116,.1822937,,,
25feb2020,0,0,.0140371,.1472049,.112116,.1822937,,,
26feb2020,0,0,.0140371,.1472049,.112116,.1822937,,,
27feb2020,0,0,.0068912,.1472049,.112116,.1822937,,,
28feb2020,0,0,.0068912,.1472049,.112116,.1822937,,,
29feb2020,0,0,.0068912,.1472049,.112116,.1822937,,,
01mar2020,0,0,.0068912,.1472049,.112116,.1822937,,,
02mar2020,0,0,.0068912,.1472049,.112116,.1822937,,,
03mar2020,0,0,.0068912,.1472049,.112116,.1822937,,,
04mar2020,0,0,.0068912,.1472049,.112116,.1822937,,,
05mar2020,0,0,.0118833,.1501876,.1131718,.1872033,,,
04mar2020,0,0,.0184023,.1587159,.123627,.1938047,,,
05mar2020,.0007745,0,.0233943,.1616986,.1246828,.1987143,,,
12feb2020,.0572672,.0348057,.0797286,.151756,.1166672,.1868449,,,
13feb2020,.0144962,0,.0362267,.1496143,.1139404,.1852883,,,
14feb2020,.0166379,0,.0369837,.151756,.1166672,.1868449,,,
15feb2020,.0166379,0,.0369837,.151756,.1166672,.1868449,,,
16feb2020,.0166379,0,.0369837,.151756,.1166672,.1868449,,,
17feb2020,.0166379,0,.0369837,.151756,.1166672,.1868449,,,
18feb2020,.0166379,0,.0369837,.151756,.1166672,.1868449,,,
19feb2020,.0166379,0,.0369837,.151756,.1166672,.1868449,,,
20feb2020,0,0,.01027,.1437359,.1086627,.1788092,,,
21feb2020,0,0,.0185883,.151756,.1166672,.1868449,,,
22feb2020,0,0,.0185883,.151756,.1166672,.1868449,,,
23feb2020,0,0,.0185883,.151756,.1166672,.1868449,,,
24feb2020,0,0,.0185883,.151756,.1166672,.1868449,,,
25feb2020,0,0,.0185883,.151756,.1166672,.1868449,,,
26feb2020,0,0,.0185883,.151756,.1166672,.1868449,,,
27feb2020,0,0,.0114424,.151756,.1166672,.1868449,,,
28feb2020,0,0,.0114424,.151756,.1166672,.1868449,,,
29feb2020,0,0,.0114424,.151756,.1166672,.1868449,,,
01mar2020,0,0,.0114424,.151756,.1166672,.1868449,,,
02mar2020,0,0,.0114424,.151756,.1166672,.1868449,,,
03mar2020,0,0,.0114424,.151756,.1166672,.1868449,,,
04mar2020,0,0,.0114424,.151756,.1166672,.1868449,,,
05mar2020,0,0,.0164345,.1547387,.117723,.1917545,,,
09feb2020,.053437,.0309755,.0758984,.1479258,.112837,.1830147,,,
10feb2020,.053437,.0309755,.0758984,.1479258,.112837,.1830147,,,
11feb2020,.053437,.0309755,.0758984,.1479258,.112837,.1830147,,,
12feb2020,.053437,.0309755,.0758984,.1479258,.112837,.1830147,,,
13feb2020,.010666,0,.0323964,.1457841,.1101101,.1814581,,,
14feb2020,.0128077,0,.0331535,.1479258,.112837,.1830147,,,
15feb2020,.0128077,0,.0331535,.1479258,.112837,.1830147,,,
16feb2020,.0128077,0,.0331535,.1479258,.112837,.1830147,,,
17feb2020,.0128077,0,.0331535,.1479258,.112837,.1830147,,,
18feb2020,.0128077,0,.0331535,.1479258,.112837,.1830147,,,
19feb2020,.0128077,0,.0331535,.1479258,.112837,.1830147,,,
20feb2020,0,0,.0064398,.1399057,.1048325,.174979,,,
21feb2020,0,0,.0147581,.1479258,.112837,.1830147,,,
22feb2020,0,0,.0147581,.1479258,.112837,.1830147,,,
23feb2020,0,0,.0147581,.1479258,.112837,.1830147,,,
24feb2020,0,0,.0147581,.1479258,.112837,.1830147,,,
25feb2020,0,0,.0147581,.1479258,.112837,.1830147,,,
26feb2020,0,0,.0147581,.1479258,.112837,.1830147,,,
27feb2020,0,0,.0076122,.1479258,.112837,.1830147,,,
28feb2020,0,0,.0076122,.1479258,.112837,.1830147,,,
29feb2020,0,0,.0076122,.1479258,.112837,.1830147,,,
01mar2020,0,0,.0076122,.1479258,.112837,.1830147,,,
02mar2020,0,0,.0076122,.1479258,.112837,.1830147,,,
07feb2020,.0351686,.0127072,.0576301,.1296575,.0945686,.1647463,,,
08feb2020,.0351686,.0127072,.0576301,.1296575,.0945686,.1647463,,,
09feb2020,.0351686,.0127072,.0576301,.1296575,.0945686,.1647463,,,
10feb2020,.0351686,.0127072,.0576301,.1296575,.0945686,.1647463,,,
11feb2020,.0351686,.0127072,.0576301,.1296575,.0945686,.1647463,,,
12feb2020,.0351686,.0127072,.0576301,.1296575,.0945686,.1647463,,,
13feb2020,0,0,.0141281,.1275158,.0918418,.1631898,,,
14feb2020,0,0,.0148851,.1296575,.0945686,.1647463,,,
15feb2020,0,0,.0148851,.1296575,.0945686,.1647463,,,
16feb2020,0,0,.0148851,.1296575,.0945686,.1647463,,,
17feb2020,0,0,.0148851,.1296575,.0945686,.1647463,,,
18feb2020,0,0,.0148851,.1296575,.0945686,.1647463,,,
19feb2020,0,0,.0148851,.1296575,.0945686,.1647463,,,
20feb2020,0,0,0,.1216374,.0865641,.1567106,,,
21feb2020,0,0,0,.1296575,.0945686,.1647463,,,
22feb2020,0,0,0,.1296575,.0945686,.1647463,,,
23feb2020,0,0,0,.1296575,.0945686,.1647463,,,
24feb2020,0,0,0,.1296575,.0945686,.1647463,,,
25feb2020,0,0,0,.1296575,.0945686,.1647463,,,
26feb2020,0,0,0,.1296575,.0945686,.1647463,,,
01feb2020,.1563457,.1212568,.1914345,.1563457,.1212568,.1914345,,,
04feb2020,.1563457,.1212568,.1914345,.1563457,.1212568,.1914345,,,
05feb2020,.0618568,.0393953,.0843183,.1563457,.1212568,.1914345,,,
06feb2020,.0383987,.0141168,.0626806,.1328876,.1042272,.161548,,,
07feb2020,.0618568,.0393953,.0843183,.1563457,.1212568,.1914345,,,
08feb2020,.0618568,.0393953,.0843183,.1563457,.1212568,.1914345,,,
09feb2020,.0618568,.0393953,.0843183,.1563457,.1212568,.1914345,,,
10feb2020,.0618568,.0393953,.0843183,.1563457,.1212568,.1914345,,,
11feb2020,.0618568,.0393953,.0843183,.1563457,.1212568,.1914345,,,
12feb2020,.0618568,.0393953,.0843183,.1563457,.1212568,.1914345,,,
13feb2020,.0190858,0,.0408163,.154204,.11853,.1898779,,,
14feb2020,.0212275,.0008817,.0415733,.1563457,.1212568,.1914345,,,
15feb2020,.0212275,.0008817,.0415733,.1563457,.1212568,.1914345,,,
21feb2020,.003456,0,.0231779,.1563457,.1212568,.1914345,,,
22feb2020,.003456,0,.0231779,.1563457,.1212568,.1914345,,,
28feb2020,0,0,.016032,.1563457,.1212568,.1914345,,,
29feb2020,0,0,.016032,.1563457,.1212568,.1914345,,,
01mar2020,0,0,.016032,.1563457,.1212568,.1914345,,,
02mar2020,0,0,.016032,.1563457,.1212568,.1914345,,,
03mar2020,0,0,.016032,.1563457,.1212568,.1914345,,,
04mar2020,0,0,.016032,.1563457,.1212568,.1914345,,,
05mar2020,0,0,.0210241,.1593283,.1223126,.1963441,,,
09feb2020,.1166902,.0816013,.151779,.1166902,.0816013,.151779,,,
10feb2020,.1166902,.0816013,.151779,.1166902,.0816013,.151779,,,
11feb2020,.1166902,.0816013,.151779,.1166902,.0816013,.151779,,,
12feb2020,.0222013,0,.0446628,.1166902,.0816013,.151779,,,
13feb2020,.0200596,0,.0416597,.1145485,.0788745,.1502225,,,
14feb2020,.0222013,0,.0446628,.1166902,.0816013,.151779,,,
15feb2020,.0222013,0,.0446628,.1166902,.0816013,.151779,,,
16feb2020,.0222013,0,.0446628,.1166902,.0816013,.151779,,,
17feb2020,.0222013,0,.0446628,.1166902,.0816013,.151779,,,
18feb2020,.0222013,0,.0446628,.1166902,.0816013,.151779,,,
19feb2020,.0222013,0,.0446628,.1166902,.0816013,.151779,,,
20feb2020,0,0,0,.1086701,.0735968,.1437433,,,
21feb2020,0,0,.0019178,.1166902,.0816013,.151779,,,
22feb2020,0,0,.0019178,.1166902,.0816013,.151779,,,
23feb2020,0,0,.0019178,.1166902,.0816013,.151779,,,
24feb2020,0,0,.0019178,.1166902,.0816013,.151779,,,
25feb2020,0,0,.0019178,.1166902,.0816013,.151779,,,
26feb2020,0,0,.0019178,.1166902,.0816013,.151779,,,
27feb2020,0,0,0,.1166902,.0816013,.151779,,,
28feb2020,0,0,0,.1166902,.0816013,.151779,,,
29feb2020,0,0,0,.1166902,.0816013,.151779,,,
01mar2020,0,0,0,.1166902,.0816013,.151779,,,
02mar2020,0,0,0,.1166902,.0816013,.151779,,,
03mar2020,0,0,0,.1166902,.0816013,.151779,,,
04mar2020,0,0,0,.1166902,.0816013,.151779,,,
05mar2020,0,0,0,.1196729,.0826571,.1566886,,,
06feb2020,.0767414,.048081,.1054018,.0767414,.048081,.1054018,,,
07feb2020,.1001995,.0651106,.1352883,.1001995,.0651106,.1352883,,,
08feb2020,.1001995,.0651106,.1352883,.1001995,.0651106,.1352883,,,
09feb2020,.1001995,.0651106,.1352883,.1001995,.0651106,.1352883,,,
10feb2020,.1001995,.0651106,.1352883,.1001995,.0651106,.1352883,,,
11feb2020,.1001995,.0651106,.1352883,.1001995,.0651106,.1352883,,,
12feb2020,.0057106,0,.0281721,.1001995,.0651106,.1352883,,,
13feb2020,.0035689,0,.025169,.0980578,.0623838,.1337318,,,
14feb2020,.0057106,0,.0281721,.1001995,.0651106,.1352883,,,
15feb2020,.0057106,0,.0281721,.1001995,.0651106,.1352883,,,
16feb2020,.0057106,0,.0281721,.1001995,.0651106,.1352883,,,
17feb2020,.0057106,0,.0281721,.1001995,.0651106,.1352883,,,
18feb2020,.0057106,0,.0281721,.1001995,.0651106,.1352883,,,
19feb2020,.0057106,0,.0281721,.1001995,.0651106,.1352883,,,
20feb2020,0,0,0,.0921794,.0571061,.1272526,,,
21feb2020,0,0,0,.1001995,.0651106,.1352883,,,
22feb2020,0,0,0,.1001995,.0651106,.1352883,,,
23feb2020,0,0,0,.1001995,.0651106,.1352883,,,
24feb2020,0,0,0,.1001995,.0651106,.1352883,,,
25feb2020,0,0,0,.1001995,.0651106,.1352883,,,
26feb2020,0,0,0,.1001995,.0651106,.1352883,,,
27feb2020,0,0,0,.1001995,.0651106,.1352883,,,
28feb2020,0,0,0,.1001995,.0651106,.1352883,,,
29feb2020,0,0,0,.1001995,.0651106,.1352883,,,
01mar2020,0,0,0,.1001995,.0651106,.1352883,,,
02mar2020,0,0,0,.1001995,.0651106,.1352883,,,
03mar2020,0,0,0,.1001995,.0651106,.1352883,,,
04mar2020,0,0,0,.1001995,.0651106,.1352883,,,
10feb2020,.0794429,.0590971,.0997887,.2145611,.1794722,.2496499,,,
11feb2020,.0794429,.0590971,.0997887,.2145611,.1794722,.2496499,,,
12feb2020,.0794429,.0590971,.0997887,.2145611,.1794722,.2496499,,,
13feb2020,.0773012,.0555708,.0990317,.2124194,.1767454,.2480934,,,
14feb2020,.0794429,.0590971,.0997887,.2145611,.1794722,.2496499,,,
15feb2020,.0616714,.0419496,.0813933,.2145611,.1794722,.2496499,,,
16feb2020,.0616714,.0419496,.0813933,.2145611,.1794722,.2496499,,,
17feb2020,.0616714,.0419496,.0813933,.2145611,.1794722,.2496499,,,
18feb2020,.0616714,.0419496,.0813933,.2145611,.1794722,.2496499,,,
19feb2020,.0616714,.0419496,.0813933,.2145611,.1794722,.2496499,,,
20feb2020,.0536513,.0342276,.0730751,.206541,.1714677,.2416142,,,
21feb2020,.0616714,.0419496,.0813933,.2145611,.1794722,.2496499,,,
22feb2020,.0550707,.035894,.0742474,.2145611,.1794722,.2496499,,,
23feb2020,.0550707,.035894,.0742474,.2145611,.1794722,.2496499,,,
24feb2020,.0550707,.035894,.0742474,.2145611,.1794722,.2496499,,,
25feb2020,.0550707,.035894,.0742474,.2145611,.1794722,.2496499,,,
26feb2020,.0550707,.035894,.0742474,.2145611,.1794722,.2496499,,,
27feb2020,.0550707,.035894,.0742474,.2145611,.1794722,.2496499,,,
28feb2020,.0550707,.035894,.0742474,.2145611,.1794722,.2496499,,,
29feb2020,.053637,.0267885,.0804854,.2145611,.1794722,.2496499,,,
01mar2020,.053637,.0267885,.0804854,.2145611,.1794722,.2496499,,,
02mar2020,.053637,.0267885,.0804854,.2145611,.1794722,.2496499,,,
03mar2020,.053637,.0267885,.0804854,.2145611,.1794722,.2496499,,,
04mar2020,.053637,.0267885,.0804854,.2145611,.1794722,.2496499,,,
05mar2020,.0566197,.0339998,.0792395,.2175438,.180528,.2545595,,,
01feb2020,.12459,.1021285,.1470514,.2190788,.18399,.2541676,,,
02feb2020,.12459,.1021285,.1470514,.2190788,.18399,.2541676,,,
03feb2020,.12459,.1021285,.1470514,.2190788,.18399,.2541676,,,
04feb2020,.12459,.1021285,.1470514,.2190788,.18399,.2541676,,,
05feb2020,.12459,.1021285,.1470514,.2190788,.18399,.2541676,,,
06feb2020,.1011319,.07685,.1254138,.1956207,.1669603,.2242812,,,
07feb2020,.12459,.1021285,.1470514,.2190788,.18399,.2541676,,,
10feb2020,.0839607,.0636149,.1043065,.2190788,.18399,.2541676,,,
11feb2020,.0839607,.0636149,.1043065,.2190788,.18399,.2541676,,,
12feb2020,.0839607,.0636149,.1043065,.2190788,.18399,.2541676,,,
13feb2020,.081819,.0600885,.1035494,.2169371,.1812631,.2526111,,,
14feb2020,.0839607,.0636149,.1043065,.2190788,.18399,.2541676,,,
15feb2020,.0661892,.0464673,.085911,.2190788,.18399,.2541676,,,
16feb2020,.0661892,.0464673,.085911,.2190788,.18399,.2541676,,,
17feb2020,.0661892,.0464673,.085911,.2190788,.18399,.2541676,,,
18feb2020,.0661892,.0464673,.085911,.2190788,.18399,.2541676,,,
19feb2020,.0661892,.0464673,.085911,.2190788,.18399,.2541676,,,
20feb2020,.0581691,.0387453,.0775928,.2110587,.1759855,.2461319,,,
21feb2020,.0661892,.0464673,.085911,.2190788,.18399,.2541676,,,
22feb2020,.0595885,.0404117,.0787652,.2190788,.18399,.2541676,,,
23feb2020,.0595885,.0404117,.0787652,.2190788,.18399,.2541676,,,
24feb2020,.0595885,.0404117,.0787652,.2190788,.18399,.2541676,,,
25feb2020,.0595885,.0404117,.0787652,.2190788,.18399,.2541676,,,
26feb2020,.0595885,.0404117,.0787652,.2190788,.18399,.2541676,,,
27feb2020,.0595885,.0404117,.0787652,.2190788,.18399,.2541676,,,
28feb2020,.0595885,.0404117,.0787652,.2190788,.18399,.2541676,,,
29feb2020,.0581547,.0313063,.0850031,.2190788,.18399,.2541676,,,
01mar2020,.0581547,.0313063,.0850031,.2190788,.18399,.2541676,,,
02mar2020,.0581547,.0313063,.0850031,.2190788,.18399,.2541676,,,
03mar2020,.0581547,.0313063,.0850031,.2190788,.18399,.2541676,,,
04mar2020,.0581547,.0313063,.0850031,.2190788,.18399,.2541676,,,
05mar2020,.0611374,.0385176,.0837573,.2220615,.1850457,.2590773,,,
01feb2020,.1270089,.0919201,.1620977,.1270089,.0919201,.1620977,,,
02feb2020,.1270089,.0919201,.1620977,.1270089,.0919201,.1620977,,,
03feb2020,.1270089,.0919201,.1620977,.1270089,.0919201,.1620977,,,
04feb2020,.1270089,.0919201,.1620977,.1270089,.0919201,.1620977,,,
05feb2020,.1270089,.0919201,.1620977,.1270089,.0919201,.1620977,,,
06feb2020,.1035508,.0748904,.1322113,.1035508,.0748904,.1322113,,,
07feb2020,.1270089,.0919201,.1620977,.1270089,.0919201,.1620977,,,
08feb2020,.1270089,.0919201,.1620977,.1270089,.0919201,.1620977,,,
09feb2020,.03252,.0100586,.0549815,.1270089,.0919201,.1620977,,,
10feb2020,.03252,.0100586,.0549815,.1270089,.0919201,.1620977,,,
11feb2020,.03252,.0100586,.0549815,.1270089,.0919201,.1620977,,,
12feb2020,.03252,.0100586,.0549815,.1270089,.0919201,.1620977,,,
13feb2020,.0303784,.0087783,.0519784,.1248672,.0891932,.1605412,,,
14feb2020,.03252,.0100586,.0549815,.1270089,.0919201,.1620977,,,
15feb2020,.03252,.0100586,.0549815,.1270089,.0919201,.1620977,,,
16feb2020,.03252,.0100586,.0549815,.1270089,.0919201,.1620977,,,
17feb2020,0,0,.0122365,.1270089,.0919201,.1620977,,,
18feb2020,0,0,.0122365,.1270089,.0919201,.1620977,,,
19feb2020,0,0,.0122365,.1270089,.0919201,.1620977,,,
20feb2020,0,0,.003707,.1189888,.0839156,.154062,,,
21feb2020,0,0,.0122365,.1270089,.0919201,.1620977,,,
22feb2020,0,0,.0122365,.1270089,.0919201,.1620977,,,
23feb2020,0,0,.0122365,.1270089,.0919201,.1620977,,,
24feb2020,0,0,0,.1270089,.0919201,.1620977,,,
25feb2020,0,0,0,.1270089,.0919201,.1620977,,,
26feb2020,0,0,0,.1270089,.0919201,.1620977,,,
27feb2020,0,0,0,.1270089,.0919201,.1620977,,,
28feb2020,0,0,0,.1270089,.0919201,.1620977,,,
29feb2020,0,0,0,.1270089,.0919201,.1620977,,,
01mar2020,0,0,0,.1270089,.0919201,.1620977,,,
02mar2020,0,0,0,.1270089,.0919201,.1620977,,,
03mar2020,0,0,0,.1270089,.0919201,.1620977,,,
04mar2020,0,0,0,.1270089,.0919201,.1620977,,,
05mar2020,0,0,0,.1299916,.0929758,.1670074,,,
28jan2020,.3204957,.3015173,.3394741,.3204957,.3015173,.3394741,,,
29jan2020,.1762619,.141173,.2113507,.1762619,.141173,.2113507,,,
30jan2020,.1762619,.141173,.2113507,.1762619,.141173,.2113507,,,
31jan2020,.1762619,.141173,.2113507,.1762619,.141173,.2113507,,,
01feb2020,.1762619,.141173,.2113507,.1762619,.141173,.2113507,,,
02feb2020,.081773,.0593116,.1042344,.1762619,.141173,.2113507,,,
03feb2020,.081773,.0593116,.1042344,.1762619,.141173,.2113507,,,
04feb2020,.081773,.0593116,.1042344,.1762619,.141173,.2113507,,,
05feb2020,.081773,.0593116,.1042344,.1762619,.141173,.2113507,,,
06feb2020,.0583149,.034033,.0825968,.1528038,.1241434,.1814642,,,
07feb2020,.081773,.0593116,.1042344,.1762619,.141173,.2113507,,,
08feb2020,.081773,.0593116,.1042344,.1762619,.141173,.2113507,,,
09feb2020,.081773,.0593116,.1042344,.1762619,.141173,.2113507,,,
10feb2020,.0411437,.0207979,.0614895,.1762619,.141173,.2113507,,,
11feb2020,.0411437,.0207979,.0614895,.1762619,.141173,.2113507,,,
12feb2020,.0411437,.0207979,.0614895,.1762619,.141173,.2113507,,,
13feb2020,.039002,.0172716,.0607325,.1741202,.1384462,.2097941,,,
14feb2020,.0411437,.0207979,.0614895,.1762619,.141173,.2113507,,,
15feb2020,.0411437,.0207979,.0614895,.1762619,.141173,.2113507,,,
16feb2020,.0411437,.0207979,.0614895,.1762619,.141173,.2113507,,,
17feb2020,.0233722,.0036504,.0430941,.1762619,.141173,.2113507,,,
18feb2020,.0233722,.0036504,.0430941,.1762619,.141173,.2113507,,,
19feb2020,.0233722,.0036504,.0430941,.1762619,.141173,.2113507,,,
20feb2020,.0153521,0,.0347758,.1682417,.1331685,.203315,,,
21feb2020,.0233722,.0036504,.0430941,.1762619,.141173,.2113507,,,
22feb2020,.0233722,.0036504,.0430941,.1762619,.141173,.2113507,,,
23feb2020,.0233722,.0036504,.0430941,.1762619,.141173,.2113507,,,
24feb2020,.0167715,0,.0359482,.1762619,.141173,.2113507,,,
25feb2020,.0167715,0,.0359482,.1762619,.141173,.2113507,,,
26feb2020,.0167715,0,.0359482,.1762619,.141173,.2113507,,,
27feb2020,.0167715,0,.0359482,.1762619,.141173,.2113507,,,
28feb2020,.0167715,0,.0359482,.1762619,.141173,.2113507,,,
29feb2020,.0167715,0,.0359482,.1762619,.141173,.2113507,,,
01mar2020,.0167715,0,.0359482,.1762619,.141173,.2113507,,,
02mar2020,.0153378,0,.0421862,.1762619,.141173,.2113507,,,
03mar2020,.0153378,0,.0421862,.1762619,.141173,.2113507,,,
04mar2020,.0153378,0,.0421862,.1762619,.141173,.2113507,,,
05mar2020,.0183204,0,.0409403,.1792445,.1422288,.2162603,,,
05feb2020,.1447524,.1096635,.1798412,.1447524,.1096635,.1798412,,,
06feb2020,.0268055,.0025236,.0510873,.1212943,.0926339,.1499547,,,
07feb2020,.0502635,.0278021,.072725,.1447524,.1096635,.1798412,,,
08feb2020,.0502635,.0278021,.072725,.1447524,.1096635,.1798412,,,
09feb2020,.0502635,.0278021,.072725,.1447524,.1096635,.1798412,,,
10feb2020,.0502635,.0278021,.072725,.1447524,.1096635,.1798412,,,
11feb2020,.0502635,.0278021,.072725,.1447524,.1096635,.1798412,,,
12feb2020,.0502635,.0278021,.072725,.1447524,.1096635,.1798412,,,
13feb2020,.0481218,.0265218,.0697219,.1426107,.1069367,.1782847,,,
14feb2020,.0096342,0,.02998,.1447524,.1096635,.1798412,,,
15feb2020,.0096342,0,.02998,.1447524,.1096635,.1798412,,,
16feb2020,.0096342,0,.02998,.1447524,.1096635,.1798412,,,
17feb2020,.0096342,0,.02998,.1447524,.1096635,.1798412,,,
18feb2020,.0096342,0,.02998,.1447524,.1096635,.1798412,,,
19feb2020,.0096342,0,.02998,.1447524,.1096635,.1798412,,,
20feb2020,.0016141,0,.0214505,.1367323,.101659,.1718055,,,
21feb2020,0,0,.0115846,.1447524,.1096635,.1798412,,,
22feb2020,0,0,.0115846,.1447524,.1096635,.1798412,,,
23feb2020,0,0,.0115846,.1447524,.1096635,.1798412,,,
24feb2020,0,0,.0115846,.1447524,.1096635,.1798412,,,
25feb2020,0,0,.0115846,.1447524,.1096635,.1798412,,,
26feb2020,0,0,.0115846,.1447524,.1096635,.1798412,,,
27feb2020,0,0,.0115846,.1447524,.1096635,.1798412,,,
01mar2020,0,0,.0044387,.1447524,.1096635,.1798412,,,
02mar2020,0,0,.0044387,.1447524,.1096635,.1798412,,,
03mar2020,0,0,.0044387,.1447524,.1096635,.1798412,,,
04mar2020,0,0,.0044387,.1447524,.1096635,.1798412,,,
05mar2020,0,0,.0087145,.1477351,.1107193,.1847508,,,
03feb2020,.0704864,.0480249,.0929478,.1649752,.1298864,.2000641,,,
