"adm1_name","date","adm0_name","cumulative_confirmed_cases","cumulative_deaths","cumulative_recoveries","active_cases","travel_ban_intl_in_opt","travel_ban_intl_in_opt_country_list","travel_ban_intl_out_opt","travel_ban_intl_out_opt_country_list","emergency_declaration","school_closure","business_closure","travel_advisory_outbound_optional","social_distance_optional","work_from_home_optional","testing_regime","no_demonstration","shutdown_religious_places","business_closure_optional","population"
"Gyeonggi-do","2020-02-28","KOR",80,1,9,70,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,0,0,4,0,1,0,13265377
"Gyeonggi-do","2020-02-29","KOR",85,1,9,75,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-01","KOR",95,1,9,85,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-02","KOR",95,1,9,85,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-03","KOR",100,1,9,90,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-04","KOR",105,1,9,95,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-05","KOR",109,1,13,95,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-06","KOR",114,1,16,97,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-07","KOR",119,1,16,102,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-08","KOR",124,1,19,104,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-09","KOR",129,1,23,105,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-10","KOR",129,1,24,104,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,13265377
"Gyeonggi-do","2020-03-11","KOR",134,2,26,106,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,13265377
"Gyeonggi-do","2020-03-12","KOR",140,2,28,110,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,13265377
"Gyeonggi-do","2020-03-13","KOR",155,3,32,120,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,13265377
"Gyeonggi-do","2020-03-14","KOR",165,3,38,124,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,13265377
"Gyeonggi-do","2020-03-15","KOR",210,3,45,162,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,13265377
"Gyeonggi-do","2020-03-16","KOR",230,3,50,177,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,13265377
"Gyeonggi-do","2020-03-17","KOR",265,3,56,206,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,13265377
"Gyeonggi-do","2020-03-18","KOR",278,3,59,216,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,1,13265377
"Gyeonggi-do","2020-03-19","KOR",300,3,64,233,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,1,13265377
"Gyeongsangbuk-do","2020-01-20","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-21","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-22","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-23","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-24","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-25","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-26","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-27","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-28","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-29","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-30","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,2658956
"Gyeongsangbuk-do","2020-01-31","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-01","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-02","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-03","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-04","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-05","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-06","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-07","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-08","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-09","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-10","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-11","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-12","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-13","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-14","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-15","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-16","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-17","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-18","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,2658956
"Gyeongsangbuk-do","2020-02-19","KOR",9,1,0,8,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-20","KOR",27,1,0,26,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-21","KOR",135,3,0,132,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-22","KOR",167,3,0,164,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-23","KOR",198,7,0,191,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-24","KOR",228,7,0,221,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-25","KOR",278,8,0,270,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-26","KOR",342,8,0,334,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-27","KOR",386,8,1,377,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-28","KOR",444,8,1,435,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,0,0,4,0,1,0,2658956
"Gyeongsangbuk-do","2020-02-29","KOR",505,8,1,496,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-01","KOR",583,8,1,574,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-02","KOR",632,9,1,622,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-03","KOR",724,9,1,714,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-04","KOR",806,12,4,790,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-05","KOR",924,13,25,886,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-06","KOR",989,13,38,938,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-07","KOR",1017,15,51,951,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-08","KOR",1039,16,54,969,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-09","KOR",1051,16,54,981,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-10","KOR",1067,16,56,995,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-11","KOR",1081,18,60,1003,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-12","KOR",1082,18,83,981,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-13","KOR",1086,19,99,968,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-14","KOR",1086,19,134,933,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-15","KOR",1097,19,158,920,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']",1,"['China', 'Hongkong', 'Macau']",1,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-16","KOR",1104,20,169,915,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",1,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-17","KOR",1122,23,201,898,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",1,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-18","KOR",1122,24,255,843,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",1,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangbuk-do","2020-03-19","KOR",1140,26,259,855,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",1,1,1,1,1,1,5,0,1,0,2658956
"Gyeongsangnam-do","2020-01-20","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-21","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-22","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-23","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-24","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-25","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-26","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-27","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,3358828
"Gyeongsangnam-do","2020-01-28","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,3358828
"Gyeongsangnam-do","2020-01-29","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,3358828
"Gyeongsangnam-do","2020-01-30","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,3358828
"Gyeongsangnam-do","2020-01-31","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,3358828
"Gyeongsangnam-do","2020-02-01","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,3358828
"Gyeongsangnam-do","2020-02-02","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,3358828
"Gyeongsangnam-do","2020-02-03","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,3358828
"Gyeongsangnam-do","2020-02-04","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,3358828
"Gyeongsangnam-do","2020-02-05","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,3358828
"Gyeongsangnam-do","2020-02-06","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,3358828
"Gyeongsangnam-do","2020-02-07","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-08","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-09","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-10","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-11","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-12","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-13","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-14","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-15","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-16","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-17","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-18","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-19","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,3358828
"Gyeongsangnam-do","2020-02-20","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-21","KOR",4,0,0,4,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-22","KOR",7,0,0,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-23","KOR",17,0,0,17,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-24","KOR",23,0,0,23,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-25","KOR",28,0,0,28,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-26","KOR",40,0,0,40,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-27","KOR",45,0,0,45,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-28","KOR",57,0,1,56,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,3358828
"Gyeongsangnam-do","2020-02-29","KOR",58,0,1,57,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-01","KOR",60,0,1,59,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-02","KOR",61,0,1,60,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-03","KOR",63,0,1,62,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-04","KOR",71,0,3,68,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-05","KOR",75,0,4,71,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-06","KOR",78,0,4,74,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-07","KOR",79,0,4,75,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-08","KOR",79,0,4,75,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-09","KOR",79,0,9,70,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-10","KOR",80,0,10,70,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,0,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-11","KOR",81,0,10,71,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-12","KOR",81,0,10,71,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-13","KOR",81,0,11,70,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-14","KOR",81,0,11,70,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-15","KOR",81,0,17,64,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-16","KOR",81,0,20,61,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-17","KOR",82,0,22,60,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-18","KOR",82,0,27,55,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Gyeongsangnam-do","2020-03-19","KOR",82,0,31,51,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,1,1,5,0,0,0,3358828
"Incheon","2020-01-20","KOR",1,0,0,1,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2954955
"Incheon","2020-01-21","KOR",1,0,0,1,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2954955
"Incheon","2020-01-22","KOR",1,0,0,1,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2954955
"Incheon","2020-01-23","KOR",1,0,0,1,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2954955
"Incheon","2020-01-24","KOR",1,0,0,1,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2954955
"Incheon","2020-01-25","KOR",1,0,0,1,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,2954955
