id,date,predicted_cum_confirmed_cases_true,predicted_cum_confirmed_cases_no_policy
267,2020-03-23,24522.13143982065,170474.29045087768
267,2020-03-24,27850.21569758717,213918.9162950439
267,2020-03-25,33335.5289613688,277126.6623433404
267,2020-03-26,39986.46797663225,351883.55792864185
267,2020-03-27,49313.6610986232,446189.9382275545
267,2020-03-28,60132.38868758517,548112.9840266469
267,2020-03-29,72840.9522718784,657267.8842900037
267,2020-03-30,84202.2463577426,754112.2975142266
267,2020-03-31,94941.5828565984,843708.7245800637
267,2020-04-01,111731.45801592001,956712.5513091944
267,2020-04-02,131001.5782800406,1070589.356418021
267,2020-04-03,156168.58706802785,1193502.9749874815
267,2020-04-04,183091.63204314595,1305531.980950928
267,2020-04-05,212078.89406209628,1406657.2202175453
267,2020-04-06,235878.2582226625,1482212.380531567
268,2020-03-02,141,141
268,2020-03-03,209.52412053908878,216.29828934794733
268,2020-03-04,294.31033343560097,312.78432830934474
268,2020-03-05,437.95082819281873,476.81473147539475
268,2020-03-06,674.576521577963,750.1483392446509
268,2020-03-07,938.2419244307861,1069.8179622499965
268,2020-03-08,1296.726617445964,1564.4564303218795
268,2020-03-09,1693.880493510372,2162.5371728902724
268,2020-03-10,2109.9148737870637,2862.648405105957
268,2020-03-11,2723.2920761728137,4009.674580099968
268,2020-03-12,3645.4450435995163,5841.197495101268
268,2020-03-13,4702.183507778004,8487.06001394842
268,2020-03-14,5891.789121900443,11993.475670147873
268,2020-03-15,7090.737655574377,15593.07796122589
268,2020-03-16,8703.1928700434,21134.96520267193
268,2020-03-17,9722.753162214742,27867.747057913683
268,2020-03-18,11405.56783851385,38817.82575648525
268,2020-03-19,13821.02648228327,56085.93816102928
268,2020-03-20,16685.376406734707,80532.42381792459
268,2020-03-21,19672.367632090085,111955.57021830835
268,2020-03-22,23747.611484802717,158238.4170864654
268,2020-03-23,27750.18442890475,208594.47853007374
268,2020-03-24,31663.46270310978,265067.9146632162
268,2020-03-25,37869.83480609513,346889.62899891444
268,2020-03-26,46788.93421784502,456197.34651810245
268,2020-03-27,57675.45692915636,581182.4980360832
268,2020-03-28,69439.39439941636,707198.5627450624
268,2020-03-29,85455.16211138947,848443.6004465327
268,2020-03-30,99606.1217089505,964338.1331403366
268,2020-03-31,113273.17654953951,1065226.8284328557
268,2020-04-01,134247.35093166484,1179025.202913691
268,2020-04-02,163189.441149897,1295023.0694271193
268,2020-04-03,196826.49049878938,1397695.719177573
268,2020-04-04,231255.76660291056,1481399.5913226919
268,2020-04-05,275025.69432803284,1561075.6036980962
268,2020-04-06,311146.34093464277,1617912.807508428
269,2020-03-02,141,141
269,2020-03-03,207.67312356097597,213.83943519472334
269,2020-03-04,285.405236487785,301.1640098052565
269,2020-03-05,415.2526065915779,446.78294806916847
269,2020-03-06,637.1926366615403,692.863886686241
269,2020-03-07,895.8997463810143,987.0903545201188
269,2020-03-08,1222.5504994531652,1404.0593007146474
269,2020-03-09,1580.793357695546,1885.293577591206
269,2020-03-10,1991.5158618552482,2473.263223518611
269,2020-03-11,2569.531368846873,3385.292978445367
269,2020-03-12,3431.3985537902736,4805.262452554648
269,2020-03-13,4450.037591711879,6848.91878278987
269,2020-03-14,5714.7094524679105,9693.207311325717
269,2020-03-15,6928.596514739256,12537.770534761836
269,2020-03-16,8678.38050250682,16578.005810599672
269,2020-03-17,10086.47499182553,21765.566186774457
269,2020-03-18,12176.774774030191,29790.64926158247
269,2020-03-19,15177.268640712911,42178.84913046017
269,2020-03-20,18965.949399279772,59707.85717874476
269,2020-03-21,23544.446095658204,83335.66945685913
269,2020-03-22,29289.28833710026,115386.94895188532
269,2020-03-23,34901.195450724794,148538.41618210918
269,2020-03-24,41271.271318851796,187464.11555334204
269,2020-03-25,50536.01292684413,240872.66828033733
269,2020-03-26,63603.02487117277,311422.30209902325
269,2020-03-27,79899.23906893603,394535.9774221931
269,2020-03-28,99090.05487595634,486856.67104582814
269,2020-03-29,122155.31738219503,590114.190305817
269,2020-03-30,141881.20045496573,678830.2098790252
269,2020-03-31,162677.654273613,768498.53800770815
269,2020-04-01,190416.5531916006,875683.5571431693
269,2020-04-02,225689.21073620013,997257.9780465761
269,2020-04-03,264964.94613799296,1118776.268387149
269,2020-04-04,306417.06092964933,1233014.6559023352
269,2020-04-05,351628.24560080736,1340942.735526125
269,2020-04-06,386686.77459610475,1419609.09091243
270,2020-03-02,141,141
270,2020-03-03,212.46066583468595,215.13179886061232
270,2020-03-04,295.0083136635368,302.784561243188
270,2020-03-05,425.8447804502592,442.3081717667696
270,2020-03-06,639.4734837242436,675.5865012456478
270,2020-03-07,867.3113496605181,935.5565885815738
270,2020-03-08,1161.161044400615,1294.7376764853868
270,2020-03-09,1478.694309872854,1709.3691798950979
270,2020-03-10,1860.687827074622,2241.1638043523326
270,2020-03-11,2408.145143215102,3050.182527451597
270,2020-03-12,3180.5201261632296,4245.207719695007
270,2020-03-13,4161.962163390465,5924.324786272466
270,2020-03-14,5335.955169571612,8107.386380386822
270,2020-03-15,6401.932357880073,10342.697228359379
270,2020-03-16,7505.483487572005,13359.936566071287
270,2020-03-17,8642.688591759275,17450.777281829767
270,2020-03-18,10283.981303817605,23668.615123994798
270,2020-03-19,12470.385241043645,32828.00518355798
270,2020-03-20,15144.677914629736,45615.82399318509
270,2020-03-21,18069.93517539647,62058.95885072656
270,2020-03-22,21627.892145518923,84427.20421331715
270,2020-03-23,24624.60878387576,108179.49424750851
270,2020-03-24,28287.927828774853,139154.42380048518
270,2020-03-25,33540.145880596276,183514.19770030022
270,2020-03-26,40518.66329388771,243509.7371229239
270,2020-03-27,49044.57740802756,318204.7042281851
270,2020-03-28,58365.920600835,401738.83956363745
270,2020-03-29,69621.22939055157,498255.10819716123
270,2020-03-30,79060.51370256266,584608.9339117481
270,2020-03-31,90440.47846759802,679643.1763106352
270,2020-04-01,106387.02601397873,792298.0066399957
270,2020-04-02,127008.01511205107,915834.5721346946
270,2020-04-03,151388.0675391908,1039906.6311190372
270,2020-04-04,177080.56110077942,1153037.05690842
270,2020-04-05,206751.22106706182,1261475.1604501472
270,2020-04-06,230645.43598555183,1343129.661375179
271,2020-03-02,141,141
271,2020-03-03,213.45631682114305,218.74734676125755
