date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed
2020-05-08,USA,Oregon,3068,3068,124,124
2020-05-09,USA,Oregon,3159,3159,127,127
2020-05-10,USA,Oregon,3227,3227,127,127
2020-05-11,USA,Oregon,3285,3285,130,130
2020-01-22,USA,Pennsylvania,0,0,0,0
2020-01-23,USA,Pennsylvania,0,0,0,0
2020-01-24,USA,Pennsylvania,0,0,0,0
2020-01-25,USA,Pennsylvania,0,0,0,0
2020-01-26,USA,Pennsylvania,0,0,0,0
2020-01-27,USA,Pennsylvania,0,0,0,0
2020-01-28,USA,Pennsylvania,0,0,0,0
2020-01-29,USA,Pennsylvania,0,0,0,0
2020-01-30,USA,Pennsylvania,0,0,0,0
2020-01-31,USA,Pennsylvania,0,0,0,0
2020-02-01,USA,Pennsylvania,0,0,0,0
2020-02-02,USA,Pennsylvania,0,0,0,0
2020-02-03,USA,Pennsylvania,0,0,0,0
2020-02-04,USA,Pennsylvania,0,0,0,0
2020-02-05,USA,Pennsylvania,0,0,0,0
2020-02-06,USA,Pennsylvania,0,0,0,0
2020-02-07,USA,Pennsylvania,0,0,0,0
2020-02-08,USA,Pennsylvania,0,0,0,0
2020-02-09,USA,Pennsylvania,0,0,0,0
2020-02-10,USA,Pennsylvania,0,0,0,0
2020-02-11,USA,Pennsylvania,0,0,0,0
2020-02-12,USA,Pennsylvania,0,0,0,0
2020-02-13,USA,Pennsylvania,0,0,0,0
2020-02-14,USA,Pennsylvania,0,0,0,0
2020-02-15,USA,Pennsylvania,0,0,0,0
2020-02-16,USA,Pennsylvania,0,0,0,0
2020-02-17,USA,Pennsylvania,0,0,0,0
2020-02-18,USA,Pennsylvania,0,0,0,0
2020-02-19,USA,Pennsylvania,0,0,0,0
2020-02-20,USA,Pennsylvania,0,0,0,0
2020-02-21,USA,Pennsylvania,0,0,0,0
2020-02-22,USA,Pennsylvania,0,0,0,0
2020-02-23,USA,Pennsylvania,0,0,0,0
2020-02-24,USA,Pennsylvania,0,0,0,0
2020-02-25,USA,Pennsylvania,0,0,0,0
2020-02-26,USA,Pennsylvania,0,0,0,0
2020-02-27,USA,Pennsylvania,0,0,0,0
2020-02-28,USA,Pennsylvania,0,0,0,0
2020-02-29,USA,Pennsylvania,0,0,0,0
2020-03-01,USA,Pennsylvania,0,0,0,0
2020-03-02,USA,Pennsylvania,0,0,0,0
2020-03-03,USA,Pennsylvania,0,0,0,0
2020-03-04,USA,Pennsylvania,0,0,0,0
2020-03-05,USA,Pennsylvania,0,0,0,0
2020-03-06,USA,Pennsylvania,2,2,0,0
2020-03-07,USA,Pennsylvania,2,2,0,0
2020-03-08,USA,Pennsylvania,6,6,0,0
2020-03-09,USA,Pennsylvania,12,12,0,0
2020-03-10,USA,Pennsylvania,14,14,0,0
2020-03-11,USA,Pennsylvania,19,19,0,0
2020-03-12,USA,Pennsylvania,22,22,0,0
2020-03-13,USA,Pennsylvania,41,41,0,0
2020-03-14,USA,Pennsylvania,47,47,0,0
2020-03-15,USA,Pennsylvania,NA,59,0,0
2020-03-16,USA,Pennsylvania,75,75,0,0
2020-03-17,USA,Pennsylvania,95,95,0,0
2020-03-18,USA,Pennsylvania,132,132,1,1
2020-03-19,USA,Pennsylvania,184,184,1,1
2020-03-20,USA,Pennsylvania,268,268,1,1
2020-03-21,USA,Pennsylvania,371,371,2,2
2020-03-22,USA,Pennsylvania,478,478,2,2
2020-03-23,USA,Pennsylvania,644,644,6,6
2020-03-24,USA,Pennsylvania,851,851,7,7
2020-03-25,USA,Pennsylvania,1195,1195,11,11
2020-03-26,USA,Pennsylvania,1687,1687,16,16
2020-03-27,USA,Pennsylvania,2218,2218,22,22
2020-03-28,USA,Pennsylvania,2750,2750,34,34
2020-03-29,USA,Pennsylvania,3393,3393,38,38
2020-03-30,USA,Pennsylvania,4082,4082,48,48
2020-03-31,USA,Pennsylvania,4839,4839,63,63
2020-04-01,USA,Pennsylvania,5805,5805,74,74
2020-04-02,USA,Pennsylvania,7016,7016,90,90
2020-04-03,USA,Pennsylvania,8420,8420,102,102
2020-04-04,USA,Pennsylvania,10016,10016,136,136
