reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
01,2020-03-11,D,,19.00,,,,,,,,,,,,,
01,2020-03-11,E,,27.00,,,,,,,,,,,,,
02,2020-03-11,0,,,,,,,,,,,143.00,,,57.00,86.00
02,2020-03-11,A,,,,,,,,,,,41.00,,,,
02,2020-03-11,B,,,,,,,,,,,44.00,,,,
02,2020-03-11,C,,,,,,,,,,,28.00,,,,
02,2020-03-11,D,,,,,,,,,,,6.00,,,,
02,2020-03-11,E,,,,,,,,,,,24.00,,,,
03,2020-03-11,0,,297.00,,,,150.00,147.00,,,,,,,,
03,2020-03-11,A,,94.00,,,,,,,,,,,,,
03,2020-03-11,B,,137.00,,,,,,,,,,,,,
03,2020-03-11,C,,42.00,,,,,,,,,,,,,
03,2020-03-11,D,,15.00,,,,,,,,,,,,,
03,2020-03-11,E,,9.00,,,,,,,,,,,,,
04,2020-03-11,0,12.00,481.00,11.00,8.00,4.00,277.00,204.00,7.00,4.00,,,,,,
04,2020-03-11,A,1.00,120.00,1.00,,,,,,,,,,,,
04,2020-03-11,B,3.00,166.00,3.00,,,,,,,,,,,,
04,2020-03-11,C,5.00,101.00,4.00,,,,,,,,,,,,
04,2020-03-11,D,1.00,38.00,1.00,,,,,,,,,,,,
04,2020-03-11,E,2.00,56.00,2.00,,,,,,,,,,,,
06,2020-03-11,0,,110.00,,,,58.00,52.00,,,,,,,,
06,2020-03-11,A,,47.00,,,,,,,,,,,,,
06,2020-03-11,B,,41.00,,,,,,,,,,,,,
06,2020-03-11,C,,11.00,,,,,,,,,,,,,
06,2020-03-11,D,,7.00,,,,,,,,,,,,,
06,2020-03-11,E,,4.00,,,,,,,,,,,,,
07,2020-03-11,0,,37.00,,,,22.00,15.00,,,,,,,,
07,2020-03-11,A,,6.00,,,,,,,,,,,,,
07,2020-03-11,B,,17.00,,,,,,,,,,,,,
07,2020-03-11,C,,7.00,,,,,,,,,,,,,
07,2020-03-11,D,,4.00,,,,,,,,,,,,,
07,2020-03-11,E,,3.00,,,,,,,,,,,,,
08,2020-03-11,0,,28.00,,,,14.00,14.00,,,,,,,,
08,2020-03-11,A,,7.00,,,,,,,,,,,,,
08,2020-03-11,B,,13.00,,,,,,,,,,,,,
08,2020-03-11,C,,6.00,,,,,,,,,,,,,
08,2020-03-11,D,,2.00,,,,,,,,,,,,,
08,2020-03-11,E,,,,,,,,,,,,,,,
11,2020-03-11,0,194.00,7385.00,55.00,83.00,111.00,3934.00,3447.00,29.00,26.00,57.00,2106.00,21.00,36.00,972.00,1130.00
11,2020-03-11,A,1.00,1793.00,1.00,,,,,,,8.00,623.00,,,,
11,2020-03-11,B,107.00,3171.00,11.00,,,,,,,31.00,947.00,,,,
11,2020-03-11,C,51.00,1355.00,22.00,,,,,,,14.00,342.00,,,,
11,2020-03-11,D,14.00,439.00,5.00,,,,,,,1.00,80.00,,,,
11,2020-03-11,E,21.00,627.00,16.00,,,,,,,3.00,99.00,,,,
24,2020-03-11,0,4.00,1491.00,,1.00,3.00,738.00,753.00,,,1.00,478.00,1.00,,207.00,271.00
24,2020-03-11,A,,353.00,,,,,,,,,104.00,,,,
24,2020-03-11,B,2.00,519.00,,,,,,,,1.00,285.00,,,,
24,2020-03-11,C,2.00,267.00,,,,,,,,,56.00,,,,
24,2020-03-11,D,,126.00,,,,,,,,,18.00,,,,
24,2020-03-11,E,,226.00,,,,,,,,,15.00,,,,
27,2020-03-11,0,58.00,1749.00,16.00,26.00,32.00,922.00,827.00,8.00,8.00,5.00,341.00,4.00,1.00,148.00,190.00
27,2020-03-11,A,3.00,317.00,1.00,,,,,,,1.00,90.00,,,,
27,2020-03-11,B,31.00,603.00,2.00,,,,,,,1.00,163.00,,,,
27,2020-03-11,C,13.00,348.00,2.00,,,,,,,2.00,52.00,,,,
27,2020-03-11,D,4.00,169.00,4.00,,,,,,,,11.00,,,,
27,2020-03-11,E,7.00,312.00,7.00,,,,,,,1.00,22.00,,,,
28,2020-03-11,0,18.00,2221.00,2.00,11.00,7.00,1144.00,1077.00,1.00,1.00,7.00,633.00,3.00,4.00,278.00,354.00
28,2020-03-11,A,2.00,522.00,1.00,,,,,,,1.00,179.00,,,,
28,2020-03-11,B,6.00,847.00,,,,,,,,5.00,307.00,,,,
28,2020-03-11,C,5.00,378.00,1.00,,,,,,,1.00,94.00,,,,
28,2020-03-11,D,3.00,174.00,,,,,,,,,20.00,,,,
28,2020-03-11,E,2.00,300.00,,,,,,,,,33.00,,,,
32,2020-03-11,0,42.00,3291.00,13.00,19.00,23.00,1655.00,1636.00,8.00,5.00,11.00,1488.00,6.00,5.00,678.00,810.00
32,2020-03-11,A,4.00,858.00,,,,,,,,1.00,453.00,,,,
32,2020-03-11,B,16.00,1240.00,3.00,,,,,,,9.00,748.00,,,,
32,2020-03-11,C,11.00,539.00,3.00,,,,,,,,184.00,,,,
32,2020-03-11,D,6.00,232.00,4.00,,,,,,,1.00,44.00,,,,
32,2020-03-11,E,5.00,422.00,3.00,,,,,,,,53.00,,,,
44,2020-03-11,0,76.00,3137.00,36.00,35.00,41.00,1646.00,1490.00,20.00,16.00,30.00,732.00,15.00,15.00,319.00,411.00
44,2020-03-11,A,9.00,678.00,3.00,,,,,,,3.00,220.00,,,,
44,2020-03-11,B,15.00,1074.00,3.00,,,,,,,17.00,305.00,,,,
44,2020-03-11,C,22.00,593.00,11.00,,,,,,,6.00,117.00,,,,
44,2020-03-11,D,13.00,279.00,7.00,,,,,,,2.00,33.00,,,,
44,2020-03-11,E,17.00,513.00,12.00,,,,,,,2.00,55.00,,,,
52,2020-03-11,0,49.00,1748.00,9.00,27.00,22.00,900.00,848.00,6.00,3.00,2.00,599.00,,2.00,263.00,334.00
52,2020-03-11,A,4.00,385.00,,,,,,,,,144.00,,,,
52,2020-03-11,B,25.00,611.00,1.00,,,,,,,1.00,273.00,,,,
52,2020-03-11,C,10.00,322.00,2.00,,,,,,,1.00,82.00,,,,
52,2020-03-11,D,7.00,159.00,4.00,,,,,,,,35.00,,,,
52,2020-03-11,E,3.00,271.00,2.00,,,,,,,,63.00,,,,
53,2020-03-11,0,53.00,1926.00,,22.00,31.00,990.00,936.00,,,1.00,387.00,,1.00,167.00,220.00
53,2020-03-11,A,20.00,419.00,,,,,,,,,85.00,,,,
53,2020-03-11,B,17.00,687.00,,,,,,,,1.00,177.00,,,,
53,2020-03-11,C,11.00,375.00,,,,,,,,,69.00,,,,
53,2020-03-11,D,4.00,183.00,,,,,,,,,12.00,,,,
53,2020-03-11,E,1.00,261.00,,,,,,,,,44.00,,,,
75,2020-03-11,0,139.00,3640.00,4.00,73.00,66.00,1889.00,1751.00,2.00,2.00,32.00,1494.00,18.00,14.00,662.00,832.00
75,2020-03-11,A,34.00,709.00,,,,,,,,6.00,345.00,,,,
75,2020-03-11,B,66.00,1239.00,,,,,,,,16.00,701.00,,,,
75,2020-03-11,C,31.00,768.00,,,,,,,,7.00,247.00,,,,
75,2020-03-11,D,3.00,320.00,1.00,,,,,,,1.00,78.00,,,,
75,2020-03-11,E,5.00,604.00,3.00,,,,,,,2.00,123.00,,,,
76,2020-03-11,0,32.00,3832.00,9.00,20.00,12.00,2026.00,1806.00,8.00,1.00,1.00,446.00,1.00,,182.00,264.00
76,2020-03-11,A,3.00,871.00,1.00,,,,,,,,133.00,,,,
76,2020-03-11,B,16.00,1388.00,1.00,,,,,,,1.00,190.00,,,,
76,2020-03-11,C,10.00,722.00,4.00,,,,,,,,72.00,,,,
76,2020-03-11,D,,341.00,,,,,,,,,19.00,,,,
76,2020-03-11,E,3.00,510.00,3.00,,,,,,,,32.00,,,,
84,2020-03-11,0,40.00,5070.00,13.00,25.00,15.00,2710.00,2360.00,10.00,3.00,23.00,1200.00,16.00,7.00,529.00,656.00
84,2020-03-11,A,2.00,1041.00,,,,,,,,2.00,237.00,,,,
84,2020-03-11,B,25.00,2066.00,7.00,,,,,,,17.00,629.00,,,,
84,2020-03-11,C,4.00,921.00,,,,,,,,4.00,163.00,,,,
84,2020-03-11,D,3.00,409.00,1.00,,,,,,,,54.00,,,,
84,2020-03-11,E,6.00,633.00,5.00,,,,,,,,109.00,,,,
93,2020-03-11,0,52.00,3602.00,43.00,26.00,26.00,1912.00,1690.00,22.00,21.00,8.00,893.00,2.00,6.00,356.00,537.00
93,2020-03-11,A,12.00,848.00,12.00,,,,,,,2.00,273.00,,,,
93,2020-03-11,B,18.00,1217.00,15.00,,,,,,,5.00,369.00,,,,
93,2020-03-11,C,7.00,696.00,4.00,,,,,,,1.00,119.00,,,,
93,2020-03-11,D,7.00,324.00,6.00,,,,,,,,49.00,,,,
93,2020-03-11,E,8.00,517.00,6.00,,,,,,,,81.00,,,,
94,2020-03-11,0,19.00,199.00,19.00,5.00,14.00,107.00,92.00,5.00,14.00,,86.00,,,26.00,49.00
94,2020-03-11,A,3.00,34.00,3.00,,,,,,,,22.00,,,,
94,2020-03-11,B,13.00,72.00,13.00,,,,,,,,40.00,,,,
94,2020-03-11,C,3.00,39.00,3.00,,,,,,,,16.00,,,,
94,2020-03-11,D,,23.00,,,,,,,,,2.00,,,,
94,2020-03-11,E,,31.00,,,,,,,,,5.00,,,,
01,2020-03-12,0,,295.00,,,,142.00,153.00,,,,,,,,
01,2020-03-12,A,,85.00,,,,,,,,,,,,,
01,2020-03-12,B,,100.00,,,,,,,,,,,,,
01,2020-03-12,C,,59.00,,,,,,,,,,,,,
01,2020-03-12,D,,22.00,,,,,,,,,,,,,
01,2020-03-12,E,,29.00,,,,,,,,,,,,,
02,2020-03-12,0,,,,,,,,,,,134.00,,,58.00,76.00
02,2020-03-12,A,,,,,,,,,,,42.00,,,,
02,2020-03-12,B,,,,,,,,,,,29.00,,,,
02,2020-03-12,C,,,,,,,,,,,27.00,,,,
02,2020-03-12,D,,,,,,,,,,,13.00,,,,
02,2020-03-12,E,,,,,,,,,,,23.00,,,,
03,2020-03-12,0,,309.00,,,,150.00,159.00,,,,,,,,
03,2020-03-12,A,,113.00,,,,,,,,,,,,,
03,2020-03-12,B,,129.00,,,,,,,,,,,,,
03,2020-03-12,C,,54.00,,,,,,,,,,,,,
03,2020-03-12,D,,8.00,,,,,,,,,,,,,
03,2020-03-12,E,,5.00,,,,,,,,,,,,,
04,2020-03-12,0,29.00,515.00,29.00,11.00,18.00,276.00,239.00,11.00,18.00,,,,,,
04,2020-03-12,A,3.00,146.00,3.00,,,,,,,,,,,,
04,2020-03-12,B,10.00,165.00,10.00,,,,,,,,,,,,
04,2020-03-12,C,10.00,110.00,10.00,,,,,,,,,,,,
04,2020-03-12,D,6.00,44.00,6.00,,,,,,,,,,,,
04,2020-03-12,E,,50.00,,,,,,,,,,,,,
06,2020-03-12,0,,110.00,,,,71.00,39.00,,,,,,,,
06,2020-03-12,A,,35.00,,,,,,,,,,,,,
06,2020-03-12,B,,44.00,,,,,,,,,,,,,
06,2020-03-12,C,,20.00,,,,,,,,,,,,,
06,2020-03-12,D,,6.00,,,,,,,,,,,,,
06,2020-03-12,E,,5.00,,,,,,,,,,,,,
07,2020-03-12,0,,25.00,,,,17.00,8.00,,,,,,,,
07,2020-03-12,A,,2.00,,,,,,,,,,,,,
07,2020-03-12,B,,14.00,,,,,,,,,,,,,
07,2020-03-12,C,,8.00,,,,,,,,,,,,,
07,2020-03-12,D,,1.00,,,,,,,,,,,,,
07,2020-03-12,E,,,,,,,,,,,,,,,
08,2020-03-12,0,,16.00,,,,8.00,8.00,,,,,,,,
08,2020-03-12,A,,4.00,,,,,,,,,,,,,
08,2020-03-12,B,,10.00,,,,,,,,,,,,,
08,2020-03-12,C,,2.00,,,,,,,,,,,,,
08,2020-03-12,D,,,,,,,,,,,,,,,
08,2020-03-12,E,,,,,,,,,,,,,,,
11,2020-03-12,0,318.00,7911.00,88.00,163.00,155.00,4235.00,3674.00,54.00,34.00,84.00,2075.00,38.00,46.00,947.00,1121.00
11,2020-03-12,A,2.00,1936.00,,,,,,,,11.00,656.00,,,,
11,2020-03-12,B,174.00,3362.00,20.00,,,,,,,46.00,884.00,,,,
11,2020-03-12,C,86.00,1492.00,30.00,,,,,,,16.00,319.00,,,,
11,2020-03-12,D,24.00,471.00,14.00,,,,,,,7.00,79.00,,,,
11,2020-03-12,E,32.00,649.00,24.00,,,,,,,2.00,113.00,,,,
24,2020-03-12,0,19.00,1588.00,1.00,9.00,10.00,821.00,767.00,1.00,,1.00,450.00,,1.00,192.00,258.00
24,2020-03-12,A,8.00,408.00,,,,,,,,,119.00,,,,
24,2020-03-12,B,10.00,559.00,1.00,,,,,,,1.00,268.00,,,,
24,2020-03-12,C,1.00,269.00,,,,,,,,,42.00,,,,
24,2020-03-12,D,,124.00,,,,,,,,,6.00,,,,
24,2020-03-12,E,,228.00,,,,,,,,,14.00,,,,
27,2020-03-12,0,90.00,1878.00,34.00,41.00,49.00,963.00,915.00,19.00,15.00,9.00,331.00,5.00,4.00,155.00,175.00
27,2020-03-12,A,1.00,319.00,1.00,,,,,,,1.00,84.00,,,,
27,2020-03-12,B,37.00,712.00,4.00,,,,,,,5.00,166.00,,,,
27,2020-03-12,C,22.00,378.00,8.00,,,,,,,1.00,43.00,,,,
27,2020-03-12,D,14.00,170.00,7.00,,,,,,,,10.00,,,,
27,2020-03-12,E,16.00,299.00,14.00,,,,,,,2.00,27.00,,,,
28,2020-03-12,0,32.00,2222.00,2.00,21.00,11.00,1136.00,1086.00,2.00,,1.00,607.00,,1.00,275.00,332.00
28,2020-03-12,A,7.00,561.00,,,,,,,,,169.00,,,,
28,2020-03-12,B,17.00,813.00,,,,,,,,1.00,295.00,,,,
28,2020-03-12,C,5.00,384.00,,,,,,,,,107.00,,,,
28,2020-03-12,D,1.00,173.00,,,,,,,,,10.00,,,,
28,2020-03-12,E,2.00,291.00,2.00,,,,,,,,26.00,,,,
32,2020-03-12,0,33.00,3309.00,10.00,15.00,18.00,1695.00,1614.00,3.00,7.00,7.00,1465.00,3.00,4.00,631.00,834.00
32,2020-03-12,A,1.00,946.00,,,,,,,,2.00,496.00,,,,
32,2020-03-12,B,18.00,1150.00,2.00,,,,,,,1.00,696.00,,,,
32,2020-03-12,C,7.00,564.00,2.00,,,,,,,4.00,188.00,,,,
32,2020-03-12,D,1.00,247.00,1.00,,,,,,,,39.00,,,,
32,2020-03-12,E,6.00,402.00,5.00,,,,,,,,37.00,,,,
44,2020-03-12,0,75.00,3219.00,29.00,31.00,44.00,1608.00,1611.00,14.00,15.00,41.00,750.00,19.00,22.00,336.00,414.00
44,2020-03-12,A,7.00,759.00,,,,,,,,8.00,229.00,,,,
44,2020-03-12,B,26.00,1106.00,3.00,,,,,,,20.00,335.00,,,,
44,2020-03-12,C,17.00,587.00,6.00,,,,,,,10.00,99.00,,,,
44,2020-03-12,D,8.00,295.00,6.00,,,,,,,1.00,27.00,,,,
44,2020-03-12,E,17.00,472.00,14.00,,,,,,,2.00,55.00,,,,
52,2020-03-12,0,73.00,1733.00,8.00,32.00,41.00,907.00,826.00,3.00,5.00,9.00,570.00,4.00,5.00,262.00,308.00
52,2020-03-12,A,5.00,450.00,,,,,,,,1.00,165.00,,,,
52,2020-03-12,B,45.00,604.00,1.00,,,,,,,6.00,245.00,,,,
52,2020-03-12,C,11.00,300.00,,,,,,,,2.00,86.00,,,,
52,2020-03-12,D,5.00,137.00,3.00,,,,,,,,25.00,,,,
52,2020-03-12,E,6.00,241.00,4.00,,,,,,,,48.00,,,,
53,2020-03-12,0,74.00,1908.00,3.00,38.00,36.00,993.00,915.00,2.00,1.00,,417.00,,,181.00,236.00
53,2020-03-12,A,11.00,465.00,,,,,,,,,127.00,,,,
53,2020-03-12,B,31.00,612.00,1.00,,,,,,,,181.00,,,,
53,2020-03-12,C,18.00,365.00,1.00,,,,,,,,54.00,,,,
53,2020-03-12,D,10.00,147.00,1.00,,,,,,,,20.00,,,,
53,2020-03-12,E,4.00,319.00,,,,,,,,,34.00,,,,
75,2020-03-12,0,62.00,3605.00,12.00,32.00,30.00,1938.00,1667.00,8.00,4.00,28.00,1448.00,15.00,13.00,618.00,830.00
75,2020-03-12,A,10.00,715.00,,,,,,,,3.00,386.00,,,,
75,2020-03-12,B,31.00,1295.00,3.00,,,,,,,20.00,664.00,,,,
75,2020-03-12,C,14.00,703.00,4.00,,,,,,,4.00,211.00,,,,
75,2020-03-12,D,2.00,314.00,1.00,,,,,,,,66.00,,,,
75,2020-03-12,E,5.00,578.00,4.00,,,,,,,1.00,121.00,,,,
76,2020-03-12,0,49.00,3841.00,10.00,12.00,37.00,1989.00,1852.00,3.00,7.00,,449.00,,,213.00,236.00
76,2020-03-12,A,12.00,857.00,3.00,,,,,,,,140.00,,,,
76,2020-03-12,B,22.00,1396.00,1.00,,,,,,,,189.00,,,,
76,2020-03-12,C,12.00,720.00,4.00,,,,,,,,70.00,,,,
76,2020-03-12,D,1.00,332.00,,,,,,,,,18.00,,,,
76,2020-03-12,E,2.00,536.00,2.00,,,,,,,,32.00,,,,
84,2020-03-12,0,54.00,4913.00,27.00,24.00,30.00,2525.00,2388.00,12.00,15.00,33.00,1048.00,15.00,18.00,462.00,582.00
84,2020-03-12,A,,1099.00,,,,,,,,4.00,242.00,,,,
84,2020-03-12,B,21.00,1956.00,7.00,,,,,,,18.00,512.00,,,,
84,2020-03-12,C,15.00,899.00,6.00,,,,,,,8.00,154.00,,,,
84,2020-03-12,D,9.00,385.00,7.00,,,,,,,1.00,41.00,,,,
84,2020-03-12,E,9.00,574.00,7.00,,,,,,,2.00,98.00,,,,
93,2020-03-12,0,55.00,3665.00,20.00,24.00,31.00,1952.00,1713.00,9.00,11.00,7.00,935.00,2.00,5.00,386.00,549.00
93,2020-03-12,A,5.00,917.00,1.00,,,,,,,1.00,329.00,,,,
93,2020-03-12,B,20.00,1265.00,6.00,,,,,,,2.00,361.00,,,,
93,2020-03-12,C,15.00,618.00,4.00,,,,,,,3.00,132.00,,,,
93,2020-03-12,D,6.00,295.00,4.00,,,,,,,,29.00,,,,
93,2020-03-12,E,9.00,570.00,5.00,,,,,,,1.00,72.00,,,,
94,2020-03-12,0,26.00,188.00,26.00,15.00,11.00,104.00,84.00,15.00,11.00,,15.00,,,5.00,10.00
94,2020-03-12,A,4.00,20.00,4.00,,,,,,,,2.00,,,,
94,2020-03-12,B,15.00,76.00,15.00,,,,,,,,7.00,,,,
94,2020-03-12,C,4.00,45.00,4.00,,,,,,,,3.00,,,,
94,2020-03-12,D,1.00,18.00,1.00,,,,,,,,1.00,,,,
94,2020-03-12,E,2.00,29.00,2.00,,,,,,,,2.00,,,,
01,2020-03-13,0,,236.00,,,,118.00,118.00,,,,,,,,
01,2020-03-13,A,,63.00,,,,,,,,,,,,,
01,2020-03-13,B,,79.00,,,,,,,,,,,,,
01,2020-03-13,C,,45.00,,,,,,,,,,,,,
01,2020-03-13,D,,22.00,,,,,,,,,,,,,
01,2020-03-13,E,,27.00,,,,,,,,,,,,,
02,2020-03-13,0,,,,,,,,,,,146.00,,,51.00,95.00
02,2020-03-13,A,,,,,,,,,,,40.00,,,,
02,2020-03-13,B,,,,,,,,,,,51.00,,,,
02,2020-03-13,C,,,,,,,,,,,25.00,,,,
02,2020-03-13,D,,,,,,,,,,,18.00,,,,
02,2020-03-13,E,,,,,,,,,,,12.00,,,,
03,2020-03-13,0,,240.00,,,,105.00,135.00,,,,,,,,
03,2020-03-13,A,,82.00,,,,,,,,,,,,,
03,2020-03-13,B,,96.00,,,,,,,,,,,,,
03,2020-03-13,C,,50.00,,,,,,,,,,,,,
03,2020-03-13,D,,6.00,,,,,,,,,,,,,
03,2020-03-13,E,,6.00,,,,,,,,,,,,,
04,2020-03-13,0,1.00,475.00,,,1.00,271.00,204.00,,,,,,,,
04,2020-03-13,A,,109.00,,,,,,,,,,,,,
04,2020-03-13,B,1.00,188.00,,,,,,,,,,,,,
04,2020-03-13,C,,93.00,,,,,,,,,,,,,
04,2020-03-13,D,,35.00,,,,,,,,,,,,,
04,2020-03-13,E,,50.00,,,,,,,,,,,,,
06,2020-03-13,0,,147.00,,,,82.00,65.00,,,,,,,,
06,2020-03-13,A,,64.00,,,,,,,,,,,,,
06,2020-03-13,B,,59.00,,,,,,,,,,,,,
06,2020-03-13,C,,18.00,,,,,,,,,,,,,
06,2020-03-13,D,,3.00,,,,,,,,,,,,,
06,2020-03-13,E,,3.00,,,,,,,,,,,,,
07,2020-03-13,0,,28.00,,,,13.00,15.00,,,,,,,,
07,2020-03-13,A,,1.00,,,,,,,,,,,,,
07,2020-03-13,B,,13.00,,,,,,,,,,,,,
07,2020-03-13,C,,9.00,,,,,,,,,,,,,
07,2020-03-13,D,,2.00,,,,,,,,,,,,,
07,2020-03-13,E,,3.00,,,,,,,,,,,,,
08,2020-03-13,0,2.00,41.00,,,2.00,22.00,19.00,,,,,,,,
08,2020-03-13,A,1.00,3.00,,,,,,,,,,,,,
08,2020-03-13,B,1.00,18.00,,,,,,,,,,,,,
08,2020-03-13,C,,17.00,,,,,,,,,,,,,
08,2020-03-13,D,,1.00,,,,,,,,,,,,,
08,2020-03-13,E,,2.00,,,,,,,,,,,,,
11,2020-03-13,0,411.00,7113.00,101.00,198.00,213.00,3860.00,3251.00,56.00,45.00,91.00,1700.00,41.00,50.00,759.00,937.00
11,2020-03-13,A,3.00,1527.00,1.00,,,,,,,15.00,495.00,,,,
11,2020-03-13,B,243.00,3165.00,29.00,,,,,,,46.00,732.00,,,,
11,2020-03-13,C,102.00,1408.00,26.00,,,,,,,21.00,272.00,,,,
11,2020-03-13,D,26.00,393.00,14.00,,,,,,,6.00,76.00,,,,
11,2020-03-13,E,37.00,620.00,31.00,,,,,,,3.00,97.00,,,,
24,2020-03-13,0,12.00,1336.00,1.00,4.00,8.00,698.00,638.00,,1.00,,422.00,,,175.00,247.00
24,2020-03-13,A,2.00,274.00,,,,,,,,,117.00,,,,
24,2020-03-13,B,7.00,443.00,,,,,,,,,223.00,,,,
24,2020-03-13,C,1.00,262.00,,,,,,,,,51.00,,,,
24,2020-03-13,D,1.00,112.00,,,,,,,,,13.00,,,,
24,2020-03-13,E,1.00,245.00,1.00,,,,,,,,18.00,,,,
27,2020-03-13,0,96.00,1699.00,44.00,51.00,45.00,897.00,801.00,26.00,18.00,10.00,319.00,5.00,5.00,132.00,186.00
27,2020-03-13,A,2.00,275.00,,,,,,,,1.00,82.00,,,,
27,2020-03-13,B,32.00,580.00,7.00,,,,,,,6.00,146.00,,,,
27,2020-03-13,C,32.00,371.00,15.00,,,,,,,1.00,51.00,,,,
27,2020-03-13,D,11.00,183.00,7.00,,,,,,,2.00,15.00,,,,
27,2020-03-13,E,19.00,290.00,15.00,,,,,,,,25.00,,,,
28,2020-03-13,0,28.00,1937.00,9.00,14.00,14.00,1031.00,905.00,7.00,2.00,12.00,635.00,5.00,7.00,292.00,343.00
28,2020-03-13,A,,484.00,,,,,,,,2.00,176.00,,,,
28,2020-03-13,B,20.00,692.00,4.00,,,,,,,7.00,297.00,,,,
28,2020-03-13,C,3.00,340.00,,,,,,,,3.00,100.00,,,,
28,2020-03-13,D,1.00,159.00,1.00,,,,,,,,20.00,,,,
28,2020-03-13,E,4.00,262.00,4.00,,,,,,,,42.00,,,,
32,2020-03-13,0,75.00,2898.00,20.00,39.00,36.00,1519.00,1379.00,10.00,10.00,18.00,1360.00,10.00,8.00,612.00,748.00
32,2020-03-13,A,7.00,736.00,2.00,,,,,,,2.00,403.00,,,,
32,2020-03-13,B,35.00,1059.00,3.00,,,,,,,10.00,662.00,,,,
32,2020-03-13,C,14.00,533.00,2.00,,,,,,,3.00,194.00,,,,
32,2020-03-13,D,11.00,212.00,6.00,,,,,,,1.00,45.00,,,,
32,2020-03-13,E,8.00,357.00,7.00,,,,,,,2.00,55.00,,,,
44,2020-03-13,0,112.00,2945.00,57.00,44.00,68.00,1540.00,1405.00,28.00,29.00,25.00,767.00,6.00,19.00,329.00,437.00
44,2020-03-13,A,10.00,581.00,,,,,,,,4.00,196.00,,,,
44,2020-03-13,B,33.00,985.00,6.00,,,,,,,11.00,329.00,,,,
44,2020-03-13,C,28.00,580.00,17.00,,,,,,,7.00,122.00,,,,
44,2020-03-13,D,20.00,292.00,16.00,,,,,,,1.00,43.00,,,,
44,2020-03-13,E,21.00,507.00,18.00,,,,,,,2.00,77.00,,,,
52,2020-03-13,0,47.00,1525.00,9.00,20.00,27.00,776.00,748.00,4.00,5.00,4.00,520.00,,4.00,230.00,289.00
52,2020-03-13,A,3.00,308.00,,,,,,,,1.00,162.00,,,,
52,2020-03-13,B,30.00,541.00,3.00,,,,,,,3.00,196.00,,,,
52,2020-03-13,C,7.00,305.00,,,,,,,,,71.00,,,,
52,2020-03-13,D,2.00,143.00,1.00,,,,,,,,31.00,,,,
52,2020-03-13,E,5.00,228.00,5.00,,,,,,,,59.00,,,,
53,2020-03-13,0,70.00,1742.00,1.00,28.00,42.00,899.00,843.00,1.00,,3.00,420.00,2.00,1.00,190.00,230.00
53,2020-03-13,A,21.00,399.00,,,,,,,,2.00,105.00,,,,
53,2020-03-13,B,25.00,577.00,,,,,,,,1.00,175.00,,,,
53,2020-03-13,C,19.00,324.00,,,,,,,,,68.00,,,,
53,2020-03-13,D,3.00,160.00,,,,,,,,,18.00,,,,
53,2020-03-13,E,2.00,282.00,1.00,,,,,,,,53.00,,,,
75,2020-03-13,0,75.00,3424.00,6.00,34.00,41.00,1799.00,1625.00,5.00,1.00,42.00,1502.00,16.00,26.00,632.00,870.00
75,2020-03-13,A,11.00,635.00,,,,,,,,7.00,357.00,,,,
75,2020-03-13,B,31.00,1171.00,,,,,,,,22.00,705.00,,,,
75,2020-03-13,C,23.00,647.00,2.00,,,,,,,10.00,256.00,,,,
75,2020-03-13,D,6.00,323.00,3.00,,,,,,,1.00,65.00,,,,
75,2020-03-13,E,4.00,648.00,1.00,,,,,,,2.00,118.00,,,,
76,2020-03-13,0,89.00,3371.00,38.00,42.00,47.00,1796.00,1575.00,20.00,18.00,8.00,427.00,4.00,4.00,180.00,247.00
76,2020-03-13,A,14.00,686.00,4.00,,,,,,,1.00,138.00,,,,
76,2020-03-13,B,38.00,1179.00,5.00,,,,,,,4.00,174.00,,,,
76,2020-03-13,C,16.00,672.00,10.00,,,,,,,1.00,66.00,,,,
76,2020-03-13,D,10.00,302.00,8.00,,,,,,,2.00,22.00,,,,
76,2020-03-13,E,11.00,532.00,11.00,,,,,,,,27.00,,,,
84,2020-03-13,0,87.00,4466.00,37.00,39.00,48.00,2380.00,2086.00,23.00,14.00,51.00,1114.00,22.00,29.00,467.00,635.00
84,2020-03-13,A,2.00,950.00,,,,,,,,8.00,257.00,,,,
84,2020-03-13,B,41.00,1708.00,6.00,,,,,,,30.00,536.00,,,,
84,2020-03-13,C,20.00,849.00,10.00,,,,,,,9.00,167.00,,,,
84,2020-03-13,D,10.00,357.00,8.00,,,,,,,4.00,54.00,,,,
84,2020-03-13,E,14.00,602.00,13.00,,,,,,,,96.00,,,,
93,2020-03-13,0,100.00,3500.00,57.00,52.00,48.00,1818.00,1682.00,33.00,24.00,17.00,833.00,10.00,7.00,353.00,477.00
93,2020-03-13,A,6.00,779.00,5.00,,,,,,,4.00,252.00,,,,
93,2020-03-13,B,41.00,1200.00,21.00,,,,,,,8.00,316.00,,,,
93,2020-03-13,C,25.00,681.00,7.00,,,,,,,3.00,142.00,,,,
93,2020-03-13,D,13.00,299.00,12.00,,,,,,,,47.00,,,,
