adm0_name,adm1_name,adm1_pop_weight,adm2_name,adm3_name,date,policy,travel_ban_country_list,no_gathering_size,Optional,Notes,source,access_date
USA,PA,1,all,all,3/6/20,emergency_declaration,NA,NA,NA,Governor Tom Wolf signed an emergency disaster declaration on March 6 that directs all commonwealth departments and agencies to use all available resources and personnel as is deemed necessary to respond to the emergency situation.,https://www.governor.pa.gov/newsroom/wolf-administration-provides-guidance-to-commonwealth-employees-on-travel-and-large-gatherings/,3/17/20
USA,PA,1,all,all,3/11/20,travel_ban_local,NA,NA,N,no out of state travel or international travel for official commonwealth business,https://www.governor.pa.gov/newsroom/wolf-administration-provides-guidance-to-commonwealth-employees-on-travel-and-large-gatherings/,3/17/20
USA,PA,1,all,all,3/13/20,school_closure,NA,NA,N,closure of PA schools,https://www.governor.pa.gov/newsroom/governor-wolf-announces-closure-of-pennsylvania-schools/,3/17/20
USA,PA,1,all,all,3/13/20,social_distance,NA,NA,N,"A no visitor policy will be implemented for correctional facilities, nursing homes, and others to be evaluated.",https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-outline-covid-19-mitigation-guidance-for-montgomery-county-commonwealth-of-pennsylvania/,3/17/20
USA,PA,0.095472287,Allegheny,all,3/15/20,business_closure,NA,NA,N,"starting on March 16 in Allegheny, Bucks, Chester, Delaware, and Montgomery counties for the next 14 days.",https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-outline-covid-19-mitigation-guidance-for-montgomery-county-commonwealth-of-pennsylvania/,3/17/20
USA,PA,0.04905082,Bucks,all,3/15/20,business_closure,NA,NA,N,"starting on March 16 in Allegheny, Bucks, Chester, Delaware, and Montgomery counties for the next 14 days.",https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-outline-covid-19-mitigation-guidance-for-montgomery-county-commonwealth-of-pennsylvania/,3/17/20
USA,PA,0.040538095,Chester,all,3/15/20,business_closure,NA,NA,N,"starting on March 16 in Allegheny, Bucks, Chester, Delaware, and Montgomery counties for the next 14 days.",https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-outline-covid-19-mitigation-guidance-for-montgomery-county-commonwealth-of-pennsylvania/,3/17/20
USA,PA,0.044082436,Delaware,all,3/15/20,business_closure,NA,NA,N,"starting on March 16 in Allegheny, Bucks, Chester, Delaware, and Montgomery counties for the next 14 days.",https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-outline-covid-19-mitigation-guidance-for-montgomery-county-commonwealth-of-pennsylvania/,3/17/20
USA,PA,0.082669789,Montgomery,all,3/15/20,business_closure,NA,NA,N,"starting on March 16 in Allegheny, Bucks, Chester, Delaware, and Montgomery counties for the next 14 days.",https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-outline-covid-19-mitigation-guidance-for-montgomery-county-commonwealth-of-pennsylvania/,3/17/20
USA,PA,1,all,all,3/17/20,business_closure,NA,NA,N,"all restaurants and bars will close dine-in facilities, but carry out and delivery and drive through allowed",https://www.governor.pa.gov/newsroom/gov-wolf-puts-statewide-covid-19-mitigation-efforts-in-effect-stresses-need-for-every-pennsylvanian-to-take-action-to-stop-the-spread/,3/17/20
USA,PA,1,all,all,3/17/20,social_distance,NA,NA,N,"A no-visitor policy for correctional facilities and nursing homes has been implemented and will be evaluated for other facilities. Freedom of travel will remain, but all Pennsylvanians are asked to refrain from non-essential travel. Freedom of travel will remain, but all Pennsylvanians are asked to refrain from non-essential travel.",https://www.governor.pa.gov/newsroom/gov-wolf-puts-statewide-covid-19-mitigation-efforts-in-effect-stresses-need-for-every-pennsylvanian-to-take-action-to-stop-the-spread/,3/17/20
USA,PA,1,all,all,3/18/20,paid_sick_leave,NA,NA,N,Telework or a 10 workday paid absence for individuals who do not have telework capability,https://www.governor.pa.gov/newsroom/gov-wolf-puts-statewide-covid-19-mitigation-efforts-in-effect-stresses-need-for-every-pennsylvanian-to-take-action-to-stop-the-spread/,3/17/20
USA,RI,0.16996367,Providence,Providence,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,RI,0.07667297,Providence,Cranston,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,RI,0.06795366,Providence,Pawtucket,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,RI,1,all,all,3/11/20,no_gathering,NA,250,Y,Do not organize or attend events that will be attended by 250 people or more.,https://www.ri.gov/press/view/37892,3/17/20
USA,RI,1,all,all,3/16/20,social_distance,NA,NA,N,regarding restrictions for public meetings.,http://www.governor.ri.gov/documents/orders/Executive-Order-20-05.pdf,3/17/20
USA,RI,1,all,all,3/16/20,business_closure,NA,NA,N,"regarding restrictions for restaurants, bars, entertainment venues, and public gatherings.",http://www.governor.ri.gov/documents/orders/Executive-Order-20-04.pdf,3/17/20
USA,SC,0.01229555,New Castle,Greenville,3/9/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,SC,1,all,all,3/13/20,school_closure,NA,NA,NA,"executive order for that all K-12 schools, including universities, colleges, and technical colleges be closed through the end of the month.",https://www.nga.org/coronavirus/#states,3/17/20
USA,SD,0.00336978,Washington,Hartford,3/11/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,SD,1,all,all,3/13/20,emergency_declaration,NA,NA,NA,state of emergency order for South Dakota.,https://www.nga.org/coronavirus/#states,3/17/20
USA,TN,0.09492074,Manatee,Memphis,3/13/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TN,0.01058198,Milwaukee,Franklin,3/6/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TN,1,all,all,3/12/20,emergency_declaration,NA,NA,NA,state of emergency declared,https://www.nga.org/coronavirus/#states,3/17/20
USA,TN,1,all,all,3/12/20,no_gathering,NA,250,N,state of emergency declared,https://www.nga.org/coronavirus/#states,3/17/20
USA,TN,1,all,all,3/13/20,school_closure,NA,NA,Y,School districts have been advised to exercise discretion when canceling school for K-12 students.,https://www.nga.org/coronavirus/#states,3/17/20
USA,TN,1,all,all,3/13/20,travel_ban_local,NA,NA,N,School districts have been advised to exercise discretion when canceling school for K-12 students.,https://www.nga.org/coronavirus/#states,3/17/20
USA,TX,0.0769311,Kent,Houston,3/11/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.04411336,Barron,Dallas,3/11/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.03111078,Travis,Austin,3/13/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00522216,Harris,Pasadena,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00364563,Brazos,College Station,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00333245,Galveston,League City,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00294806,Fort Bend,Sugar Land,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00277355,Brazos,Bryan,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00261554,Montgomery,Conroe,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00162373,Collin,Wylie,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00139056,Harris,Channelview,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00114508,Spokane,Deer Park,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00087577,Brazoria,Alvin,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00065417,Brazoria,Angleton,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.0005858,Harris,Katy,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00053393,Harris,Humble,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00051157,Harris,Aldine,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00038728,Brazoria,Clute,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,0.00013277,Johnson,Alvarado,3/11/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,9.17E-05,Harris,Crosby,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,TX,1,all,all,3/11/20,testing_regime,NA,NA,N,"insurers and HMOs to waive copayments, co-insurance, and deductibles for “testing and telemedicine visits for the diagnosis of coronavirus,” that is consistent with CDC guidance.",https://www.nga.org/coronavirus/#states,3/17/20
USA,TX,1,all,all,3/13/20,emergency_declaration,NA,NA,NA,state of emergency declared,https://www.nga.org/coronavirus/#states,3/17/20
USA,UT,0.01494098,Cass,Murray,3/13/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,UT,1,all,all,3/6/20,emergency_declaration,NA,NA,NA,state of emergency declared,https://www.nga.org/coronavirus/#states,3/17/20
USA,UT,1,all,all,3/12/20,no_gathering,NA,100,N,limit gatherings of 100+ people (including church); not participate in group gatherings for individuals over 60 years of age or immunocompromised; and restrict access to long-term care facilities.,https://www.nga.org/coronavirus/#states,3/17/20
USA,UT,1,all,all,3/16/20,school_closure,NA,NA,N,"Utah’s public schools will implement a two-week dismissal, or “soft closure,” starting Monday, March 16. The dismissal is designed to help implement social distancing and slow the spread of novel coronavirus in our communities.",https://www.nga.org/coronavirus/#states,3/17/20
USA,VA,0.02660891,Snohomish,Arlington,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,0.02560708,Fort Bend,Richmond,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,0.01793488,Rapides,Alexandria,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,0.00578412,Loudoun,Ashburn,3/12/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,0.00479689,Manassas,Manassas,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,0.00160476,Falls Church,Falls Church,3/16/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,6.05E-05,Prince William,Quantico,3/9/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,3.63E-05,Rappahannock,Flint Hill,3/5/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VA,1,all,all,3/12/20,business_closure,NA,NA,Y,plans to enable state employee teleworking. He also encouraged private businesses to explore telework and paid time-off options.,https://www.nga.org/coronavirus/#states,3/17/20
USA,VA,1,all,all,3/12/20,travel_ban_local,NA,NA,N,"Guidance included a ban on out-of-state travel, implementation of telework policies, cancelling specially scheduled state events for 30 days, and urging avoidance of large public gatherings",https://www.nga.org/coronavirus/#states,3/17/20
USA,VA,1,all,all,3/12/20,business_closure,NA,NA,N,"Guidance included a ban on out-of-state travel, implementation of telework policies, cancelling specially scheduled state events for 30 days, and urging avoidance of large public gatherings",https://www.nga.org/coronavirus/#states,3/17/20
USA,VA,1,all,all,3/12/20,event_cancel,NA,NA,N,"Guidance included a ban on out-of-state travel, implementation of telework policies, cancelling specially scheduled state events for 30 days, and urging avoidance of large public gatherings",https://www.nga.org/coronavirus/#states,3/17/20
USA,VA,1,all,all,3/15/20,no_gathering,NA,100,N,"Guidance included a ban on out-of-state travel, implementation of telework policies, cancelling specially scheduled state events for 30 days, and urging avoidance of large public gatherings",https://www.nga.org/coronavirus/#states,3/17/20
USA,VA,1,all,all,3/12/20,school_closure,NA,NA,N,schools in Virginia to close for a minimum of two weeks.,https://www.nga.org/coronavirus/#states,3/17/20
USA,VT,0.00066713,New Castle,Wilmington,3/9/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,VT,1,all,all,3/13/20,emergency_declaration,NA,NA,NA,Govenor Scott declared a state of emergency,https://www.nga.org/coronavirus/#states,3/17/20
USA,VT,1,all,all,3/13/20,emergency_declaration,NA,NA,NA,Govenor Scott declared a state of emergency,https://www.nga.org/coronavirus/#states,3/17/20
USA,VT,1,all,all,3/15/20,school_closure,NA,NA,N,Govenor Scott declared a state of emergency,https://www.nga.org/coronavirus/#states,3/17/20
USA,VT,1,all,all,3/13/20,no_gathering,NA,50,N,Restricting the size of mass gatherings to the lesser of 50 people or 50% of the occupancy of certain facilities.,https://www.nga.org/coronavirus/#states,3/17/20
USA,VT,1,all,all,3/17/20,business_closure,NA,NA,N,The closure of all bars and restaurants statewide. Establishments can continue to offer food takeout and delivery service.,https://www.nga.org/coronavirus/#states,3/17/20
USA,WA,1,all,all,3/5/20,testing_regime,NA,NA,N,waive co-pays and deductibles for testing,https://www.nga.org/coronavirus/#states,3/14/20
USA,WA,1,all,all,2/29/20,emergency_declaration,NA,NA,NA,state of emergency,https://www.governor.wa.gov/sites/default/files/20-07%20Coronavirus%20%28tmp%29.pdf,3/14/20
USA,WA,1,all,all,2/29/20,social_distance,NA,NA,Y,social distancing,https://www.governor.wa.gov/sites/default/files/20-07%20Coronavirus%20%28tmp%29.pdf,3/14/20
USA,WA,1,all,all,2/29/20,work_from_home,NA,NA,Y,"businesses to adjust workplace (i.e. remote, staggering start/ends, flexibile sick leave)",https://www.kingcounty.gov/depts/health/communicable-diseases/disease-control/novel-coronavirus/protection.aspx,3/14/20
USA,WA,0.29,King,all,3/12/20,school_closure,NA,NA,N,school closure - private and public,https://www.nga.org/coronavirus/#states,3/14/20
USA,WA,0.29,King,all,3/4/20,home_isolation,NA,NA,N,expanded quarantine,https://www.nga.org/coronavirus/#states,3/14/20
USA,WA,0.29,King,all,3/11/20,no_gathering,NA,250,N,limit gathering size to 250,https://publichealthinsider.com/2020/03/11/new-limits-on-large-gatherings-other-emergency-strategies-to-slow-the-spread-of-covid-19/,3/14/20
USA,WA,0.11,Pierce,all,3/12/20,school_closure,NA,NA,N,school closure - private and public,https://www.nga.org/coronavirus/#states,3/14/20
USA,WA,0.11,Pierce,all,3/11/20,social_distance,NA,NA,Y,self-quaranting for sick/high risk individuals,https://www.kingcounty.gov/depts/health/communicable-diseases/disease-control/novel-coronavirus/protection.aspx,3/14/20
USA,WA,0.1,Snohomish,all,3/11/20,social_distance,NA,NA,Y,self-quaranting for sick individuals,https://www.kingcounty.gov/depts/health/communicable-diseases/disease-control/novel-coronavirus/protection.aspx,3/14/20
USA,WA,0.09,King,Seattle,3/13/20,social_distance,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/20
USA,WA,0.08826941,King,Seattle,3/3/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.02658426,Pierce,Tacoma,3/9/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.01782895,King,Bellevue,3/4/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.01112876,King,Kirkland,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.01095126,Whatcom,Bellingham,3/10/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00848752,Snohomish,Marysville,3/3/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00806416,King,Sammamish,3/6/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00778649,King,Redmond,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00710919,King,Shoreline,3/9/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00565364,King,Bothell,2/27/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00508356,Pierce,Puyallup,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00317657,King,Mercer Island,3/13/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00270626,Snohomish,Mukilteo,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00255454,King,Covington,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00252735,Snohomish,Mill Creek,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00232766,Snohomish,Monroe,3/5/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.0012674,Mason,Shelton,3/3/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00124572,Snohomish,Snohomish,3/10/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00087533,Snohomish,Stanwood,3/11/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.0006024,Stevens,Colville,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00041259,King,Medina,3/9/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,0.00024047,Kitsap,Kingston,3/2/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WA,1,all,all,3/17/20,no_gathering,NA,50,N,limited gathering size,https://www.washingtonpost.com/health/states-begin-imposing-harsher-measures-to-contain-coronavirus-as-us-cases-rise-sharply/2020/03/15/267577a6-65b3-11ea-acca-80c22bbee96f_story.html,3/16/20
USA,WA,1,all,all,3/17/20,restaurant_limited,NA,NA,N,mandatory shut down of restaurants and bars,https://www.washingtonpost.com/health/states-begin-imposing-harsher-measures-to-contain-coronavirus-as-us-cases-rise-sharply/2020/03/15/267577a6-65b3-11ea-acca-80c22bbee96f_story.html,3/16/20
USA,WA,1,all,all,3/13/20,school_closure,NA,NA,N,"requiring that all public and private universities, colleges, technical schools, apprenticeship and similar programs are prohibited from conducting in-person classroom instruction and lectures.",https://www.nga.org/coronavirus/#states,3/17/20
USA,WA,1,all,all,3/16/20,business_closure,NA,NA,N,"an emergency proclamation that mandates the immediate two-week closure of all restaurants, bars, and entertainment and recreational facilities, as well as additional limits on large gatherings.",https://www.nga.org/coronavirus/#states,3/17/20
USA,WI,0.00042705,Polk,Osceola,3/10/20,school_closure,NA,NA,N,school-level closure (aggregated to city level),https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,3/15/20
USA,WI,1,all,all,3/12/20,emergency_declaration,NA,NA,N,Governor Evers declared a public health emergency,https://www.nga.org/coronavirus/#states,3/17/20
USA,WI,1,all,all,3/18/20,school_closure,NA,NA,N,mandatory school closure,https://www.nga.org/coronavirus/#states,3/17/20
USA,WI,1,all,all,3/17/20,no_gathering,NA,50,N,"prohibiting mass gatherings of 50 people or more statewide to mitigate the spread of COVID-19. Restaurants and bars are required to operate at less than 50 percent capacity or have fewer than 50 people, whichever is less.",https://www.dhs.wisconsin.gov/covid-19/index.htm,3/17/20
USA,WI,1,all,all,3/12/20,travel_ban_local,NA,NA,Y,DHS recommends against all nonessential travel to any U.S. state where the CDC deems there is “community transmission” of COVID-19.,https://www.dhs.wisconsin.gov/covid-19/index.htm,3/17/20
USA,WI,1,all,all,3/12/20,social_distance,NA,NA,Y,"ned that community transmission is occurring, DHS recommends that those individuals self-quarantine at home for 14 days and monitor for symptoms of COVID-19 (including fever and cough). Instructions on how to self-quarantine and self-monitor for symptoms, are available on this page in the next section.",https://www.dhs.wisconsin.gov/covid-19/index.htm,3/17/20
USA,WV,1,all,all,3/12/20,travel_ban_local,NA,NA,N,"Governor Justice announced a state employee travel ban on out-of-state and international travel and asked West Virginians to reconsider non-essential, personal travel.","https://governor.wv.gov/News/press-releases/2020/Pages/COVID-UPDATE-Gov.-Justice-announces-State-employee-travel-ban,-basketball-tournament-cancellation-among-latest-precautions.aspx",3/17/20
USA,WV,1,all,all,3/12/20,social_distance,NA,NA,Y,asking all nursing homes to restrict visitors with exceptions for end-of-life or serious illness situations.,"https://governor.wv.gov/News/press-releases/2020/Pages/COVID-UPDATE-Gov.-Justice-announces-State-employee-travel-ban,-basketball-tournament-cancellation-among-latest-precautions.aspx",3/17/20
USA,WV,1,all,all,3/14/20,school_closure,NA,NA,N,The Governor announced the closure of K-12 schools in the state and issued,https://www.nga.org/coronavirus/#states,3/17/20
USA,WV,1,all,all,3/16/20,emergency_declaration,NA,NA,NA,state of emergency declared,https://www.nga.org/coronavirus/#states,3/17/20
USA,WY,1,all,all,3/13/20,emergency_declaration,NA,NA,N,Governor Gordon declared a state of emergency in Wyoming.,https://www.nga.org/coronavirus/#states,3/17/20
USA,WY,1,all,all,3/15/20,school_closure,NA,NA,N,Governor Gordon declared a state of emergency in Wyoming.,https://www.nga.org/coronavirus/#states,3/17/20
USA,WY,1,all,all,3/13/20,social_distance,NA,NA,N,"only for those that have been testing and have positive results, or are waiting test results for COVID-19",https://health.wyo.gov/wp-content/uploads/2020/03/Coronavirus-Disease-2019-HAN-7_3.13.20-002.pdf,3/17/20
